GCA_016789295.1	C
GCA_025057015.1	C
GCA_002483445.1	C
GCA_016201275.1	B
GCA_017883315.1	C
GCA_022615215.1	C
GCA_003222245.1	C
GCA_016705245.1	C
GCA_003696865.1	C
GCA_025054955.1	C
GCA_016210985.1	C
GCA_002451015.1	C
GCA_023265215.1	B
GCA_012719355.1	C
GCA_012719455.1	C
GCA_017860135.1	C
GCA_003225335.1	C
GCA_013388445.1	C
GCA_903847975.1	C
GCA_016179055.1	C
GCA_016210925.1	C
GCA_003819755.1	C
GCA_016211085.1	C
GCA_020350445.1	B
GCA_022827025.1	C
GCA_016199665.1	C
GCA_012517875.1	C
GCA_018001935.1	B
GCA_016935015.1	C
GCA_001724025.1	C
GCA_020853395.1	C
GCA_024653875.1	B
GCA_001767435.1	C
GCA_020073005.1	C
GCA_003222555.1	C
GCA_017883165.1	C
GCA_023265175.1	B
GCA_001767495.1	C
GCA_020850715.1	C
GCA_018268955.1	C
GCA_023717525.1	C
GCA_002346475.1	B
GCA_016871255.1	C
GCA_003222635.1	C
GCA_013140955.1	B
GCA_013813075.1	C
GCA_020200025.1	C
GCA_020851835.1	C
GCA_022842985.1	B
GCA_016650245.1	C
GCA_002296225.1	B
GCA_002730735.1	B
GCA_002328835.1	B
GCA_002696705.1	B
GCA_002346545.1	B
GCA_002712885.1	A
GCA_002726085.1	B
GCA_003533545.1	B
GCA_022820675.1	C
GCA_009838525.1	B
GCA_021296515.1	B
GCA_012963185.1	A
GCA_021296475.1	B
GCA_012271165.1	C
GCA_016190995.1	C
GCA_024641665.1	B
GCA_003170135.1	C
GCA_016178075.1	C
GCA_001767455.1	C
GCA_013694635.1	C
GCA_020200195.1	C
GCA_013697225.1	C
GCA_013813355.1	C
GCA_003222675.1	C
GCA_003223835.1	C
GCA_016184105.1	C
GCA_009377495.1	C
GCA_023418055.1	B
GCF_016865485.1	-
GCA_023384575.1	B
GCA_023384595.1	C
GCA_002238705.1	B
GCA_022828085.1	C
GCA_004356105.1	A
GCA_003155335.1	C
GCA_016934575.1	C
GCA_003222275.1	C
GCA_016199625.1	C
GCA_902826455.1	C
GCA_011526565.1	B
GCA_016650185.1	C
GCA_022340545.1	C
GCA_001664505.1	B
GCA_014764515.1	B
GCA_011773795.1	B
GCA_024226515.1	B
GCA_020073205.1	C
GCA_003695625.1	C
GCA_003696075.1	C
GCA_017994815.1	B
GCA_021372775.1	C
GCA_024763475.1	A
GCA_003222305.1	C
GCA_003223135.1	C
GCA_003223145.1	C
GCA_016202915.1	C
GCA_003223165.1	C
GCA_018606725.1	B
GCA_004356015.1	A
GCA_003223995.1	C
GCA_016195325.1	C
GCA_002327305.1	C
GCA_002420005.1	C
GCA_012521815.1	C
GCA_019911865.1	C
GCA_020439725.1	C
GCA_003231035.1	A
GCA_003388555.1	B
GCA_009837885.1	B
GCA_006227875.1	B
GCA_022561975.1	A
GCA_024638355.1	B
GCA_945787525.1	C
GCA_945787575.1	C
GCA_905479655.1	C
GCA_003697015.1	C
GCA_024226315.1	B
GCA_019911795.1	C
GCA_003152095.1	C
GCA_903845115.1	C
GCA_016716705.1	C
GCA_008363385.1	C
GCA_022071945.1	C
GCA_003222385.1	C
GCA_003222375.1	C
GCA_003223635.1	C
GCA_003223645.1	C
GCA_017883215.1	C
GCA_017883205.1	C
GCA_019242175.1	C
GCA_021325515.1	C
GCA_017883265.1	C
GCA_016184115.1	B
GCA_019347945.1	C
GCA_003105185.1	C
GCA_024641545.1	B
GCA_021107705.1	A
GCA_024229275.1	B
GCA_013152895.1	A
GCA_013152925.1	A
GCA_022340775.1	C
GCA_003133645.1	C
GCA_022865555.1	C
GCA_012516935.1	C
GCA_016213675.1	C
GCA_013388425.1	C
GCA_025060245.1	C
GCA_002402325.1	C
GCA_021778515.1	C
GCA_021813555.1	C
GCA_021814355.1	C
GCA_020349885.1	B
GCA_002722645.1	B
GCA_002731215.1	A
GCA_012103255.1	B
GCA_002298155.1	C
GCA_009783055.1	C
GCA_021786615.1	C
GCA_016213735.1	C
GCA_021778785.1	C
GCA_021794095.1	C
GCA_016192145.1	C
GCA_005788175.1	B
GCA_002747255.1	B
GCF_017377855.1	C
GCF_017498545.1	C
GCA_020439745.1	C
GCA_020637335.1	C
GCA_002789615.1	C
GCA_013152385.1	A
GCA_015487755.1	A
GCA_016932915.1	C
GCA_000493965.1	C
GCA_014727835.1	B
GCA_013139435.1	B
GCA_018894615.1	B
GCA_020348385.1	C
GCA_002010725.1	A
GCA_014859315.1	C
GCA_018335295.1	C
GCA_004378665.1	A
GCA_023133225.1	C
GCA_011773465.1	A
GCA_016783445.1	C
GCA_011772495.1	A
GCA_016927475.1	C
GCA_001775755.1	C
GCA_022711665.1	C
GCA_022867105.1	C
GCA_002877915.1	C
GCA_002383325.1	C
GCA_012797375.1	C
GCA_003141555.1	C
GCA_022866045.1	C
GCA_016933355.1	C
GCA_003524335.1	C
GCA_016867615.1	C
GCA_002010665.1	A
GCA_002299555.1	A
GCA_024644125.1	C
GCA_011772425.1	A
GCA_023135565.1	C
GCA_002335385.1	C
GCA_002436105.1	C
GCA_023621955.1	B
GCA_015486055.1	A
GCA_005223145.1	B
GCA_021161905.1	A
GCA_001780385.1	C
GCA_002898535.1	C
GCA_022616075.1	C
GCA_016191015.1	C
GCA_903916735.1	C
GCA_001515205.2	C
