GCA_016712565.1	C
GCA_023150475.1	B
GCA_016200225.1	C
GCA_016792805.1	C
GCA_022616055.1	B
GCA_016719295.1	C
GCA_002684655.1	B
GCA_020638655.1	B
GCA_019636245.1	B
GCA_016795295.1	C
GCA_020851075.1	C
GCA_945861365.1	C
GCA_016713175.1	C
GCA_014192625.1	C
GCA_020849665.1	C
GCA_003235605.1	A
GCA_020638695.1	B
GCA_016235155.1	C
GCA_016716265.1	C
GCA_021776805.1	C
GCA_002685965.1	A
GCA_002748355.1	B
GCA_024278315.1	A
GCA_011321845.1	A
GCA_002683135.1	A
GCA_005790545.1	C
GCA_902826835.1	C
GCA_017853435.1	C
GCA_011369445.1	A
GCA_015485455.1	A
GCA_020639295.1	B
GCA_003644265.1	A
GCA_021604805.1	C
GCA_020638905.1	B
GCA_009691715.1	C
GCA_016213895.1	C
GCA_016709145.1	C
GCA_011525755.1	C
GCA_021776735.1	C
GCA_021776785.1	C
GCA_016795345.1	C
GCA_020631815.1	B
GCA_024639415.1	B
GCA_016935485.1	C
GCA_021414065.1	C
GCA_022072415.1	B
GCA_021776825.1	C
GCA_024277065.1	A
GCA_023150535.1	C
GCA_024274785.1	A
GCA_003576915.1	B
GCA_020848275.1	C
GCA_015075515.1	C
GCA_020847415.1	C
GCA_019912315.1	C
GCA_013360495.1	C
GCA_016209585.1	C
GCA_024653775.1	C
GCA_007127275.1	C
GCA_021106775.1	A
GCA_003644325.1	A
GCA_004376375.1	A
GCA_003694635.1	C
GCA_013359215.1	C
GCA_017993505.1	C
GCA_022710345.1	C
GCF_009002475.1	B
GCA_016209595.1	C
GCA_003694875.1	C
GCA_001303465.1	B
GCA_016931715.1	C
GCA_020343675.1	C
GCA_016932835.1	C
GCA_022566315.1	A
GCA_001824645.1	C
GCA_017885385.1	C
GCA_011776225.1	B
GCA_016935195.1	C
GCA_020352515.1	C
GCA_020352215.1	C
GCA_003644295.1	A
GCA_913009355.1	B
GCA_020351025.1	B
GCA_903927855.1	C
GCA_019456255.1	A
GCA_023135935.1	A
GCA_023135865.1	A
GCA_002347125.1	C
GCA_012517265.1	B
GCA_003141315.1	C
GCA_903857265.1	C
GCA_018007255.1	C
GCA_021736645.1	C
GCA_003553245.1	C
GCA_023135255.1	A
GCA_001824555.1	C
GCA_016930635.1	C
GCA_002839495.1	C
GCA_903847315.1	C
GCA_021108375.1	A
GCA_020721975.1	C
GCA_002482415.1	C
GCA_011048645.1	C
GCA_018433925.1	C
GCA_022615575.1	C
GCA_003644175.1	A
GCA_014859965.1	B
GCA_003644205.1	A
GCA_011055475.1	C
GCA_016926155.1	C
GCA_019456225.1	A
GCF_002007645.1	C
GCA_015493385.1	A
GCF_001997385.1	C
GCF_001999965.1	B
GCA_001824635.1	C
GCA_945890885.1	C
GCA_001303695.1	B
GCA_016930855.1	C
GCA_016934515.1	C
GCA_022705365.1	B
GCA_016342495.1	B
GCA_016932145.1	C
GCA_016930295.1	C
GCA_016928435.1	C
GCA_016933395.1	C
GCA_001303665.1	B
GCA_002049885.1	A
GCA_021160865.1	A
GCA_003171235.1	C
GCA_903892515.1	C
GCA_003153915.1	C
GCA_022866005.1	C
GCA_012729725.1	B
GCA_016235825.1	C
GCA_009783465.1	C
GCA_003485185.1	C
GCA_021371965.1	C
GCA_022705325.1	B
GCA_003551645.1	C
GCA_018335035.1	C
GCA_024275995.1	A
GCA_009908915.1	B
GCA_016929245.1	C
GCA_018644725.1	B
GCA_021108335.1	A
GCA_011050235.1	A
GCA_016782885.1	C
GCA_003171335.1	C
GCA_012514895.1	B
GCA_013203365.1	C
GCA_011682385.1	A
GCA_002311745.1	C
GCA_003153655.1	C
GCA_903871935.1	C
GCA_020847375.1	C
GCA_020847545.1	C
GCA_002343075.1	C
GCF_015169395.1	C
GCA_023417885.1	C
GCA_009781185.1	C
GCA_903845195.1	C
GCA_013044165.1	C
GCA_021785435.1	B
GCA_021790475.1	B
GCA_021799715.1	B
GCA_021827645.1	B
GCA_021800165.1	B
GCA_002295885.1	B
GCA_002364485.1	B
GCA_002722935.1	B
GCA_002716385.1	B
GCA_014238965.1	B
GCA_022446905.1	A
GCA_014238125.1	B
GCA_003562195.1	C
GCA_007125255.1	C
GCA_022616475.1	C
GCA_013003065.1	B
GCA_024226535.1	A
GCA_019636755.1	C
GCA_020345805.1	C
GCA_022560875.1	A
GCA_022562915.1	A
GCA_022564665.1	A
GCA_022566535.1	A
GCA_022563315.1	A
GCA_022574595.1	A
GCA_004213555.1	B
GCA_020427625.1	C
GCA_007135295.1	C
GCA_002709755.1	B
GCA_022447205.1	A
GCA_002862325.1	B
GCA_905480395.1	C
GCA_002711415.1	B
GCA_003671075.1	C
GCA_009691805.1	C
GCA_016795035.1	C
GCA_005804005.1	C
GCA_009691915.1	C
GCA_018882625.1	C
GCA_945888705.1	C
GCA_009691785.1	C
GCA_016873255.1	C
GCA_016873355.1	C
GCA_016873275.1	C
GCA_015709595.1	C
GCA_002405485.1	C
GCA_020846975.1	C
GCA_019636495.1	C
GCA_019636535.1	C
GCA_013822085.1	C
GCA_016741915.1	C
GCA_021297895.1	C
GCA_021173225.1	C
GCA_021294835.1	C
GCA_022843545.1	C
GCA_016794925.1	C
GCA_014379385.1	C
GCA_019636655.1	C
GCA_005776545.1	C
GCA_016873295.1	C
GCA_019744815.1	C
GCA_020849615.1	C
GCA_020853815.1	C
GCA_013360675.1	C
GCA_016699835.1	C
GCA_014192545.1	C
GCA_019636515.1	C
GCA_021405315.1	C
GCA_903929885.1	C
GCA_023434205.1	C
GCA_019636625.1	C
GCA_020849105.1	C
GCA_019454185.1	C
GCA_014584315.1	C
GCA_020639155.1	C
GCA_022563015.1	A
GCA_002429045.1	B
GCA_009827215.1	C
GCA_021604785.1	C
GCA_024276195.1	A
GCA_002706885.1	B
GCA_003697045.1	C
GCA_019636795.1	C
GCA_007693785.1	C
GCA_007124345.1	C
GCA_019636695.1	C
GCA_015492715.1	A
GCA_024275365.1	A
GCA_009827205.1	C
GCA_003511945.1	C
GCA_016742075.1	C
GCA_016795005.1	C
GCA_007693725.1	C
GCA_020639235.1	C
GCA_020427635.1	C
GCA_024743075.1	C
GCA_007693765.1	C
GCA_016742055.1	C
GCA_019636675.1	C
GCA_003696725.1	C
GCA_020639135.1	C
GCA_007693965.1	C
GCA_023135165.1	C
GCA_013112555.1	B
GCA_900696685.1	C
GCA_002686995.1	A
GCA_002716625.1	B
GCA_002688155.1	A
GCA_003551485.1	C
GCA_020831765.1	C
GCA_016125215.1	C
GCA_020851735.1	C
GCA_002704825.1	B
GCA_020974905.1	C
GCA_024279865.1	A
GCA_020848195.1	C
GCA_016350165.1	B
GCA_024279275.1	A
GCA_019634195.1	C
GCA_023300125.1	B
GCF_000284115.1	B
GCF_007748075.1	C
GCA_020849625.1	C
GCA_020851465.1	C
GCA_021413865.1	C
GCA_024276075.1	A
GCA_014873095.1	C
GCA_016125255.1	C
GCA_016125285.1	C
GCA_002338715.1	C
GCA_013140575.1	C
GCA_024275565.1	A
GCA_023133475.1	C
GCA_024231775.1	B
GCA_003597935.1	C
GCA_022072505.1	C
GCA_005240095.1	C
GCA_016208685.1	C
GCA_024102815.1	C
GCA_020348265.1	C
GCA_022566435.1	A
GCA_024276605.1	A
GCA_020344555.1	C
GCA_022561415.1	A
GCA_022561255.1	A
GCA_022563055.1	A
GCA_022563615.1	A
GCA_024278695.1	A
GCA_022567365.1	A
GCA_020350565.1	C
GCA_016929015.1	C
GCA_022072405.1	C
GCA_903905665.1	C
GCA_022565195.1	A
GCA_020352895.1	C
GCA_012719955.1	C
GCA_016209665.1	C
GCA_012729395.1	C
GCA_018003015.1	C
GCA_012729595.1	C
GCA_016928855.1	C
GCA_016927755.1	C
GCA_003162245.1	C
GCA_023128695.1	C
GCA_016716475.1	C
GCA_017999985.1	C
GCA_020058145.1	C
GCA_022839625.1	C
GCA_012515775.1	C
GCA_018814045.1	A
GCA_022574815.1	A
GCA_007859745.1	C
GCA_015709575.1	C
GCA_016795025.1	C
GCA_016235145.1	C
GCA_900696525.1	C
GCA_022842805.1	C
GCA_900696535.1	C
GCA_020427345.1	C
GCA_022072445.1	C
GCA_003576905.1	B
GCA_016235815.1	C
GCA_007753915.1	C
GCA_006969385.1	C
GCA_022360095.1	C
GCA_016712275.1	C
GCA_016935885.1	C
GCA_011525745.1	C
GCA_015654675.1	C
GCA_023150615.1	C
GCA_022072085.1	C
GCA_012514125.1	C
GCA_015486815.1	A
GCA_012729815.1	C
GCA_003170085.1	C
GCA_016872895.1	C
GCA_016782785.1	C
GCA_011682595.1	A
GCA_012729015.1	C
GCA_903929765.1	C
GCA_002404095.1	C
GCA_021324515.1	C
GCA_021781415.1	B
GCA_005786805.1	C
GCA_009692005.1	C
GCA_009918525.1	C
GCA_005808665.1	C
GCA_016873225.1	C
GCA_903912515.1	C
GCA_009691845.1	C
GCF_000255705.1	C
GCA_021413475.1	C
GCF_018398935.1	C
GCA_021809185.1	B
GCA_013822345.1	C
GCA_019747655.1	C
GCA_025055795.1	C
GCA_019636445.1	C
GCA_022841795.1	C
GCF_002197845.1	C
GCF_901538355.1	C
GCA_019694755.1	C
GCA_016195405.1	C
GCA_022614915.1	C
GCA_019748295.1	C
GCA_945861245.1	C
GCA_022616435.1	C
GCA_016873095.1	C
GCA_020847555.1	C
GCA_016795185.1	C
GCA_019752375.1	C
GCA_016177925.1	C
GCA_025055215.1	C
GCA_002898995.1	C
GCA_025055835.1	C
GCA_014584395.1	C
GCA_016795155.1	C
GCA_007748055.1	C
GCA_019748235.1	C
GCA_019753235.1	C
GCA_016125085.1	C
GCA_945865635.1	C
GCF_000186345.1	C
GCA_019232645.1	C
GCF_000242455.2	-
GCF_900129635.1	C
GCA_021777685.1	B
GCA_019237095.1	C
GCF_008087625.1	C
GCF_001956985.1	C
GCA_021324445.1	C
GCA_021818605.1	B
GCA_021808995.1	B
GCA_021777845.1	B
GCA_021791715.1	B
GCA_903926465.1	C
GCF_012958305.1	B
GCA_002722955.1	B
GCA_002724315.1	B
GCA_002726205.1	B
GCA_018699955.1	B
GCA_022600195.1	C
GCA_024277145.1	A
GCA_007744515.1	C
GCF_007743815.1	B
GCA_013813775.1	C
GCA_019347905.1	C
GCF_011634775.1	C
GCA_015485495.1	A
GCA_024230215.1	B
GCA_016795145.1	C
GCA_022843805.1	C
GCA_020426545.1	C
GCA_003696385.1	C
GCA_013151585.1	A
GCA_003388505.1	B
GCA_016795125.1	C
GCA_003669575.1	C
GCA_023429275.1	C
GCA_019636235.1	C
GCA_018659505.1	B
GCF_007747795.1	C
GCA_005778225.1	C
GCA_014584345.1	C
GCA_003508595.1	C
GCA_945860955.1	C
GCA_009691905.1	C
GCA_016200145.1	C
GCA_016235885.1	C
GCA_021732845.1	C
GCA_021781115.1	B
GCA_021732415.1	C
GCF_007747995.1	C
GCA_016125225.1	C
GCA_019636285.1	C
GCA_903840265.1	C
GCF_007752345.1	C
GCA_020850695.1	C
GCA_013203845.1	C
GCA_021732995.1	C
GCA_945906725.1	C
GCA_014762625.1	B
GCA_002405515.1	C
GCA_003671185.1	C
GCA_010027105.1	C
GCA_903885565.1	C
GCA_945873085.1	C
GCA_945877135.1	C
GCA_003669585.1	C
GCA_945871035.1	C
GCA_016779265.1	C
GCA_902629495.1	B
GCA_003509235.1	B
GCA_020851115.1	C
GCA_022842745.1	C
GCA_003576845.1	B
GCA_016177915.1	C
GCA_019694435.1	C
GCA_003153375.1	C
GCA_022844125.1	C
GCA_005773095.1	C
GCA_021413585.1	C
GCA_016793185.1	C
GCA_019694455.1	C
GCA_019745975.1	C
GCA_019636335.1	C
GCA_016191115.1	C
GCA_016794255.1	C
GCA_021413845.1	C
GCA_945877965.1	C
GCA_018242585.1	C
GCA_022844585.1	C
GCA_023511675.1	C
GCA_002685655.1	A
GCA_020638995.1	C
GCA_903863885.1	C
GCA_002701545.1	B
GCA_022446825.1	A
GCA_002702965.1	B
GCA_002714565.1	B
GCA_018660825.1	B
GCA_012959465.1	A
GCA_003233175.1	A
GCA_020426845.1	C
GCA_024102795.1	B
GCA_002733575.1	A
GCF_020150455.1	B
GCF_020966755.1	C
GCF_007751035.1	C
GCA_002862205.1	B
GCA_007741555.1	C
GCA_014154935.1	B
GCF_007860095.1	B
GCF_007752935.1	C
GCF_000338295.1	B
GCF_009618275.1	C
GCF_010367455.1	C
GCF_007741475.1	C
GCA_003695565.1	C
GCA_017303505.1	C
GCA_018970165.1	B
GCA_003455945.1	C
GCA_022448315.1	A
GCA_014237975.1	B
GCA_024232675.1	B
GCA_024642765.1	C
GCA_016794985.1	C
GCA_014238905.1	B
GCA_012729315.1	C
GCA_024274855.1	A
GCA_015490875.1	A
GCA_007124535.1	C
GCA_023382975.1	B
GCA_012515235.1	C
GCA_016784735.1	C
GCA_016872725.1	C
GCA_016872775.1	C
GCA_903921945.1	C
GCA_023417165.1	C
GCA_023430365.1	C
GCF_007747655.1	C
GCF_000025185.1	C
GCA_002723275.1	B
GCA_020426755.1	C
GCA_020426955.1	C
GCA_005773145.1	C
GCA_020426865.1	C
GCA_002726515.1	B
GCA_022448645.1	A
GCA_015488215.1	A
GCA_002702655.1	B
GCF_007741515.1	C
GCA_024276705.1	A
GCF_008065115.1	C
GCA_003233055.1	A
GCA_022448345.1	A
GCA_022841705.1	C
GCF_007753265.1	C
GCF_007859945.1	C
GCF_007750855.1	C
GCF_007859765.1	C
GCA_013286045.1	C
GCA_022615465.1	C
GCA_016930815.1	C
GCA_020427265.1	C
GCA_003389215.1	B
GCA_011772275.1	B
GCA_003509805.1	C
GCA_009778035.1	C
GCA_009776995.1	C
GCA_017441605.1	C
GCA_902797455.1	C
GCA_017447865.1	C
GCA_902770245.1	C
GCA_015661985.1	A
GCA_025060325.1	C
GCA_025062105.1	C
GCF_002277955.1	C
GCA_003561895.1	C
GCA_016928165.1	C
GCA_021372005.1	C
GCA_023397045.1	C
GCA_021372555.1	C
GCA_021784975.1	B
GCA_016936015.1	C
GCA_020846145.1	C
GCA_013202865.1	C
GCA_016935315.1	C
GCA_013202535.1	C
GCA_012719125.1	C
GCA_012744395.1	C
GCA_016931075.1	C
GCA_016931995.1	C
GCA_016934075.1	C
GCA_007119795.1	C
GCA_012728855.1	C
GCA_020721945.1	C
GCA_022564995.1	A
GCA_020426575.1	C
GCA_015493185.1	A
GCA_009664345.1	B
GCA_001515205.2	C
GCA_002746535.1	A
GCA_003245715.1	A
GCA_003249795.1	A
GCA_016936955.1	C
GCA_020060765.1	A
GCA_021201355.1	C
GCA_015075375.1	C
GCA_016200135.1	C
GCA_023150555.1	C
GCA_022703445.1	C
GCA_016930595.1	C
GCA_003136555.1	C
GCA_013816485.1	C
GCA_014193115.1	C
GCA_020049615.1	C
GCA_945872305.1	C
GCA_013696105.1	C
GCA_023150565.1	B
GCA_903902515.1	C
GCA_013816645.1	C
GCA_007131555.1	C
GCA_016745075.1	B
GCA_007693455.1	C
GCA_003644275.1	A
GCA_015231345.1	B
GCA_023261545.1	C
