COG4293
COG5339
COG1992
COG0598
COG5424
COG4308
COG0543
COG3276
COG4874
COG3683
COG1746
COG1476
COG0103
COG5524
COG3608
COG2302
COG4485
COG0031
COG0488
COG5436
COG4654
COG1414
COG3915
COG3243
COG3161
COG2062
COG5518
COG3870
COG5410
COG1089
COG4649
COG1403
COG1122
COG1783
COG1760
COG1454
COG2384
COG2120
COG0415
COG2008
COG1993
COG0264
COG1154
COG0643
COG4200
COG3287
COG0423
COG3187
COG4643
COG4359
COG1026
COG4830
COG3261
COG5602
COG0421
COG3711
COG2081
COG2105
COG1552
COG0531
COG5481
COG5404
COG0689
COG1129
COG1100
COG3100
COG2512
COG4137
COG4271
COG0432
COG0006
COG2956
COG2407
COG3426
COG0786
COG3586
COG3099
COG2168
COG5652
COG3191
COG4257
COG2179
COG1363
COG3937
COG1791
COG0820
COG3827
COG0384
COG3872
COG1188
COG0704
COG5531
COG3013
COG4213
COG2199
COG2988
COG4690
COG1177
COG1104
COG1695
COG2861
COG3199
COG1634
COG1161
COG1009
COG1909
COG3869
COG3724
COG2013
COG1186
COG0454
COG1313
COG0226
COG0537
COG0277
COG1876
COG1398
COG0315
COG1956
COG2353
COG3473
COG2127
COG2096
COG1243
COG1939
COG0416
COG5007
COG4656
COG2981
COG2006
COG1637
COG1877
COG0333
COG0245
COG2835
COG4608
COG0104
COG1697
COG3452
COG1063
COG1135
COG3644
COG4095
COG3883
COG5014
COG3684
COG1434
COG0343
COG1793
COG0412
COG5458
COG1260
COG2164
COG2098
COG4932
COG4845
COG1354
COG4993
COG4130
COG3367
COG4303
COG4044
COG0303
COG2041
COG2904
COG0649
COG4214
COG1980
COG1947
COG2511
COG5108
COG5619
COG2036
COG0716
COG2412
COG4591
COG0737
COG1662
COG2211
COG0819
COG0346
COG0524
COG0826
COG1569
COG1694
COG0247
COG0283
COG1256
COG0435
COG1052
COG0436
COG1615
COG3476
COG4519
COG0169
COG1408
COG3664
COG4911
COG3054
COG0710
COG2210
COG3677
COG2825
COG2918
COG0239
COG3011
COG4106
COG0693
COG3882
COG5050
COG0389
COG0686
COG1350
COG0425
COG1726
COG1239
COG5542
COG3663
COG1828
COG1607
COG4992
COG5515
COG3006
COG0641
COG0558
COG5316
COG0326
COG1940
COG1441
COG2269
COG5267
COG5012
COG1555
COG4458
COG1512
COG2887
COG0135
COG2326
COG0471
COG3782
COG1734
COG4138
COG1685
COG2957
COG0394
COG2913
COG1235
COG2187
COG1807
COG1309
COG3463
COG0451
COG1516
COG4456
COG0197
COG3222
COG1543
COG3954
COG0388
COG1647
COG2053
COG1183
COG2896
COG1317
COG4123
COG3482
COG0625
COG3687
COG1198
COG4995
COG0144
COG0785
COG1148
COG3345
COG3242
COG1127
COG0240
COG0314
COG1683
COG3554
COG4889
COG5447
COG0033
COG0123
COG5508
COG3288
COG1070
COG1923
COG1087
COG3420
COG2355
COG5425
COG3641
COG0790
COG0366
COG3900
COG1830
COG0687
COG1429
COG1749
COG0362
COG1748
COG1852
COG1921
COG2513
COG2214
COG4922
COG4704
COG1443
COG2905
COG3560
COG3708
COG0726
COG3803
COG3480
COG1392
COG2964
COG1181
COG3665
COG2114
COG4895
COG3005
COG0750
COG2048
COG3273
COG2716
COG0685
COG4307
COG0458
COG3642
COG4970
COG0254
COG0492
COG3194
COG0717
COG0301
COG2942
COG1920
COG1711
COG2406
COG2902
COG3028
COG2391
COG0489
COG3129
COG2826
COG2768
COG3211
COG3839
COG4242
COG1745
COG2159
COG1525
COG2086
COG1180
COG1999
COG4336
COG1545
COG0182
COG0560
COG2999
COG5011
COG3195
COG1372
COG2200
COG4775
COG1669
COG0214
COG3961
COG3590
COG0620
COG5479
COG0800
COG4096
COG4520
COG3978
COG1048
COG1333
COG2321
COG4102
COG5474
COG0659
COG5055
COG1716
COG4638
COG1160
COG3220
COG1577
COG2327
COG4229
COG1897
COG0397
COG1951
COG3347
COG4626
COG0818
COG1502
COG0658
COG1213
COG1240
COG3794
COG1281
COG0746
COG2088
COG4721
COG4370
COG0629
COG3145
COG1080
COG3001
COG1944
COG0373
COG0766
COG0217
COG4402
COG1409
COG0437
COG0722
COG0184
COG5398
COG1325
COG5304
COG3264
COG3039
COG3797
COG0378
COG3737
COG5607
COG4529
COG1646
COG2815
COG3364
COG5549
COG3750
COG2129
COG4249
COG1467
COG0723
COG1469
COG1395
COG0174
COG3257
COG0539
COG2001
COG1361
COG1624
COG3800
COG1205
COG3571
COG3378
COG1522
COG4623
COG2502
COG1241
COG2747
COG2233
COG1676
COG2173
COG2859
COG3296
COG0864
COG0414
COG3135
COG5368
COG2099
COG4338
COG0606
COG1247
COG4391
COG0521
COG1331
COG1757
COG2023
COG3000
COG4301
COG0220
COG0252
COG3858
COG1589
COG3040
COG4681
COG4276
COG0740
COG2703
COG0381
COG5401
COG3804
COG1640
COG2901
COG5322
COG1967
COG1648
COG2227
COG0582
COG2183
COG2145
COG1588
COG0036
COG2876
COG0758
COG2982
COG1699
COG5362
COG1290
COG1564
COG1597
COG1625
COG1884
COG2345
COG4132
COG3079
COG1514
COG1580
COG0122
COG4339
COG1278
COG4340
COG0701
COG0465
COG1928
COG5412
COG0656
COG3817
COG2832
COG3734
COG4246
COG1349
COG1832
COG2101
COG2051
COG3852
COG1043
COG4539
COG5302
COG2047
COG3365
COG2368
COG3363
COG3350
COG3709
COG3057
COG0676
COG1074
COG1847
COG4115
COG4565
COG0854
COG0145
COG0210
COG1819
COG1820
COG1994
COG1630
COG0507
COG2414
COG3059
COG5430
COG4864
COG1759
COG1922
COG3603
COG4657
COG3215
COG3087
COG2133
COG1202
COG4898
COG1117
COG4701
COG1893
COG2888
COG3112
COG0549
COG0638
COG1102
COG4198
COG2043
COG3123
COG3595
COG0690
COG0683
COG3274
COG0459
COG1486
COG1546
COG5569
COG0609
COG0311
COG1386
COG3146
COG3236
COG5328
COG0153
COG3182
COG1426
COG0413
COG3866
COG5563
COG1975
COG0574
COG4421
COG1635
COG2106
COG2770
COG3458
COG4266
COG2996
COG1643
COG3799
COG1797
COG3340
COG1157
COG2840
COG3868
COG1698
COG1787
COG4628
COG2429
COG3850
COG1730
COG4247
COG3904
COG0236
COG5006
COG0852
COG4063
COG1721
COG1121
COG1310
COG2971
COG1115
COG1254
COG2224
COG0299
COG4191
COG5226
COG2020
COG3752
COG3808
COG0566
COG0430
COG1369
COG0483
COG1146
COG3748
COG2508
COG2389
COG3605
COG0307
COG3739
COG3412
COG3941
COG1165
COG4999
COG1585
COG2260
COG0005
COG1297
COG1782
COG2771
COG3676
COG4389
COG4209
COG2402
COG1562
COG3048
COG3090
COG4568
COG1586
COG3840
COG1167
COG2109
COG0778
COG2078
COG3976
COG0057
COG2178
COG3137
COG3907
COG1055
COG2927
COG4135
COG4315
COG1368
COG4659
COG1142
COG4392
COG4012
COG4987
COG1362
COG1330
COG4843
COG0058
COG0618
COG2875
COG4731
COG4177
COG1841
COG2362
COG1195
COG3150
COG0229
COG4175
COG3147
COG3614
COG5323
COG3008
COG4295
COG1671
COG3726
COG3396
COG3098
COG1314
COG1005
COG4302
COG0404
COG1378
COG1107
COG1257
COG0213
COG0110
COG1481
COG5135
COG4809
COG3342
COG1957
COG3341
COG0699
COG0439
COG0070
COG1150
COG0573
COG5500
COG0422
COG1969
COG2430
COG3653
COG0017
COG2390
COG5595
COG3768
COG2231
COG2186
COG0300
COG0681
COG2217
COG3290
COG3567
COG3188
COG4538
COG3456
COG0026
COG5556
COG0831
COG3248
COG1405
COG5394
COG2991
COG1591
COG1042
COG0542
COG0768
COG5387
COG4046
COG1246
COG1493
COG1047
COG4231
COG1371
COG4447
COG3453
COG0614
COG0395
COG1139
COG3671
COG1359
COG0074
COG0448
COG1305
COG1162
COG3659
COG0321
COG3959
COG3323
COG2935
COG0478
COG2351
COG0295
COG1628
COG1948
COG1453
COG0653
COG4946
COG3492
COG3551
COG0595
COG4583
COG0581
COG0557
COG0755
COG4195
COG5255
COG3861
COG3397
COG4969
COG1681
COG1900
COG0447
COG2087
COG1355
COG4956
COG3527
COG1096
COG4782
COG5285
COG3138
COG1379
COG1144
COG4261
COG1017
COG3102
COG3481
COG3095
COG5605
COG1168
COG2425
COG1554
COG1833
COG0797
COG2755
COG1490
COG1287
COG1311
COG3275
COG5004
COG0008
COG5346
COG2080
COG3203
COG2090
COG1280
COG4642
COG1526
COG0679
COG4445
COG3747
COG2107
COG3154
COG0044
COG1456
COG0030
COG2915
COG2316
COG1480
COG1856
COG2039
COG5379
COG0276
COG0674
COG5621
COG4279
COG0004
COG3783
COG0585
COG2980
COG1524
COG1867
COG3019
COG0444
COG0476
COG2603
COG5555
COG3731
COG3227
COG0296
COG4347
COG1108
COG0535
COG4178
COG3018
COG3489
COG1534
COG1913
COG4222
COG5467
COG0087
COG0408
COG3429
COG0756
COG0297
COG3531
COG4552
COG5427
COG5321
COG1811
COG4244
COG1741
COG3427
COG0860
COG0029
COG3167
COG2014
COG1656
COG1578
COG3360
COG0281
COG4223
COG1733
COG0859
COG0590
COG0484
COG5026
COG5305
COG1592
COG2017
COG2154
COG3380
COG2977
COG4682
COG4850
COG4902
COG3851
COG2223
COG3316
COG2055
COG1286
COG4517
COG4401
COG1022
COG1934
COG0830
COG1169
COG2265
COG5265
COG0272
COG3024
COG1061
COG3372
COG1457
COG2172
COG3206
COG3744
COG0249
COG2364
COG0164
COG0418
COG3757
COG0043
COG0501
COG2344
COG0533
COG3183
COG2969
COG1351
COG2509
COG4287
COG3401
COG5309
COG1882
COG2921
COG0243
COG3326
COG1617
COG3741
COG2989
COG3044
COG1672
COG0102
COG3440
COG3270
COG0491
COG1872
COG2704
COG3091
COG0857
COG1034
COG1608
COG3026
COG0054
COG2113
COG3128
COG0654
COG3126
COG3894
COG4618
COG2827
COG0504
COG4341
COG2336
COG5008
COG3336
COG0583
COG4354
COG3566
COG3083
COG3104
COG4976
COG0309
COG1837
COG2914
COG1485
COG5446
COG4878
COG1233
COG0063
COG1850
COG1990
COG0828
COG0010
COG1823
COG0767
COG1505
COG3272
COG3245
COG5631
COG4641
COG0579
COG0575
COG3749
COG4579
COG1894
COG2311
COG4326
COG0045
