"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.origin","left.leaves_count","right.BT_node","right.origin","right.leaves_count"
"1640",1671,"hgt",2798.9,2626.73,2712.815,50,"not_sure",41,"51","marine_shallow",23
"1640",1640,"spe",2626.73,2626.73,2626.73,51,"marine_shallow",23,"51","marine_shallow",23
"1621",1621,"spe",2517.75,2517.75,2517.75,52,"marine_shallow.terrestrial",22,"52","marine_shallow.terrestrial",22
"1588",1588,"spe",2383.655,2383.655,2383.655,59,"not_sure",15,"59","not_sure",15
"1524",1524,"spe",2168.41,2168.41,2168.41,67,"marine_shallow.terrestrial",7,"67","marine_shallow.terrestrial",7
"1474",1474,"spe",2026.55,2026.55,2026.55,68,"terrestrial",6,"68","terrestrial",6
"1361",1474,"los",2026.55,1807.525,1917.0375,68,"terrestrial",6,"69","not_sure",5
"1509",1588,"los",2383.655,2123.145,2253.4,59,"not_sure",15,"60","marine_shallow.terrestrial",8
"1116",1116,"spe",1500.29,1500.29,1500.29,38,"marine_shallow.terrestrial",3,"38","marine_shallow.terrestrial",3
"1281",1428,"hgt",1947.51,1695.025,1821.2675,33,"not_sure",8,"37","not_sure",4
"1281",1281,"spe",1695.025,1695.025,1695.025,37,"not_sure",4,"37","not_sure",4
"1067",1067,"spe",1436.825,1436.825,1436.825,263,"not_sure",7,"263","not_sure",7
"1067",1145,"hgt",1544.73,1436.825,1490.7775,261,"marine_deep",9,"263","not_sure",7
"952",952,"spe",1269.025,1269.025,1269.025,265,"not_sure",5,"265","not_sure",5
"920",952,"los",1269.025,1217.64,1243.3325,265,"not_sure",5,"268","not_sure",2
"938",938,"spe",1261.09,1261.09,1261.09,39,"not_sure",2,"39","not_sure",2
"1540",1540,"spe",2214.8,2214.8,2214.8,53,"not_sure",7,"53","not_sure",7
"1127",1127,"spe",1515.18,1515.18,1515.18,58,"not_sure",2,"58","not_sure",2
"1398",1398,"spe",1863.195,1863.195,1863.195,57,"not_sure",3,"57","not_sure",3
"1002",1002,"spe",1334.115,1334.115,1334.115,326,"marine_deep",4,"326","marine_deep",4
"1002",1071,"hgt",1429.77,1334.115,1381.9425,325,"marine_deep",5,"326","marine_deep",4
"932",932,"spe",1221.505,1221.505,1221.505,327,"not_sure",3,"327","not_sure",3
"887",887,"spe",1021.298,1021.298,1021.298,328,"not_sure",2,"328","not_sure",2
"1641",1677,"hgt",2844.735,2641.845,2743.29,532,"marine_shallow",17,"533","marine_shallow",13
"1641",1641,"spe",2641.845,2641.845,2641.845,533,"marine_shallow",13,"533","marine_shallow",13
"1605",1605,"spe",2433.75,2433.75,2433.75,540,"marine_shallow",6,"540","marine_shallow",6
"888",943,"hgt",1269.475,1084.09,1176.7825,85,"marine_deep.terrestrial",3,"86","not_sure",2
"888",888,"spe",1084.09,1084.09,1084.09,86,"not_sure",2,"86","not_sure",2
"1358",1540,"los",2214.8,1798.43,2006.615,53,"not_sure",7,"54","not_sure",4
"895",895,"spe",1116.0495,1116.0495,1116.0495,266,"not_sure",3,"266","not_sure",3
"1102",1102,"spe",1488.73,1488.73,1488.73,539,"marine_shallow",2,"539","marine_shallow",2
"1599",1599,"spe",2420.035,2420.035,2420.035,534,"marine_shallow",7,"534","marine_shallow",7
"1513",1513,"spe",2141.115,2141.115,2141.115,537,"marine_shallow",4,"537","marine_shallow",4
"1328",1328,"spe",1779.88,1779.88,1779.88,538,"marine_shallow",3,"538","marine_shallow",3
"946",946,"spe",1261.48,1261.48,1261.48,264,"not_sure",2,"264","not_sure",2
"1195",1599,"hgt",2420.035,1607.785,2013.91,534,"marine_shallow",7,"535","marine_shallow",3
"1195",1195,"spe",1607.785,1607.785,1607.785,535,"marine_shallow",3,"535","marine_shallow",3
"1527",1527,"spe",2190.32,2190.32,2190.32,541,"marine_shallow",5,"541","marine_shallow",5
"1416",1416,"spe",1922.45,1922.45,1922.45,542,"marine_shallow",4,"542","marine_shallow",4
"1267",1267,"spe",1701.455,1701.455,1701.455,543,"marine_shallow",3,"543","marine_shallow",3
"873",873,"spe",884.6055,884.6055,884.6055,267,"marine_deep",2,"267","marine_deep",2
"958",1195,"los",1607.785,1271.3955,1439.59025,535,"marine_shallow",3,"536","not_sure",2
"934",1267,"los",1701.455,1235.659,1468.557,543,"marine_shallow",3,"544","marine_shallow",2
"994",1136,"hgt",1511.555,1316.435,1413.995,317,"marine_deep",6,"318","marine_deep",2
"994",994,"spe",1316.435,1316.435,1316.435,318,"marine_deep",2,"318","marine_deep",2
"GCA.001421185.1.Archaea.Thermoplasmatota",1116,"los",1500.29,0,750.145,38,"marine_shallow.terrestrial",3,"GCA.001421185.1.Archaea.Thermoplasmatota","marine_deep",0
"GCA.001717025.1.Archaea.Thermoproteota",1127,"hgt",1515.18,0,757.59,58,"not_sure",2,"GCA.001717025.1.Archaea.Thermoproteota","terrestrial",0
"GCA.001717025.1.Archaea.Thermoproteota",1127,"los",1515.18,0,757.59,58,"not_sure",2,"GCA.001717025.1.Archaea.Thermoproteota","terrestrial",0
"GCA.001780165.1.Bacteria.Eisenbacteria",1010,"hgt",1410.39,0,705.195,516,"marine_shallow.terrestrial",2,"GCA.001780165.1.Bacteria.Eisenbacteria","marine_deep",0
"GCA.001798075.1.Bacteria.UBA10199",945,"hgt",1283.665,0,641.8325,395,"marine_shallow.terrestrial",2,"GCA.001798075.1.Bacteria.UBA10199","terrestrial",0
"GCA.001801745.1.Bacteria.Proteobacteria",1071,"hgt",1429.77,0,714.885,325,"marine_deep",5,"GCA.001801745.1.Bacteria.Proteobacteria","terrestrial",0
"GCA.001805205.1.Bacteria.Nitrospirota",1106,"hgt",1484.11,0,742.055,372,"not_sure",2,"GCA.001805205.1.Bacteria.Nitrospirota","marine_shallow",0
"GCA.002011615.1.Bacteria.WOR.3",1605,"los",2433.75,0,1216.875,540,"marine_shallow",6,"GCA.002011615.1.Bacteria.WOR.3","marine_shallow",0
"GCA.002050235.1.Bacteria.Desulfobacterota.B",929,"hgt",1228.3465,0,614.17325,407,"marine_shallow",2,"GCA.002050235.1.Bacteria.Desulfobacterota.B","terrestrial",0
"GCA.002255045.1.Archaea.Thermoproteota",1524,"los",2168.41,0,1084.205,67,"marine_shallow.terrestrial",7,"GCA.002255045.1.Archaea.Thermoproteota","marine_shallow",0
"GCA.002342225.1.Bacteria.Bdellovibrionota",1158,"hgt",1542.205,0,771.1025,398,"not_sure",2,"GCA.002342225.1.Bacteria.Bdellovibrionota","marine_shallow",0
"GCA.002347965.1.Bacteria.UBA2233",1427,"hgt",1930.555,0,965.2775,367,"marine_deep.terrestrial",2,"GCA.002347965.1.Bacteria.UBA2233","marine_shallow",0
"GCA.002347965.1.Bacteria.UBA2233",1427,"dup",1930.555,0,965.2775,367,"marine_deep.terrestrial",2,"GCA.002347965.1.Bacteria.UBA2233","marine_shallow",0
"GCA.002404095.1.Bacteria.Planctomycetota",928,"hgt",1208.648,0,604.324,170,"not_sure",2,"GCA.002404095.1.Bacteria.Planctomycetota","terrestrial",0
