"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.origin","left.leaves_count","right.BT_node","right.origin","right.leaves_count"
"1678",1678,"spe",2847.715,2847.715,2847.715,210,"marine_shallow.terrestrial",126,"210","marine_shallow.terrestrial",126
"1633",1633,"spe",2587.485,2587.485,2587.485,269,"marine_shallow",67,"269","marine_shallow",67
"1600",1600,"spe",2416.38,2416.38,2416.38,270,"not_sure",66,"270","not_sure",66
"1556",1556,"spe",2271.59,2271.59,2271.59,273,"marine_deep",63,"273","marine_deep",63
"1526",1526,"spe",2175.61,2175.61,2175.61,277,"not_sure",59,"277","not_sure",59
"1504",1504,"spe",2098.745,2098.745,2098.745,279,"not_sure",57,"279","not_sure",57
"1471",1471,"spe",2020.585,2020.585,2020.585,283,"not_sure",53,"283","not_sure",53
"1435",1471,"los",2020.585,1948.805,1984.695,283,"not_sure",53,"293","marine_shallow",43
"1666",1666,"spe",2756.655,2756.655,2756.655,211,"terrestrial",59,"211","terrestrial",59
"1637",1637,"spe",2611.035,2611.035,2611.035,213,"marine_deep.terrestrial",57,"213","marine_deep.terrestrial",57
"1608",1608,"spe",2442.195,2442.195,2442.195,214,"terrestrial",56,"214","terrestrial",56
"1560",1560,"spe",2290.125,2290.125,2290.125,215,"not_sure",55,"215","not_sure",55
"1534",1534,"spe",2206.765,2206.765,2206.765,216,"marine_shallow",54,"216","marine_shallow",54
"1501",1501,"spe",2084.22,2084.22,2084.22,226,"not_sure",44,"226","not_sure",44
"1436",1436,"spe",1954.11,1954.11,1954.11,227,"not_sure",43,"227","not_sure",43
"1409",1409,"spe",1885.97,1885.97,1885.97,231,"not_sure",39,"231","not_sure",39
"1336",1336,"spe",1775.885,1775.885,1775.885,255,"marine_deep",15,"255","marine_deep",15
"1282",1282,"spe",1694.565,1694.565,1694.565,257,"marine_deep.terrestrial",13,"257","marine_deep.terrestrial",13
"1228",1228,"spe",1636.78,1636.78,1636.78,259,"not_sure",11,"259","not_sure",11
"1145",1145,"spe",1544.73,1544.73,1544.73,261,"marine_deep",9,"261","marine_deep",9
"1067",1067,"spe",1436.825,1436.825,1436.825,263,"not_sure",7,"263","not_sure",7
"952",952,"spe",1269.025,1269.025,1269.025,265,"not_sure",5,"265","not_sure",5
"920",920,"spe",1217.64,1217.64,1217.64,268,"not_sure",2,"268","not_sure",2
"1386",1386,"spe",1844.995,1844.995,1844.995,284,"marine_shallow",10,"284","marine_shallow",10
"1329",1329,"spe",1768.445,1768.445,1768.445,286,"marine_shallow",8,"286","marine_shallow",8
"1329",1386,"dup",1844.995,1768.445,1806.72,284,"marine_shallow",10,"286","marine_shallow",8
"1329",1329,"spe",1768.445,1768.445,1768.445,286,"marine_shallow",8,"286","marine_shallow",8
"1186",1186,"spe",1588.765,1588.765,1588.765,290,"marine_shallow",4,"290","marine_shallow",4
"1186",1186,"spe",1588.765,1588.765,1588.765,290,"marine_shallow",4,"290","marine_shallow",4
"1443",1556,"los",2271.59,1932.55,2102.07,273,"marine_deep",63,"274","not_sure",4
"1433",1433,"spe",1930.815,1930.815,1930.815,271,"not_sure",3,"271","not_sure",3
"1347",1507,"hgt",2113.35,1788.28,1950.815,574,"not_sure",17,"575","marine_deep",5
"1347",1347,"spe",1788.28,1788.28,1788.28,575,"marine_deep",5,"575","marine_deep",5
"1572",1666,"los",2756.655,2159.8,2458.2275,211,"terrestrial",59,"212","not_sure",2
"1377",1409,"los",1885.97,1836.685,1861.3275,231,"not_sure",39,"232","marine_shallow.terrestrial",24
"1502",1534,"los",2206.765,2086.245,2146.505,216,"marine_shallow",54,"217","marine_shallow.terrestrial",10
"1068",1068,"spe",1434.31,1434.31,1434.31,291,"marine_shallow",3,"291","marine_shallow",3
"1068",1068,"spe",1434.31,1434.31,1434.31,291,"marine_shallow",3,"291","marine_shallow",3
