"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.marine_deep","left.marine_shallow","left.terrestrial","left.leaves_count","right.BT_node","right.marine_deep","right.marine_shallow","right.terrestrial","right.leaves_count"
"923",923,"spe",1219.565,1219.565,1219.565,87,"0.186038","0.186038","0.627923",4,"87","0.186038","0.186038","0.627923",4
"923",923,"spe",1219.565,1219.565,1219.565,87,"0.186038","0.186038","0.627923",4,"87","0.186038","0.186038","0.627923",4
"1020",1091,"hgt",1475.775,1389.275,1432.525,82,"0.156005","0.156005","0.687990",9,"84","0.107201","0.631317","0.261483",7
"1020",1091,"hgt",1475.775,1389.275,1432.525,82,"0.156005","0.156005","0.687990",9,"84","0.107201","0.631317","0.261483",7
"1020",1020,"spe",1389.275,1389.275,1389.275,84,"0.107201","0.631317","0.261483",7,"84","0.107201","0.631317","0.261483",7
"1020",1020,"spe",1389.275,1389.275,1389.275,84,"0.107201","0.631317","0.261483",7,"84","0.107201","0.631317","0.261483",7
"869",876,"los",946.8465,694.719,820.78275,88,"0.076464","0.760506","0.163030",3,"89","0.143641","0.707051","0.149309",2
"869",876,"los",946.8465,694.719,820.78275,88,"0.076464","0.760506","0.163030",3,"89","0.143641","0.707051","0.149309",2
"876",876,"spe",946.8465,946.8465,946.8465,88,"0.076464","0.760506","0.163030",3,"88","0.076464","0.760506","0.163030",3
"876",876,"spe",946.8465,946.8465,946.8465,88,"0.076464","0.760506","0.163030",3,"88","0.076464","0.760506","0.163030",3
"1514",1562,"hgt",2294.155,2135.355,2214.755,479,"0.109391","0.109391","0.781218",22,"484","0.214295","0.362640","0.423065",17
"1514",1514,"spe",2135.355,2135.355,2135.355,484,"0.214295","0.362640","0.423065",17,"484","0.214295","0.362640","0.423065",17
"1331",1331,"spe",1779.97,1779.97,1779.97,494,"0.138647","0.138647","0.722707",7,"494","0.138647","0.138647","0.722707",7
"1414",1414,"spe",1900.265,1900.265,1900.265,493,"0.343736","0.185343","0.470921",8,"493","0.343736","0.185343","0.470921",8
"1239",1239,"spe",1646.88,1646.88,1646.88,495,"0.520073","0.254396","0.225531",6,"495","0.520073","0.254396","0.225531",6
"1139",1139,"spe",1531.79,1531.79,1531.79,497,"0.703721","0.254013","0.042266",4,"497","0.703721","0.254013","0.042266",4
"899",1039,"los",1394.385,1110.455,1252.42,498,"0.617661","0.240870","0.141469",3,"499","0.483340","0.411150","0.105510",2
"1039",1039,"spe",1394.385,1394.385,1394.385,498,"0.617661","0.240870","0.141469",3,"498","0.617661","0.240870","0.141469",3
"903",1240,"hgt",1643.115,1108.5585,1375.83675,64,"0.392453","0.552042","0.055506",3,"65","0.086842","0.826316","0.086842",2
"903",903,"spe",1108.5585,1108.5585,1108.5585,65,"0.086842","0.826316","0.086842",2,"65","0.086842","0.826316","0.086842",2
