"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.marine_deep","left.marine_shallow","left.terrestrial","left.leaves_count","right.BT_node","right.marine_deep","right.marine_shallow","right.terrestrial","right.leaves_count"
"1082",1207,"hgt",1576.575,1436.52,1506.5475,654,"0.214938","0.430320","0.354742",3,"655","0.237207","0.525586","0.237207",2
"1082",1082,"spe",1436.52,1436.52,1436.52,655,"0.237207","0.525586","0.237207",2,"655","0.237207","0.525586","0.237207",2
"1695",1695,"spe",3036.86,3036.86,3036.86,99,"0.176635","0.646730","0.176635",37,"99","0.176635","0.646730","0.176635",37
"1687",1687,"spe",2934.875,2934.875,2934.875,102,"0.140659","0.545405","0.313936",34,"102","0.140659","0.545405","0.313936",34
"1561",1561,"spe",2242.71,2242.71,2242.71,133,"0.430346","0.519583","0.050071",3,"133","0.430346","0.519583","0.050071",3
"1498",1498,"spe",2058.21,2058.21,2058.21,134,"0.478275","0.424494","0.097231",2,"134","0.478275","0.424494","0.097231",2
"1682",1687,"los",2934.875,2884.2,2909.5375,102,"0.140659","0.545405","0.313936",34,"103","0.160991","0.391523","0.447487",31
"1410",1410,"spe",1897.72,1897.72,1897.72,125,"0.328389","0.412679","0.258932",9,"125","0.328389","0.412679","0.258932",9
"1410",1478,"hgt",2042.61,1897.72,1970.165,124,"0.305724","0.375831","0.318445",10,"125","0.328389","0.412679","0.258932",9
"1319",1319,"spe",1764.145,1764.145,1764.145,127,"0.429422","0.467468","0.103110",7,"127","0.429422","0.467468","0.103110",7
"937",937,"spe",1250.934,1250.934,1250.934,132,"0.188831","0.375849","0.435319",2,"132","0.188831","0.375849","0.435319",2
"1248",1319,"los",1764.145,1655.67,1709.9075,127,"0.429422","0.467468","0.103110",7,"128","0.289235","0.251548","0.459217",5
"1242",1242,"spe",1629.965,1629.965,1629.965,126,"0.364105","0.453741","0.182154",2,"126","0.364105","0.453741","0.182154",2
"1407",1407,"spe",1901.335,1901.335,1901.335,101,"0.177797","0.381920","0.440283",2,"101","0.177797","0.381920","0.440283",2
"1547",1547,"spe",2209.16,2209.16,2209.16,100,"0.091349","0.527487","0.381164",3,"100","0.091349","0.527487","0.381164",3
"1209",1423,"hgt",1907.445,1520.89,1714.1675,678,"0.163592","0.258668","0.577740",21,"679","0.198192","0.370858","0.430951",2
"1209",1209,"spe",1520.89,1520.89,1520.89,679,"0.198192","0.370858","0.430951",2,"679","0.198192","0.370858","0.430951",2
"GCA.001778375.1.Bacteria.Firestonebacteria",1498,"dup",2058.21,0,1029.105,134,"0.478275","0.424494","0.097231",2,"GCA.001778375.1.Bacteria.Firestonebacteria","0","0","1",0
"GCA.001778375.1.Bacteria.Firestonebacteria",1498,"hgt",2058.21,0,1029.105,134,"0.478275","0.424494","0.097231",2,"GCA.001778375.1.Bacteria.Firestonebacteria","0","0","1",0
"GCA.001797335.1.Bacteria.Bdellovibrionota.E",1298,"hgt",1721.205,0,860.6025,397,"0.352277","0.218159","0.429565",3,"GCA.001797335.1.Bacteria.Bdellovibrionota.E","1","0","0",0
"GCA.001798075.1.Bacteria.UBA10199",945,"hgt",1283.665,0,641.8325,395,"0.141856","0.141856","0.716288",2,"GCA.001798075.1.Bacteria.UBA10199","0","0","1",0
"GCA.001799695.1.Bacteria.Elusimicrobiota",937,"hgt",1250.934,0,625.467,132,"0.188831","0.375849","0.435319",2,"GCA.001799695.1.Bacteria.Elusimicrobiota","0","0","1",0
"GCA.001800245.1.Bacteria.Elusimicrobiota",937,"dup",1250.934,0,625.467,132,"0.188831","0.375849","0.435319",2,"GCA.001800245.1.Bacteria.Elusimicrobiota","0","1","0",0
"GCA.001800245.1.Bacteria.Elusimicrobiota",937,"dup",1250.934,0,625.467,132,"0.188831","0.375849","0.435319",2,"GCA.001800245.1.Bacteria.Elusimicrobiota","0","1","0",0
"GCA.002412545.1.Bacteria.Elusimicrobiota",1242,"los",1629.965,0,814.9825,126,"0.364105","0.453741","0.182154",2,"GCA.002412545.1.Bacteria.Elusimicrobiota","0","1","0",0
"GCA.002878135.1.Archaea.Thermoplasmatota",950,"hgt",1276.445,0,638.2225,36,"0.165239","0.389056","0.445704",2,"GCA.002878135.1.Archaea.Thermoplasmatota","0","1","0",0
"GCA.003152075.1.Bacteria.FCPU426",1561,"los",2242.71,0,1121.355,133,"0.430346","0.519583","0.050071",3,"GCA.003152075.1.Bacteria.FCPU426","0","0","1",0
"GCA.003154195.1.Bacteria.Omnitrophota",1023,"hgt",1386.785,0,693.3925,119,"0.485794","0.404039","0.110167",2,"GCA.003154195.1.Bacteria.Omnitrophota","0","1","0",0
"GCA.003161515.1.Bacteria.Desulfobacterota.B",997,"hgt",1350.25,0,675.125,408,"0.087702","0.157514","0.754785",2,"GCA.003161515.1.Bacteria.Desulfobacterota.B","0","1","0",0
"GCA.003242675.1.Bacteria.Firmicutes.E",1123,"hgt",1509.365,0,754.6825,618,"0.164265","0.352150","0.483585",3,"GCA.003242675.1.Bacteria.Firmicutes.E","0","0","1",0
"GCA.003485015.1.Bacteria.UBA9089",1407,"los",1901.335,0,950.6675,101,"0.177797","0.381920","0.440283",2,"GCA.003485015.1.Bacteria.UBA9089","0","0","1",0
