"right.node"	"left.node"	"event"	"left.date"	"right.date"	"midpoint.date"	"left.BT_node"	"left.origin"	"left.leaves_count"	"right.BT_node"	"right.origin"	"right.leaves_count"
"1196"	1196	"spe"	1610.66	1610.66	1610.66	524	"marine_shallow"	3	"524"	"marine_shallow"	3
"1196"	1340	"hgt"	1807.925	1610.66	1709.2925	522	"marine_shallow"	5	"524"	"marine_shallow"	3
"1083"	1083	"spe"	1475.96	1475.96	1475.96	525	"not_sure"	2	"525"	"not_sure"	2
"1607"	1607	"spe"	2426.135	2426.135	2426.135	642	"not_sure"	57	"642"	"not_sure"	57
"1607"	1618	"hgt"	2495.045	2426.135	2460.59	623	"not_sure"	76	"642"	"not_sure"	57
"1568"	1568	"spe"	2312.805	2312.805	2312.805	669	"not_sure"	30	"669"	"not_sure"	30
"1550"	1550	"spe"	2240.33	2240.33	2240.33	671	"marine_shallow"	28	"671"	"marine_shallow"	28
"1483"	1483	"spe"	2049.01	2049.01	2049.01	673	"not_sure"	26	"673"	"not_sure"	26
"1449"	1449	"spe"	1971.49	1971.49	1971.49	676	"not_sure"	23	"676"	"not_sure"	23
"1423"	1423	"spe"	1907.445	1907.445	1907.445	678	"not_sure"	21	"678"	"not_sure"	21
"1388"	1388	"spe"	1843.345	1843.345	1843.345	680	"not_sure"	19	"680"	"not_sure"	19
"1350"	1350	"spe"	1785.675	1785.675	1785.675	684	"not_sure"	15	"684"	"not_sure"	15
"1317"	1317	"spe"	1743.235	1743.235	1743.235	685	"not_sure"	14	"685"	"not_sure"	14
"1232"	1317	"hgt"	1743.235	1618.42	1680.8275	685	"not_sure"	14	"687"	"marine_deep"	12
"1232"	1317	"los"	1743.235	1618.42	1680.8275	685	"not_sure"	14	"687"	"marine_deep"	12
"1110"	1110	"spe"	1475	1475	1475	689	"marine_deep"	10	"689"	"marine_deep"	10
"1110"	1171	"hgt"	1551.145	1475	1513.0725	688	"marine_deep"	11	"689"	"marine_deep"	10
"1024"	1024	"spe"	1363	1363	1363	691	"not_sure"	8	"691"	"not_sure"	8
"962"	962	"spe"	1253.275	1253.275	1253.275	692	"not_sure"	7	"692"	"not_sure"	7
"878"	878	"spe"	953.708	953.708	953.708	697	"not_sure"	2	"697"	"not_sure"	2
