"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.origin","left.leaves_count","right.BT_node","right.origin","right.leaves_count"
"1171",1171,"spe",1551.145,1551.145,1551.145,688,"marine_deep",11,"688","marine_deep",11
"1171",1232,"hgt",1618.42,1551.145,1584.7825,687,"marine_deep",12,"688","marine_deep",11
"1110",1110,"spe",1475,1475,1475,689,"marine_deep",10,"689","marine_deep",10
"1024",1024,"spe",1363,1363,1363,691,"not_sure",8,"691","not_sure",8
"962",1024,"los",1363,1253.275,1308.1375,691,"not_sure",8,"692","not_sure",7
"1086",1212,"hgt",1606.55,1451.1,1528.825,657,"not_sure",6,"659","marine_deep.marine_shallow",4
"1086",1086,"spe",1451.1,1451.1,1451.1,659,"marine_deep.marine_shallow",4,"659","marine_deep.marine_shallow",4
"1594",1594,"spe",2416.915,2416.915,2416.915,720,"marine_shallow.terrestrial",23,"720","marine_shallow.terrestrial",23
"920",952,"hgt",1269.025,1217.64,1243.3325,265,"not_sure",5,"268","not_sure",2
"920",920,"spe",1217.64,1217.64,1217.64,268,"not_sure",2,"268","not_sure",2
"897",998,"los",1336.995,1096.0955,1216.54525,660,"not_sure",3,"661","not_sure",2
"998",998,"spe",1336.995,1336.995,1336.995,660,"not_sure",3,"660","not_sure",3
"1209",1423,"hgt",1907.445,1520.89,1714.1675,678,"not_sure",21,"679","not_sure",2
"1209",1209,"spe",1520.89,1520.89,1520.89,679,"not_sure",2,"679","not_sure",2
"917",917,"spe",1181.4985,1181.4985,1181.4985,249,"not_sure",2,"249","not_sure",2
"1012",1155,"hgt",1543.27,1359.195,1451.2325,245,"not_sure",6,"248","not_sure",3
"1012",1012,"spe",1359.195,1359.195,1359.195,248,"not_sure",3,"248","not_sure",3
"1089",1089,"spe",1453.89,1453.89,1453.89,235,"terrestrial",4,"235","terrestrial",4
"1255",1255,"spe",1643.315,1643.315,1643.315,233,"terrestrial",6,"233","terrestrial",6
"1255",1377,"hgt",1836.685,1643.315,1740,232,"marine_shallow.terrestrial",24,"233","terrestrial",6
"999",1089,"los",1453.89,1339.17,1396.53,235,"terrestrial",4,"236","not_sure",3
"904",904,"spe",1094.241,1094.241,1094.241,242,"not_sure",3,"242","not_sure",3
"904",904,"spe",1094.241,1094.241,1094.241,242,"not_sure",3,"242","not_sure",3
"904",904,"spe",1094.241,1094.241,1094.241,242,"not_sure",3,"242","not_sure",3
"954",1113,"hgt",1476.57,1226.72,1351.645,240,"not_sure",5,"241","marine_shallow.terrestrial",4
"954",954,"spe",1226.72,1226.72,1226.72,241,"marine_shallow.terrestrial",4,"241","marine_shallow.terrestrial",4
"954",1113,"hgt",1476.57,1226.72,1351.645,240,"not_sure",5,"241","marine_shallow.terrestrial",4
"954",1113,"hgt",1476.57,1226.72,1351.645,240,"not_sure",5,"241","marine_shallow.terrestrial",4
"954",954,"spe",1226.72,1226.72,1226.72,241,"marine_shallow.terrestrial",4,"241","marine_shallow.terrestrial",4
"954",954,"spe",1226.72,1226.72,1226.72,241,"marine_shallow.terrestrial",4,"241","marine_shallow.terrestrial",4
"881",904,"los",1094.241,948.5585,1021.39975,242,"not_sure",3,"243","marine_deep.terrestrial",2
"881",881,"spe",948.5585,948.5585,948.5585,243,"marine_deep.terrestrial",2,"243","marine_deep.terrestrial",2
"881",881,"spe",948.5585,948.5585,948.5585,243,"marine_deep.terrestrial",2,"243","marine_deep.terrestrial",2
"1159",1159,"spe",1546.495,1546.495,1546.495,710,"marine_deep",3,"710","marine_deep",3
"1260",1308,"hgt",1749.925,1662.42,1706.1725,707,"marine_shallow",7,"708","not_sure",5
"1260",1260,"spe",1662.42,1662.42,1662.42,708,"not_sure",5,"708","not_sure",5
"1046",1046,"spe",1411.15,1411.15,1411.15,711,"not_sure",2,"711","not_sure",2
"1125",1125,"spe",1501.935,1501.935,1501.935,709,"not_sure",2,"709","not_sure",2
"1088",1088,"spe",1422.265,1422.265,1422.265,234,"terrestrial",2,"234","terrestrial",2
"877",877,"spe",936.1675,936.1675,936.1675,321,"marine_deep",2,"321","marine_deep",2
"877",953,"hgt",1256.25,936.1675,1096.20875,320,"not_sure",3,"321","marine_deep",2
"914",914,"spe",1117.2015,1117.2015,1117.2015,247,"marine_shallow.terrestrial",2,"247","marine_shallow.terrestrial",2
"914",1040,"hgt",1394.155,1117.2015,1255.67825,246,"marine_shallow",3,"247","marine_shallow.terrestrial",2
"918",1008,"hgt",1338.6,1109.4215,1224.01075,647,"not_sure",5,"648","not_sure",3
"918",918,"spe",1109.4215,1109.4215,1109.4215,648,"not_sure",3,"648","not_sure",3
