"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.host_associated","left.marine_deep","left.marine_shallow","left.terrestrial","left.ungrouped","left.leaves_count","right.BT_node","right.host_associated","right.marine_deep","right.marine_shallow","right.terrestrial","right.ungrouped","right.leaves_count"
"1728",1728,"spe",3922.83,3922.83,3922.83,90,"0.2","0.2","0.2","0.2","0.2",774,"90","0.2","0.2","0.2","0.2","0.2",774
"1727",1727,"spe",3874.525,3874.525,3874.525,95,"0.2","0.2","0.2","0.2","0.2",769,"95","0.2","0.2","0.2","0.2","0.2",769
"1726",1726,"spe",3797.605,3797.605,3797.605,548,"0.2","0.2","0.2","0.2","0.2",316,"548","0.2","0.2","0.2","0.2","0.2",316
"1724",1724,"spe",3674.455,3674.455,3674.455,698,"0.2","0.2","0.2","0.2","0.2",166,"698","0.2","0.2","0.2","0.2","0.2",166
"1717",1717,"spe",3369.21,3369.21,3369.21,823,"0.2","0.2","0.2","0.2","0.2",41,"823","0.2","0.2","0.2","0.2","0.2",41
"1698",1698,"spe",3050.45,3050.45,3050.45,831,"0.2","0.2","0.2","0.2","0.2",33,"831","0.2","0.2","0.2","0.2","0.2",33
"1684",1698,"los",3050.45,2916.245,2983.3475,831,"0.2","0.2","0.2","0.2","0.2",33,"835","0.2","0.2","0.2","0.2","0.2",29
"1620",1620,"spe",2510.455,2510.455,2510.455,837,"0.2","0.2","0.2","0.2","0.2",27,"837","0.2","0.2","0.2","0.2","0.2",27
"1620",1684,"hgt",2916.245,2510.455,2713.35,835,"0.2","0.2","0.2","0.2","0.2",29,"837","0.2","0.2","0.2","0.2","0.2",27
"1584",1584,"spe",2371.88,2371.88,2371.88,838,"0.2","0.2","0.2","0.2","0.2",26,"838","0.2","0.2","0.2","0.2","0.2",26
"1542",1542,"spe",2232.24,2232.24,2232.24,839,"0.2","0.2","0.2","0.2","0.2",25,"839","0.2","0.2","0.2","0.2","0.2",25
"1492",1542,"los",2232.24,2064.395,2148.3175,839,"0.2","0.2","0.2","0.2","0.2",25,"857","0.2","0.2","0.2","0.2","0.2",7
"1503",1503,"spe",2105.22,2105.22,2105.22,840,"0.2","0.2","0.2","0.2","0.2",18,"840","0.2","0.2","0.2","0.2","0.2",18
"1460",1460,"spe",2001.35,2001.35,2001.35,842,"0.2","0.2","0.2","0.2","0.2",16,"842","0.2","0.2","0.2","0.2","0.2",16
"1426",1426,"spe",1938.175,1938.175,1938.175,846,"0.2","0.2","0.2","0.2","0.2",12,"846","0.2","0.2","0.2","0.2","0.2",12
"1401",1401,"spe",1887.235,1887.235,1887.235,847,"0.2","0.2","0.2","0.2","0.2",11,"847","0.2","0.2","0.2","0.2","0.2",11
"1364",1364,"spe",1825.65,1825.65,1825.65,850,"0.2","0.2","0.2","0.2","0.2",8,"850","0.2","0.2","0.2","0.2","0.2",8
"1326",1326,"spe",1773.275,1773.275,1773.275,852,"0.2","0.2","0.2","0.2","0.2",6,"852","0.2","0.2","0.2","0.2","0.2",6
"910",910,"spe",920.2075,920.2075,920.2075,855,"0.2","0.2","0.2","0.2","0.2",3,"855","0.2","0.2","0.2","0.2","0.2",3
"910",1224,"hgt",1634.795,920.2075,1277.50125,853,"0.2","0.2","0.2","0.2","0.2",5,"855","0.2","0.2","0.2","0.2","0.2",3
"1224",1326,"los",1773.275,1634.795,1704.035,852,"0.2","0.2","0.2","0.2","0.2",6,"853","0.2","0.2","0.2","0.2","0.2",5
"1725",1725,"spe",3784.185,3784.185,3784.185,96,"0.2","0.2","0.2","0.2","0.2",453,"96","0.2","0.2","0.2","0.2","0.2",453
"1710",1725,"los",3784.185,3252.63,3518.4075,96,"0.2","0.2","0.2","0.2","0.2",453,"526","0.2","0.2","0.2","0.2","0.2",23
"1689",1710,"hgt",3252.63,2976.645,3114.6375,526,"0.2","0.2","0.2","0.2","0.2",23,"530","0.2","0.2","0.2","0.2","0.2",19
"1689",1710,"hgt",3252.63,2976.645,3114.6375,526,"0.2","0.2","0.2","0.2","0.2",23,"530","0.2","0.2","0.2","0.2","0.2",19
"1689",1689,"spe",2976.645,2976.645,2976.645,530,"0.2","0.2","0.2","0.2","0.2",19,"530","0.2","0.2","0.2","0.2","0.2",19
"1677",1677,"spe",2844.735,2844.735,2844.735,532,"0.2","0.2","0.2","0.2","0.2",17,"532","0.2","0.2","0.2","0.2","0.2",17
"1627",1627,"spe",2540.54,2540.54,2540.54,545,"0.2","0.2","0.2","0.2","0.2",4,"545","0.2","0.2","0.2","0.2","0.2",4
"1723",1723,"spe",3607.975,3607.975,3607.975,97,"0.2","0.2","0.2","0.2","0.2",430,"97","0.2","0.2","0.2","0.2","0.2",430
"1721",1721,"spe",3589.185,3589.185,3589.185,142,"0.2","0.2","0.2","0.2","0.2",385,"142","0.2","0.2","0.2","0.2","0.2",385
"1720",1720,"spe",3513.075,3513.075,3513.075,186,"0.2","0.2","0.2","0.2","0.2",341,"186","0.2","0.2","0.2","0.2","0.2",341
"1704",1704,"spe",3138.485,3138.485,3138.485,455,"0.2","0.2","0.2","0.2","0.2",72,"455","0.2","0.2","0.2","0.2","0.2",72
"1683",1683,"spe",2889.865,2889.865,2889.865,465,"0.2","0.2","0.2","0.2","0.2",62,"465","0.2","0.2","0.2","0.2","0.2",62
"1673",1673,"spe",2806.545,2806.545,2806.545,473,"0.2","0.2","0.2","0.2","0.2",54,"473","0.2","0.2","0.2","0.2","0.2",54
"1630",1673,"hgt",2806.545,2551.86,2679.2025,473,"0.2","0.2","0.2","0.2","0.2",54,"511","0.2","0.2","0.2","0.2","0.2",16
"1630",1630,"spe",2551.86,2551.86,2551.86,511,"0.2","0.2","0.2","0.2","0.2",16,"511","0.2","0.2","0.2","0.2","0.2",16
"1630",1630,"spe",2551.86,2551.86,2551.86,511,"0.2","0.2","0.2","0.2","0.2",16,"511","0.2","0.2","0.2","0.2","0.2",16
"1579",1579,"spe",2350.395,2350.395,2350.395,517,"0.2","0.2","0.2","0.2","0.2",10,"517","0.2","0.2","0.2","0.2","0.2",10
"1579",1579,"spe",2350.395,2350.395,2350.395,517,"0.2","0.2","0.2","0.2","0.2",10,"517","0.2","0.2","0.2","0.2","0.2",10
"1528",1579,"los",2350.395,2193.615,2272.005,517,"0.2","0.2","0.2","0.2","0.2",10,"518","0.2","0.2","0.2","0.2","0.2",9
"1528",1528,"spe",2193.615,2193.615,2193.615,518,"0.2","0.2","0.2","0.2","0.2",9,"518","0.2","0.2","0.2","0.2","0.2",9
"1508",1528,"los",2193.615,2147.32,2170.4675,518,"0.2","0.2","0.2","0.2","0.2",9,"520","0.2","0.2","0.2","0.2","0.2",7
"1083",1196,"hgt",1610.66,1475.96,1543.31,524,"0.2","0.2","0.2","0.2","0.2",3,"525","0.2","0.2","0.2","0.2","0.2",2
"1083",1083,"spe",1475.96,1475.96,1475.96,525,"0.2","0.2","0.2","0.2","0.2",2,"525","0.2","0.2","0.2","0.2","0.2",2
"1715",1715,"spe",3314.9,3314.9,3314.9,98,"0.2","0.2","0.2","0.2","0.2",45,"98","0.2","0.2","0.2","0.2","0.2",45
"1646",1646,"spe",2637.64,2637.64,2637.64,135,"0.2","0.2","0.2","0.2","0.2",8,"135","0.2","0.2","0.2","0.2","0.2",8
"1646",1715,"los",3314.9,2637.64,2976.27,98,"0.2","0.2","0.2","0.2","0.2",45,"135","0.2","0.2","0.2","0.2","0.2",8
"1634",1634,"spe",2570.7,2570.7,2570.7,138,"0.2","0.2","0.2","0.2","0.2",5,"138","0.2","0.2","0.2","0.2","0.2",5
"1565",1634,"los",2570.7,2298.405,2434.5525,138,"0.2","0.2","0.2","0.2","0.2",5,"140","0.2","0.2","0.2","0.2","0.2",3
"1714",1714,"spe",3319.26,3319.26,3319.26,549,"0.2","0.2","0.2","0.2","0.2",150,"549","0.2","0.2","0.2","0.2","0.2",150
"1703",1703,"spe",3133.075,3133.075,3133.075,567,"0.2","0.2","0.2","0.2","0.2",132,"567","0.2","0.2","0.2","0.2","0.2",132
"1674",1674,"spe",2803.98,2803.98,2803.98,597,"0.2","0.2","0.2","0.2","0.2",102,"597","0.2","0.2","0.2","0.2","0.2",102
"1651",1651,"spe",2692.555,2692.555,2692.555,609,"0.2","0.2","0.2","0.2","0.2",90,"609","0.2","0.2","0.2","0.2","0.2",90
"1639",1651,"los",2692.555,2619.07,2655.8125,609,"0.2","0.2","0.2","0.2","0.2",90,"613","0.2","0.2","0.2","0.2","0.2",86
"1665",1703,"los",3133.075,2752.47,2942.7725,567,"0.2","0.2","0.2","0.2","0.2",132,"568","0.2","0.2","0.2","0.2","0.2",30
"1643",1643,"spe",2645.585,2645.585,2645.585,474,"0.2","0.2","0.2","0.2","0.2",38,"474","0.2","0.2","0.2","0.2","0.2",38
"1589",1589,"spe",2376.435,2376.435,2376.435,505,"0.2","0.2","0.2","0.2","0.2",7,"505","0.2","0.2","0.2","0.2","0.2",7
"1289",1289,"spe",1720.66,1720.66,1720.66,508,"0.2","0.2","0.2","0.2","0.2",4,"508","0.2","0.2","0.2","0.2","0.2",4
"1431",1431,"spe",1942.745,1942.745,1942.745,507,"0.2","0.2","0.2","0.2","0.2",5,"507","0.2","0.2","0.2","0.2","0.2",5
"1722",1724,"los",3674.455,3592.175,3633.315,698,"0.2","0.2","0.2","0.2","0.2",166,"699","0.2","0.2","0.2","0.2","0.2",125
"1722",1724,"hgt",3674.455,3592.175,3633.315,698,"0.2","0.2","0.2","0.2","0.2",166,"699","0.2","0.2","0.2","0.2","0.2",125
"1719",1720,"los",3513.075,3405.845,3459.46,186,"0.2","0.2","0.2","0.2","0.2",341,"187","0.2","0.2","0.2","0.2","0.2",269
"1702",1702,"spe",3126.015,3126.015,3126.015,205,"0.2","0.2","0.2","0.2","0.2",133,"205","0.2","0.2","0.2","0.2","0.2",133
"1702",1708,"hgt",3210.05,3126.015,3168.0325,201,"0.2","0.2","0.2","0.2","0.2",137,"205","0.2","0.2","0.2","0.2","0.2",133
"1700",1700,"spe",3067.985,3067.985,3067.985,207,"0.2","0.2","0.2","0.2","0.2",131,"207","0.2","0.2","0.2","0.2","0.2",131
"1595",1595,"spe",2386.55,2386.55,2386.55,335,"0.2","0.2","0.2","0.2","0.2",3,"335","0.2","0.2","0.2","0.2","0.2",3
"981",1595,"hgt",2386.55,1329.6085,1858.07925,335,"0.2","0.2","0.2","0.2","0.2",3,"336","0.2","0.2","0.2","0.2","0.2",2
