"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.host_associated","left.marine_deep","left.marine_shallow","left.terrestrial","left.ungrouped","left.leaves_count","right.BT_node","right.host_associated","right.marine_deep","right.marine_shallow","right.terrestrial","right.ungrouped","right.leaves_count"
"923",923,"spe",1219.565,1219.565,1219.565,87,"0.2","0.2","0.2","0.2","0.2",4,"87","0.2","0.2","0.2","0.2","0.2",4
"1091",1091,"spe",1475.775,1475.775,1475.775,82,"0.2","0.2","0.2","0.2","0.2",9,"82","0.2","0.2","0.2","0.2","0.2",9
"1020",1020,"spe",1389.275,1389.275,1389.275,84,"0.2","0.2","0.2","0.2","0.2",7,"84","0.2","0.2","0.2","0.2","0.2",7
"869",869,"spe",694.719,694.719,694.719,89,"0.2","0.2","0.2","0.2","0.2",2,"89","0.2","0.2","0.2","0.2","0.2",2
"876",876,"spe",946.8465,946.8465,946.8465,88,"0.2","0.2","0.2","0.2","0.2",3,"88","0.2","0.2","0.2","0.2","0.2",3
"927",927,"spe",1215.125,1215.125,1215.125,83,"0.2","0.2","0.2","0.2","0.2",2,"83","0.2","0.2","0.2","0.2","0.2",2
"943",943,"spe",1269.475,1269.475,1269.475,85,"0.2","0.2","0.2","0.2","0.2",3,"85","0.2","0.2","0.2","0.2","0.2",3
"888",888,"spe",1084.09,1084.09,1084.09,86,"0.2","0.2","0.2","0.2","0.2",2,"86","0.2","0.2","0.2","0.2","0.2",2
"GCA.000002865.1.Eukaryota.Choanoflagellata",869,"dup",694.719,0,347.3595,89,"0.2","0.2","0.2","0.2","0.2",2,"GCA.000002865.1.Eukaryota.Choanoflagellata","0","0","0","0","1",0
"GCA.000002865.1.Eukaryota.Choanoflagellata",869,"dup",694.719,0,347.3595,89,"0.2","0.2","0.2","0.2","0.2",2,"GCA.000002865.1.Eukaryota.Choanoflagellata","0","0","0","0","1",0
"GCA.000002865.1.Eukaryota.Choanoflagellata",869,"dup",694.719,0,347.3595,89,"0.2","0.2","0.2","0.2","0.2",2,"GCA.000002865.1.Eukaryota.Choanoflagellata","0","0","0","0","1",0
"GCA.000002865.1.Eukaryota.Choanoflagellata",869,"dup",694.719,0,347.3595,89,"0.2","0.2","0.2","0.2","0.2",2,"GCA.000002865.1.Eukaryota.Choanoflagellata","0","0","0","0","1",0
"GCA.000002865.1.Eukaryota.Choanoflagellata",869,"dup",694.719,0,347.3595,89,"0.2","0.2","0.2","0.2","0.2",2,"GCA.000002865.1.Eukaryota.Choanoflagellata","0","0","0","0","1",0
"GCA.000002865.1.Eukaryota.Choanoflagellata",869,"hgt",694.719,0,347.3595,89,"0.2","0.2","0.2","0.2","0.2",2,"GCA.000002865.1.Eukaryota.Choanoflagellata","0","0","0","0","1",0
"GCA.000209225.1.Eukaryota.Cnidaria",876,"los",946.8465,0,473.42325,88,"0.2","0.2","0.2","0.2","0.2",3,"GCA.000209225.1.Eukaryota.Cnidaria","0","0","0","0","1",0
"GCA.000315625.1.Eukaryota.Cryptophyceae",927,"hgt",1215.125,0,607.5625,83,"0.2","0.2","0.2","0.2","0.2",2,"GCA.000315625.1.Eukaryota.Cryptophyceae","0","0","0","0","1",0
"GCF.000091205.1.Eukaryota.Rhodophyta",888,"los",1084.09,0,542.045,86,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000091205.1.Eukaryota.Rhodophyta","0","0","0","0","1",0
"GCF.000165345.1.Eukaryota.Apicocomplexa",927,"los",1215.125,0,607.5625,83,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000165345.1.Eukaryota.Apicocomplexa","0","0","0","0","1",0
"GCF.000165345.1.Eukaryota.Apicocomplexa",927,"hgt",1215.125,0,607.5625,83,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000165345.1.Eukaryota.Apicocomplexa","0","0","0","0","1",0
"GCF.000737335.2.Bacteria.Proteobacteria",1031,"hgt",1377.535,0,688.7675,423,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000737335.2.Bacteria.Proteobacteria","0","0","0","1","0",0
"GCF.003258945.1.Bacteria.Proteobacteria",917,"hgt",1181.4985,0,590.74925,249,"0.2","0.2","0.2","0.2","0.2",2,"GCF.003258945.1.Bacteria.Proteobacteria","0","0","0","1","0",0
