"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.host_associated","left.marine_deep","left.marine_shallow","left.terrestrial","left.ungrouped","left.leaves_count","right.BT_node","right.host_associated","right.marine_deep","right.marine_shallow","right.terrestrial","right.ungrouped","right.leaves_count"
"923",923,"spe",1219.565,1219.565,1219.565,87,"0.2","0.2","0.2","0.2","0.2",4,"87","0.2","0.2","0.2","0.2","0.2",4
"1091",1231,"hgt",1645.265,1475.775,1560.52,81,"0.2","0.2","0.2","0.2","0.2",10,"82","0.2","0.2","0.2","0.2","0.2",9
"1091",1091,"spe",1475.775,1475.775,1475.775,82,"0.2","0.2","0.2","0.2","0.2",9,"82","0.2","0.2","0.2","0.2","0.2",9
"1020",1020,"spe",1389.275,1389.275,1389.275,84,"0.2","0.2","0.2","0.2","0.2",7,"84","0.2","0.2","0.2","0.2","0.2",7
"869",869,"spe",694.719,694.719,694.719,89,"0.2","0.2","0.2","0.2","0.2",2,"89","0.2","0.2","0.2","0.2","0.2",2
"876",876,"spe",946.8465,946.8465,946.8465,88,"0.2","0.2","0.2","0.2","0.2",3,"88","0.2","0.2","0.2","0.2","0.2",3
"927",927,"spe",1215.125,1215.125,1215.125,83,"0.2","0.2","0.2","0.2","0.2",2,"83","0.2","0.2","0.2","0.2","0.2",2
"1317",1350,"hgt",1785.675,1743.235,1764.455,684,"0.2","0.2","0.2","0.2","0.2",15,"685","0.2","0.2","0.2","0.2","0.2",14
"1317",1317,"spe",1743.235,1743.235,1743.235,685,"0.2","0.2","0.2","0.2","0.2",14,"685","0.2","0.2","0.2","0.2","0.2",14
"1232",1232,"spe",1618.42,1618.42,1618.42,687,"0.2","0.2","0.2","0.2","0.2",12,"687","0.2","0.2","0.2","0.2","0.2",12
"1171",1232,"los",1618.42,1551.145,1584.7825,687,"0.2","0.2","0.2","0.2","0.2",12,"688","0.2","0.2","0.2","0.2","0.2",11
"1037",1120,"hgt",1480.79,1370.47,1425.63,582,"0.2","0.2","0.2","0.2","0.2",9,"583","0.2","0.2","0.2","0.2","0.2",8
"1037",1037,"spe",1370.47,1370.47,1370.47,583,"0.2","0.2","0.2","0.2","0.2",8,"583","0.2","0.2","0.2","0.2","0.2",8
"968",968,"spe",1261.825,1261.825,1261.825,586,"0.2","0.2","0.2","0.2","0.2",5,"586","0.2","0.2","0.2","0.2","0.2",5
"898",898,"spe",1087.464,1087.464,1087.464,589,"0.2","0.2","0.2","0.2","0.2",2,"589","0.2","0.2","0.2","0.2","0.2",2
"1286",1434,"hgt",1951.73,1691.09,1821.41,358,"0.2","0.2","0.2","0.2","0.2",7,"362","0.2","0.2","0.2","0.2","0.2",3
"1286",1286,"spe",1691.09,1691.09,1691.09,362,"0.2","0.2","0.2","0.2","0.2",3,"362","0.2","0.2","0.2","0.2","0.2",3
"1403",1514,"hgt",2135.355,1879.385,2007.37,484,"0.2","0.2","0.2","0.2","0.2",17,"485","0.2","0.2","0.2","0.2","0.2",9
"1403",1403,"spe",1879.385,1879.385,1879.385,485,"0.2","0.2","0.2","0.2","0.2",9,"485","0.2","0.2","0.2","0.2","0.2",9
"1206",1206,"spe",1606.29,1606.29,1606.29,486,"0.2","0.2","0.2","0.2","0.2",8,"486","0.2","0.2","0.2","0.2","0.2",8
"1206",1403,"hgt",1879.385,1606.29,1742.8375,485,"0.2","0.2","0.2","0.2","0.2",9,"486","0.2","0.2","0.2","0.2","0.2",8
"1060",1060,"spe",1429.675,1429.675,1429.675,487,"0.2","0.2","0.2","0.2","0.2",7,"487","0.2","0.2","0.2","0.2","0.2",7
"977",977,"spe",1306.425,1306.425,1306.425,489,"0.2","0.2","0.2","0.2","0.2",5,"489","0.2","0.2","0.2","0.2","0.2",5
"919",977,"los",1306.425,1185.7715,1246.09825,489,"0.2","0.2","0.2","0.2","0.2",5,"490","0.2","0.2","0.2","0.2","0.2",4
"883",919,"hgt",1185.7715,1034.2525,1110.012,490,"0.2","0.2","0.2","0.2","0.2",4,"491","0.2","0.2","0.2","0.2","0.2",3
"883",883,"spe",1034.2525,1034.2525,1034.2525,491,"0.2","0.2","0.2","0.2","0.2",3,"491","0.2","0.2","0.2","0.2","0.2",3
"872",872,"spe",860.4425,860.4425,860.4425,492,"0.2","0.2","0.2","0.2","0.2",2,"492","0.2","0.2","0.2","0.2","0.2",2
"949",949,"spe",1277.41,1277.41,1277.41,488,"0.2","0.2","0.2","0.2","0.2",2,"488","0.2","0.2","0.2","0.2","0.2",2
"1518",1518,"spe",2127.23,2127.23,2127.23,77,"0.2","0.2","0.2","0.2","0.2",4,"77","0.2","0.2","0.2","0.2","0.2",4
"1103",1103,"spe",1481.835,1481.835,1481.835,79,"0.2","0.2","0.2","0.2","0.2",2,"79","0.2","0.2","0.2","0.2","0.2",2
"1187",1187,"spe",1579.1,1579.1,1579.1,78,"0.2","0.2","0.2","0.2","0.2",2,"78","0.2","0.2","0.2","0.2","0.2",2
"943",1020,"los",1389.275,1269.475,1329.375,84,"0.2","0.2","0.2","0.2","0.2",7,"85","0.2","0.2","0.2","0.2","0.2",3
"916",1022,"los",1375.33,1166.9135,1271.12175,305,"0.2","0.2","0.2","0.2","0.2",3,"306","0.2","0.2","0.2","0.2","0.2",2
"1121",1121,"spe",1495.94,1495.94,1495.94,302,"0.2","0.2","0.2","0.2","0.2",6,"302","0.2","0.2","0.2","0.2","0.2",6
"1121",1339,"hgt",1773.33,1495.94,1634.635,299,"0.2","0.2","0.2","0.2","0.2",9,"302","0.2","0.2","0.2","0.2","0.2",6
"1022",1022,"spe",1375.33,1375.33,1375.33,305,"0.2","0.2","0.2","0.2","0.2",3,"305","0.2","0.2","0.2","0.2","0.2",3
"1150",1321,"hgt",1767.265,1547.105,1657.185,172,"0.2","0.2","0.2","0.2","0.2",6,"173","0.2","0.2","0.2","0.2","0.2",3
"1150",1150,"spe",1547.105,1547.105,1547.105,173,"0.2","0.2","0.2","0.2","0.2",3,"173","0.2","0.2","0.2","0.2","0.2",3
"908",1077,"hgt",1444.855,1134.553,1289.704,424,"0.2","0.2","0.2","0.2","0.2",3,"425","0.2","0.2","0.2","0.2","0.2",2
"908",908,"spe",1134.553,1134.553,1134.553,425,"0.2","0.2","0.2","0.2","0.2",2,"425","0.2","0.2","0.2","0.2","0.2",2
"902",902,"spe",1114.632,1114.632,1114.632,174,"0.2","0.2","0.2","0.2","0.2",2,"174","0.2","0.2","0.2","0.2","0.2",2
"1080",1302,"hgt",1729.09,1444.88,1586.985,427,"0.2","0.2","0.2","0.2","0.2",3,"428","0.2","0.2","0.2","0.2","0.2",2
"1080",1080,"spe",1444.88,1444.88,1444.88,428,"0.2","0.2","0.2","0.2","0.2",2,"428","0.2","0.2","0.2","0.2","0.2",2
"1009",1009,"spe",1344.875,1344.875,1344.875,303,"0.2","0.2","0.2","0.2","0.2",3,"303","0.2","0.2","0.2","0.2","0.2",3
"891",891,"spe",1079.9275,1079.9275,1079.9275,304,"0.2","0.2","0.2","0.2","0.2",2,"304","0.2","0.2","0.2","0.2","0.2",2
"896",939,"hgt",1256.385,1113.508,1184.9465,356,"0.2","0.2","0.2","0.2","0.2",3,"357","0.2","0.2","0.2","0.2","0.2",2
"896",896,"spe",1113.508,1113.508,1113.508,357,"0.2","0.2","0.2","0.2","0.2",2,"357","0.2","0.2","0.2","0.2","0.2",2
"1027",1027,"spe",1440.925,1440.925,1440.925,553,"0.2","0.2","0.2","0.2","0.2",2,"553","0.2","0.2","0.2","0.2","0.2",2
"1027",1549,"hgt",2247.565,1440.925,1844.245,552,"0.2","0.2","0.2","0.2","0.2",3,"553","0.2","0.2","0.2","0.2","0.2",2
"1033",1033,"spe",1397.765,1397.765,1397.765,363,"0.2","0.2","0.2","0.2","0.2",2,"363","0.2","0.2","0.2","0.2","0.2",2
"907",968,"los",1261.825,1110.64,1186.2325,586,"0.2","0.2","0.2","0.2","0.2",5,"587","0.2","0.2","0.2","0.2","0.2",3
"1095",1095,"spe",1426.77,1426.77,1426.77,686,"0.2","0.2","0.2","0.2","0.2",2,"686","0.2","0.2","0.2","0.2","0.2",2
"886",886,"spe",976.5785,976.5785,976.5785,585,"0.2","0.2","0.2","0.2","0.2",2,"585","0.2","0.2","0.2","0.2","0.2",2
"975",975,"spe",1276.115,1276.115,1276.115,584,"0.2","0.2","0.2","0.2","0.2",3,"584","0.2","0.2","0.2","0.2","0.2",3
