"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.host_associated","left.marine_deep","left.marine_shallow","left.terrestrial","left.ungrouped","left.leaves_count","right.BT_node","right.host_associated","right.marine_deep","right.marine_shallow","right.terrestrial","right.ungrouped","right.leaves_count"
"1664",1664,"spe",2735.485,2735.485,2735.485,163,"0.2","0.2","0.2","0.2","0.2",24,"163","0.2","0.2","0.2","0.2","0.2",24
"1628",1628,"spe",2549.525,2549.525,2549.525,166,"0.2","0.2","0.2","0.2","0.2",21,"166","0.2","0.2","0.2","0.2","0.2",21
"1586",1586,"spe",2372.945,2372.945,2372.945,177,"0.2","0.2","0.2","0.2","0.2",10,"177","0.2","0.2","0.2","0.2","0.2",10
"1453",1453,"spe",1977.84,1977.84,1977.84,183,"0.2","0.2","0.2","0.2","0.2",4,"183","0.2","0.2","0.2","0.2","0.2",4
"1266",1266,"spe",1653.55,1653.55,1653.55,185,"0.2","0.2","0.2","0.2","0.2",2,"185","0.2","0.2","0.2","0.2","0.2",2
"1238",1238,"spe",1629.915,1629.915,1629.915,184,"0.2","0.2","0.2","0.2","0.2",2,"184","0.2","0.2","0.2","0.2","0.2",2
"952",1067,"hgt",1436.825,1269.025,1352.925,263,"0.2","0.2","0.2","0.2","0.2",7,"265","0.2","0.2","0.2","0.2","0.2",5
"952",952,"spe",1269.025,1269.025,1269.025,265,"0.2","0.2","0.2","0.2","0.2",5,"265","0.2","0.2","0.2","0.2","0.2",5
"920",920,"spe",1217.64,1217.64,1217.64,268,"0.2","0.2","0.2","0.2","0.2",2,"268","0.2","0.2","0.2","0.2","0.2",2
"1286",1434,"hgt",1951.73,1691.09,1821.41,358,"0.2","0.2","0.2","0.2","0.2",7,"362","0.2","0.2","0.2","0.2","0.2",3
"1286",1286,"spe",1691.09,1691.09,1691.09,362,"0.2","0.2","0.2","0.2","0.2",3,"362","0.2","0.2","0.2","0.2","0.2",3
"1246",1369,"hgt",1832.825,1652.795,1742.81,404,"0.2","0.2","0.2","0.2","0.2",6,"405","0.2","0.2","0.2","0.2","0.2",5
"1246",1246,"spe",1652.795,1652.795,1652.795,405,"0.2","0.2","0.2","0.2","0.2",5,"405","0.2","0.2","0.2","0.2","0.2",5
"1097",1097,"spe",1481.005,1481.005,1481.005,406,"0.2","0.2","0.2","0.2","0.2",4,"406","0.2","0.2","0.2","0.2","0.2",4
"997",1097,"los",1481.005,1350.25,1415.6275,406,"0.2","0.2","0.2","0.2","0.2",4,"408","0.2","0.2","0.2","0.2","0.2",2
"967",1100,"los",1475.48,1276.255,1375.8675,312,"0.2","0.2","0.2","0.2","0.2",5,"314","0.2","0.2","0.2","0.2","0.2",3
"967",967,"spe",1276.255,1276.255,1276.255,314,"0.2","0.2","0.2","0.2","0.2",3,"314","0.2","0.2","0.2","0.2","0.2",3
"1100",1100,"spe",1475.48,1475.48,1475.48,312,"0.2","0.2","0.2","0.2","0.2",5,"312","0.2","0.2","0.2","0.2","0.2",5
"1100",1100,"spe",1475.48,1475.48,1475.48,312,"0.2","0.2","0.2","0.2","0.2",5,"312","0.2","0.2","0.2","0.2","0.2",5
"1219",1285,"dup",1696.92,1612.41,1654.665,309,"0.2","0.2","0.2","0.2","0.2",8,"310","0.2","0.2","0.2","0.2","0.2",7
"1219",1285,"hgt",1696.92,1612.41,1654.665,309,"0.2","0.2","0.2","0.2","0.2",8,"310","0.2","0.2","0.2","0.2","0.2",7
"1219",1219,"spe",1612.41,1612.41,1612.41,310,"0.2","0.2","0.2","0.2","0.2",7,"310","0.2","0.2","0.2","0.2","0.2",7
"1219",1219,"spe",1612.41,1612.41,1612.41,310,"0.2","0.2","0.2","0.2","0.2",7,"310","0.2","0.2","0.2","0.2","0.2",7
"929",929,"spe",1228.3465,1228.3465,1228.3465,407,"0.2","0.2","0.2","0.2","0.2",2,"407","0.2","0.2","0.2","0.2","0.2",2
"1521",1586,"los",2372.945,2156.12,2264.5325,177,"0.2","0.2","0.2","0.2","0.2",10,"178","0.2","0.2","0.2","0.2","0.2",6
