"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.host_associated","left.marine_deep","left.marine_shallow","left.terrestrial","left.ungrouped","left.leaves_count","right.BT_node","right.host_associated","right.marine_deep","right.marine_shallow","right.terrestrial","right.ungrouped","right.leaves_count"
"1021",1021,"spe",1388.78,1388.78,1388.78,619,"0.2","0.2","0.2","0.2","0.2",2,"619","0.2","0.2","0.2","0.2","0.2",2
"1021",1123,"hgt",1509.365,1388.78,1449.0725,618,"0.2","0.2","0.2","0.2","0.2",3,"619","0.2","0.2","0.2","0.2","0.2",2
"1123",1288,"hgt",1712.115,1509.365,1610.74,617,"0.2","0.2","0.2","0.2","0.2",4,"618","0.2","0.2","0.2","0.2","0.2",3
"1123",1123,"spe",1509.365,1509.365,1509.365,618,"0.2","0.2","0.2","0.2","0.2",3,"618","0.2","0.2","0.2","0.2","0.2",3
"1032",1192,"dup",1576.985,1401.9,1489.4425,628,"0.2","0.2","0.2","0.2","0.2",3,"629","0.2","0.2","0.2","0.2","0.2",2
"1032",1192,"hgt",1576.985,1401.9,1489.4425,628,"0.2","0.2","0.2","0.2","0.2",3,"629","0.2","0.2","0.2","0.2","0.2",2
"1032",1032,"spe",1401.9,1401.9,1401.9,629,"0.2","0.2","0.2","0.2","0.2",2,"629","0.2","0.2","0.2","0.2","0.2",2
"1032",1032,"spe",1401.9,1401.9,1401.9,629,"0.2","0.2","0.2","0.2","0.2",2,"629","0.2","0.2","0.2","0.2","0.2",2
"1365",1365,"spe",1820.805,1820.805,1820.805,191,"0.2","0.2","0.2","0.2","0.2",2,"191","0.2","0.2","0.2","0.2","0.2",2
"1567",1567,"spe",2295.32,2295.32,2295.32,190,"0.2","0.2","0.2","0.2","0.2",3,"190","0.2","0.2","0.2","0.2","0.2",3
"GCA.002385465.1.Bacteria.Firmicutes.E",1021,"los",1388.78,0,694.39,619,"0.2","0.2","0.2","0.2","0.2",2,"GCA.002385465.1.Bacteria.Firmicutes.E","0","1","0","0","0",0
"GCA.002399285.1.Bacteria.Firmicutes.A",1032,"dup",1401.9,0,700.95,629,"0.2","0.2","0.2","0.2","0.2",2,"GCA.002399285.1.Bacteria.Firmicutes.A","0","0","0","1","0",0
"GCA.002399285.1.Bacteria.Firmicutes.A",1032,"dup",1401.9,0,700.95,629,"0.2","0.2","0.2","0.2","0.2",2,"GCA.002399285.1.Bacteria.Firmicutes.A","0","0","0","1","0",0
"GCA.002399285.1.Bacteria.Firmicutes.A",1032,"dup",1401.9,0,700.95,629,"0.2","0.2","0.2","0.2","0.2",2,"GCA.002399285.1.Bacteria.Firmicutes.A","0","0","0","1","0",0
"GCA.002411145.1.Bacteria.Firmicutes.C",1233,"hgt",1620.075,0,810.0375,645,"0.2","0.2","0.2","0.2","0.2",7,"GCA.002411145.1.Bacteria.Firmicutes.C","0","0","0","1","0",0
"GCA.002478485.1.Bacteria.Firmicutes.A",922,"hgt",1206.9915,0,603.49575,634,"0.2","0.2","0.2","0.2","0.2",2,"GCA.002478485.1.Bacteria.Firmicutes.A","0","0","0","0","1",0
"GCA.002478485.1.Bacteria.Firmicutes.A",922,"hgt",1206.9915,0,603.49575,634,"0.2","0.2","0.2","0.2","0.2",2,"GCA.002478485.1.Bacteria.Firmicutes.A","0","0","0","0","1",0
"GCA.003242675.1.Bacteria.Firmicutes.E",1123,"dup",1509.365,0,754.6825,618,"0.2","0.2","0.2","0.2","0.2",3,"GCA.003242675.1.Bacteria.Firmicutes.E","0","0","0","1","0",0
"GCA.003497555.1.Bacteria.Spirochaetota",1365,"los",1820.805,0,910.4025,191,"0.2","0.2","0.2","0.2","0.2",2,"GCA.003497555.1.Bacteria.Spirochaetota","0","0","0","0","1",0
"GCF.000178255.1.Bacteria.Firmicutes",1024,"hgt",1363,0,681.5,691,"0.2","0.2","0.2","0.2","0.2",8,"GCF.000178255.1.Bacteria.Firmicutes","1","0","0","0","0",0
"GCF.000328625.1.Bacteria.Firmicutes.F",1007,"hgt",1418.775,0,709.3875,612,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000328625.1.Bacteria.Firmicutes.F","0","0","1","0","0",0
"GCF.000328625.1.Bacteria.Firmicutes.F",1007,"hgt",1418.775,0,709.3875,612,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000328625.1.Bacteria.Firmicutes.F","0","0","1","0","0",0
"GCF.000440555.1.Bacteria.Firmicutes",959,"hgt",1258.375,0,629.1875,690,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000440555.1.Bacteria.Firmicutes","0","0","0","1","0",0
"GCF.000503775.1.Bacteria.Firmicutes",1095,"hgt",1426.77,0,713.385,686,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000503775.1.Bacteria.Firmicutes","1","0","0","0","0",0
"GCF.000702165.1.Bacteria.Firmicutes",874,"dup",915.928,0,457.964,695,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000702165.1.Bacteria.Firmicutes","0","0","0","0","1",0
"GCF.000702165.1.Bacteria.Firmicutes",874,"dup",915.928,0,457.964,695,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000702165.1.Bacteria.Firmicutes","0","0","0","0","1",0
"GCF.000702165.1.Bacteria.Firmicutes",874,"dup",915.928,0,457.964,695,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000702165.1.Bacteria.Firmicutes","0","0","0","0","1",0
"GCF.000702165.1.Bacteria.Firmicutes",874,"hgt",915.928,0,457.964,695,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000702165.1.Bacteria.Firmicutes","0","0","0","0","1",0
"GCF.000702165.1.Bacteria.Firmicutes",874,"hgt",915.928,0,457.964,695,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000702165.1.Bacteria.Firmicutes","0","0","0","0","1",0
"GCF.000702165.1.Bacteria.Firmicutes",874,"hgt",915.928,0,457.964,695,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000702165.1.Bacteria.Firmicutes","0","0","0","0","1",0
"GCF.000702165.1.Bacteria.Firmicutes",874,"hgt",915.928,0,457.964,695,"0.2","0.2","0.2","0.2","0.2",2,"GCF.000702165.1.Bacteria.Firmicutes","0","0","0","0","1",0
