"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.host_associated","left.marine_deep","left.marine_shallow","left.terrestrial","left.ungrouped","left.leaves_count","right.BT_node","right.host_associated","right.marine_deep","right.marine_shallow","right.terrestrial","right.ungrouped","right.leaves_count"
"1698",1698,"spe",3050.45,3050.45,3050.45,831,"0.2","0.2","0.2","0.2","0.2",33,"831","0.2","0.2","0.2","0.2","0.2",33
"1684",1684,"spe",2916.245,2916.245,2916.245,835,"0.2","0.2","0.2","0.2","0.2",29,"835","0.2","0.2","0.2","0.2","0.2",29
"1620",1620,"spe",2510.455,2510.455,2510.455,837,"0.2","0.2","0.2","0.2","0.2",27,"837","0.2","0.2","0.2","0.2","0.2",27
"1584",1584,"spe",2371.88,2371.88,2371.88,838,"0.2","0.2","0.2","0.2","0.2",26,"838","0.2","0.2","0.2","0.2","0.2",26
"1542",1542,"spe",2232.24,2232.24,2232.24,839,"0.2","0.2","0.2","0.2","0.2",25,"839","0.2","0.2","0.2","0.2","0.2",25
"1492",1542,"los",2232.24,2064.395,2148.3175,839,"0.2","0.2","0.2","0.2","0.2",25,"857","0.2","0.2","0.2","0.2","0.2",7
"1503",1503,"spe",2105.22,2105.22,2105.22,840,"0.2","0.2","0.2","0.2","0.2",18,"840","0.2","0.2","0.2","0.2","0.2",18
"1460",1460,"spe",2001.35,2001.35,2001.35,842,"0.2","0.2","0.2","0.2","0.2",16,"842","0.2","0.2","0.2","0.2","0.2",16
"1426",1426,"spe",1938.175,1938.175,1938.175,846,"0.2","0.2","0.2","0.2","0.2",12,"846","0.2","0.2","0.2","0.2","0.2",12
"1401",1401,"spe",1887.235,1887.235,1887.235,847,"0.2","0.2","0.2","0.2","0.2",11,"847","0.2","0.2","0.2","0.2","0.2",11
"1364",1364,"spe",1825.65,1825.65,1825.65,850,"0.2","0.2","0.2","0.2","0.2",8,"850","0.2","0.2","0.2","0.2","0.2",8
"1326",1326,"spe",1773.275,1773.275,1773.275,852,"0.2","0.2","0.2","0.2","0.2",6,"852","0.2","0.2","0.2","0.2","0.2",6
"910",910,"spe",920.2075,920.2075,920.2075,855,"0.2","0.2","0.2","0.2","0.2",3,"855","0.2","0.2","0.2","0.2","0.2",3
"1224",1224,"spe",1634.795,1634.795,1634.795,853,"0.2","0.2","0.2","0.2","0.2",5,"853","0.2","0.2","0.2","0.2","0.2",5
"1483",1550,"hgt",2240.33,2049.01,2144.67,671,"0.2","0.2","0.2","0.2","0.2",28,"673","0.2","0.2","0.2","0.2","0.2",26
"1483",1483,"spe",2049.01,2049.01,2049.01,673,"0.2","0.2","0.2","0.2","0.2",26,"673","0.2","0.2","0.2","0.2","0.2",26
"1449",1449,"spe",1971.49,1971.49,1971.49,676,"0.2","0.2","0.2","0.2","0.2",23,"676","0.2","0.2","0.2","0.2","0.2",23
"1423",1423,"spe",1907.445,1907.445,1907.445,678,"0.2","0.2","0.2","0.2","0.2",21,"678","0.2","0.2","0.2","0.2","0.2",21
"1388",1388,"spe",1843.345,1843.345,1843.345,680,"0.2","0.2","0.2","0.2","0.2",19,"680","0.2","0.2","0.2","0.2","0.2",19
"1350",1388,"los",1843.345,1785.675,1814.51,680,"0.2","0.2","0.2","0.2","0.2",19,"684","0.2","0.2","0.2","0.2","0.2",15
"1552",1552,"spe",2252.415,2252.415,2252.415,757,"0.2","0.2","0.2","0.2","0.2",8,"757","0.2","0.2","0.2","0.2","0.2",8
"1552",1612,"hgt",2448.17,2252.415,2350.2925,756,"0.2","0.2","0.2","0.2","0.2",9,"757","0.2","0.2","0.2","0.2","0.2",8
"1273",1273,"spe",1660.895,1660.895,1660.895,763,"0.2","0.2","0.2","0.2","0.2",2,"763","0.2","0.2","0.2","0.2","0.2",2
"1425",1425,"spe",1925.445,1925.445,1925.445,760,"0.2","0.2","0.2","0.2","0.2",5,"760","0.2","0.2","0.2","0.2","0.2",5
"1491",1491,"spe",2074.625,2074.625,2074.625,769,"0.2","0.2","0.2","0.2","0.2",16,"769","0.2","0.2","0.2","0.2","0.2",16
"1491",1539,"hgt",2226.435,2074.625,2150.53,767,"0.2","0.2","0.2","0.2","0.2",18,"769","0.2","0.2","0.2","0.2","0.2",16
"1437",1437,"spe",1960.35,1960.35,1960.35,775,"0.2","0.2","0.2","0.2","0.2",10,"775","0.2","0.2","0.2","0.2","0.2",10
"1404",1404,"spe",1889.185,1889.185,1889.185,777,"0.2","0.2","0.2","0.2","0.2",8,"777","0.2","0.2","0.2","0.2","0.2",8
"1304",1304,"spe",1748.87,1748.87,1748.87,780,"0.2","0.2","0.2","0.2","0.2",5,"780","0.2","0.2","0.2","0.2","0.2",5
"1108",1304,"los",1748.87,1488.46,1618.665,780,"0.2","0.2","0.2","0.2","0.2",5,"782","0.2","0.2","0.2","0.2","0.2",3
"1065",1065,"spe",1417.855,1417.855,1417.855,781,"0.2","0.2","0.2","0.2","0.2",2,"781","0.2","0.2","0.2","0.2","0.2",2
"1676",1704,"hgt",3138.485,2815.65,2977.0675,455,"0.2","0.2","0.2","0.2","0.2",72,"456","0.2","0.2","0.2","0.2","0.2",10
