"right.node","left.node","event","left.date","right.date","midpoint.date","left.BT_node","left.host_associated","left.marine_deep","left.marine_shallow","left.terrestrial","left.ungrouped","left.leaves_count","right.BT_node","right.host_associated","right.marine_deep","right.marine_shallow","right.terrestrial","right.ungrouped","right.leaves_count"
"1673",1673,"spe",2806.545,2806.545,2806.545,473,"0.2","0.2","0.2","0.2","0.2",54,"473","0.2","0.2","0.2","0.2","0.2",54
"1630",1630,"spe",2551.86,2551.86,2551.86,511,"0.2","0.2","0.2","0.2","0.2",16,"511","0.2","0.2","0.2","0.2","0.2",16
"1579",1630,"los",2551.86,2350.395,2451.1275,511,"0.2","0.2","0.2","0.2","0.2",16,"517","0.2","0.2","0.2","0.2","0.2",10
"1643",1643,"spe",2645.585,2645.585,2645.585,474,"0.2","0.2","0.2","0.2","0.2",38,"474","0.2","0.2","0.2","0.2","0.2",38
"1589",1589,"spe",2376.435,2376.435,2376.435,505,"0.2","0.2","0.2","0.2","0.2",7,"505","0.2","0.2","0.2","0.2","0.2",7
"1289",1289,"spe",1720.66,1720.66,1720.66,508,"0.2","0.2","0.2","0.2","0.2",4,"508","0.2","0.2","0.2","0.2","0.2",4
"1431",1431,"spe",1942.745,1942.745,1942.745,507,"0.2","0.2","0.2","0.2","0.2",5,"507","0.2","0.2","0.2","0.2","0.2",5
"1109",1109,"spe",1512.585,1512.585,1512.585,509,"0.2","0.2","0.2","0.2","0.2",3,"509","0.2","0.2","0.2","0.2","0.2",3
"1611",1611,"spe",2454.92,2454.92,2454.92,475,"0.2","0.2","0.2","0.2","0.2",31,"475","0.2","0.2","0.2","0.2","0.2",31
"1585",1585,"spe",2366.93,2366.93,2366.93,478,"0.2","0.2","0.2","0.2","0.2",28,"478","0.2","0.2","0.2","0.2","0.2",28
"1466",1585,"los",2366.93,1991.73,2179.33,478,"0.2","0.2","0.2","0.2","0.2",28,"500","0.2","0.2","0.2","0.2","0.2",6
"1562",1562,"spe",2294.155,2294.155,2294.155,479,"0.2","0.2","0.2","0.2","0.2",22,"479","0.2","0.2","0.2","0.2","0.2",22
"1514",1514,"spe",2135.355,2135.355,2135.355,484,"0.2","0.2","0.2","0.2","0.2",17,"484","0.2","0.2","0.2","0.2","0.2",17
"1331",1331,"spe",1779.97,1779.97,1779.97,494,"0.2","0.2","0.2","0.2","0.2",7,"494","0.2","0.2","0.2","0.2","0.2",7
"1414",1414,"spe",1900.265,1900.265,1900.265,493,"0.2","0.2","0.2","0.2","0.2",8,"493","0.2","0.2","0.2","0.2","0.2",8
"1239",1239,"spe",1646.88,1646.88,1646.88,495,"0.2","0.2","0.2","0.2","0.2",6,"495","0.2","0.2","0.2","0.2","0.2",6
"1139",1239,"los",1646.88,1531.79,1589.335,495,"0.2","0.2","0.2","0.2","0.2",6,"497","0.2","0.2","0.2","0.2","0.2",4
"1403",1514,"los",2135.355,1879.385,2007.37,484,"0.2","0.2","0.2","0.2","0.2",17,"485","0.2","0.2","0.2","0.2","0.2",9
