"right.node"	"left.node"	"event"	"left.date"	"right.date"	"midpoint.date"	"left.BT_node"	"left.origin"	"left.leaves_count"	"right.BT_node"	"right.origin"	"right.leaves_count"
"917"	917	"spe"	1061.248	1061.248	1061.248	249	"not_sure"	2	"249"	"not_sure"	2
"1208"	1208	"spe"	1685.385	1685.385	1685.385	706	"terrestrial"	2	"706"	"terrestrial"	2
"911"	953	"los"	1194.08	1047.5345	1120.80725	320	"not_sure"	3	"49"	"not_sure"	2
"953"	953	"spe"	1194.08	1194.08	1194.08	320	"not_sure"	3	"320"	"not_sure"	3
"GCA.002010915.1.Bacteria.Desulfobacterota"	1356	"hgt"	1926.135	0	963.0675	562	"not_sure"	2	"GCA.002010915.1.Bacteria.Desulfobacterota"	"marine_shallow"	0
"GCA.002238965.1.Bacteria.UBA8248"	1376	"hgt"	1971.165	0	985.5825	519	"marine_deep"	2	"GCA.002238965.1.Bacteria.UBA8248"	"marine_deep"	0
"GCA.002404055.1.Bacteria.Chloroflexota"	1350	"hgt"	1912.015	0	956.0075	684	"not_sure"	15	"GCA.002404055.1.Bacteria.Chloroflexota"	"terrestrial"	0
"GCA.002480495.1.Bacteria.Proteobacteria"	902	"hgt"	986.4985	0	493.24925	174	"marine_deep"	2	"GCA.002480495.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCA.002712885.1.Bacteria.Acidobacteriota"	1324	"hgt"	1875.565	0	937.7825	447	"not_sure"	6	"GCA.002712885.1.Bacteria.Acidobacteriota"	"terrestrial"	0
"GCA.003134215.1.Bacteria.Armatimonadota"	1167	"hgt"	1625.995	0	812.9975	250	"not_sure"	6	"GCA.003134215.1.Bacteria.Armatimonadota"	"terrestrial"	0
"GCA.003138355.1.Bacteria.Actinobacteriota"	1034	"hgt"	1403.585	0	701.7925	668	"not_sure"	2	"GCA.003138355.1.Bacteria.Actinobacteriota"	"terrestrial"	0
"GCA.003140175.1.Bacteria.Actinobacteriota"	1033	"hgt"	1400.775	0	700.3875	363	"marine_shallow"	2	"GCA.003140175.1.Bacteria.Actinobacteriota"	"terrestrial"	0
"GCA.003140235.1.Bacteria.Acidobacteriota"	923	"hgt"	1105.2925	0	552.64625	87	"not_sure"	4	"GCA.003140235.1.Bacteria.Acidobacteriota"	"marine_shallow"	0
"GCA.003170275.1.Bacteria.Myxococcota"	943	"hgt"	1177.188	0	588.594	85	"marine_shallow"	3	"GCA.003170275.1.Bacteria.Myxococcota"	"terrestrial"	0
"GCA.003221825.1.Bacteria.Gemmatimonadota"	1297	"hgt"	1818.875	0	909.4375	681	"not_sure"	4	"GCA.003221825.1.Bacteria.Gemmatimonadota"	"marine_shallow"	0
"GCA.003221825.1.Bacteria.Gemmatimonadota"	1297	"hgt"	1818.875	0	909.4375	681	"not_sure"	4	"GCA.003221825.1.Bacteria.Gemmatimonadota"	"marine_shallow"	0
"GCA.003244105.1.Bacteria.Eremiobacterota"	1208	"dup"	1685.385	0	842.6925	706	"terrestrial"	2	"GCA.003244105.1.Bacteria.Eremiobacterota"	"terrestrial"	0
"GCF.002973605.1.Bacteria.Armatimonadota"	1373	"hgt"	1968.115	0	984.0575	415	"terrestrial"	7	"GCF.002973605.1.Bacteria.Armatimonadota"	"marine_shallow"	0
"GCF.900066015.1.Bacteria.Chloroflexota"	937	"hgt"	1179.4025	0	589.70125	132	"not_sure"	2	"GCF.900066015.1.Bacteria.Chloroflexota"	"marine_shallow"	0
