"right.node"	"left.node"	"event"	"left.date"	"right.date"	"midpoint.date"	"left.BT_node"	"left.origin"	"left.leaves_count"	"right.BT_node"	"right.origin"	"right.leaves_count"
"1020"	1020	"spe"	1380.55	1380.55	1380.55	84	"marine_shallow"	7	"84"	"marine_shallow"	7
"1621"	1621	"spe"	2640.785	2640.785	2640.785	52	"terrestrial"	22	"52"	"terrestrial"	22
"1621"	1664	"hgt"	2938.48	2640.785	2789.6325	163	"not_sure"	24	"52"	"terrestrial"	22
"1630"	1630	"spe"	2705.185	2705.185	2705.185	511	"terrestrial"	16	"511"	"terrestrial"	16
"1083"	1170	"los"	1634.78	1500.065	1567.4225	607	"terrestrial"	3	"525"	"not_sure"	2
"1350"	1350	"spe"	1912.015	1912.015	1912.015	684	"not_sure"	15	"684"	"not_sure"	15
"1317"	1317	"spe"	1857.32	1857.32	1857.32	685	"not_sure"	14	"685"	"not_sure"	14
"1024"	1111	"hgt"	1537.685	1378.685	1458.185	483	"not_sure"	2	"691"	"marine_shallow"	8
"1024"	1024	"spe"	1378.685	1378.685	1378.685	691	"marine_shallow"	8	"691"	"marine_shallow"	8
"912"	912	"spe"	1064.8355	1064.8355	1064.8355	693	"not_sure"	4	"693"	"not_sure"	4
"1212"	1212	"spe"	1701.895	1701.895	1701.895	657	"not_sure"	6	"657"	"not_sure"	6
"1610"	1610	"spe"	2599.01	2599.01	2599.01	26	"marine_deep"	25	"26"	"marine_deep"	25
"1013"	1013	"spe"	1376.695	1376.695	1376.695	48	"marine_deep"	3	"48"	"marine_deep"	3
"898"	898	"spe"	951.694	951.694	951.694	589	"not_sure"	2	"589"	"not_sure"	2
"1471"	1471	"spe"	2179.07	2179.07	2179.07	283	"not_sure"	53	"283"	"not_sure"	53
"1501"	1501	"spe"	2246.35	2246.35	2246.35	226	"marine_deep"	44	"226"	"marine_deep"	44
"1501"	1563	"hgt"	2458.745	2246.35	2352.5475	104	"marine_shallow"	3	"226"	"marine_deep"	44
"1436"	1436	"spe"	2082.735	2082.735	2082.735	227	"marine_deep"	43	"227"	"marine_deep"	43
"1409"	1409	"spe"	2028.76	2028.76	2028.76	231	"marine_deep"	39	"231"	"marine_deep"	39
"1282"	1282	"spe"	1811.215	1811.215	1811.215	257	"not_sure"	13	"257"	"not_sure"	13
"1228"	1228	"spe"	1734.645	1734.645	1734.645	259	"not_sure"	11	"259"	"not_sure"	11
"1399"	1399	"spe"	2017.625	2017.625	2017.625	591	"not_sure"	6	"591"	"not_sure"	6
"1399"	1501	"hgt"	2246.35	2017.625	2131.9875	226	"marine_deep"	44	"591"	"not_sure"	6
"1170"	1170	"spe"	1634.78	1634.78	1634.78	607	"terrestrial"	3	"607"	"terrestrial"	3
"1414"	1414	"spe"	2041.27	2041.27	2041.27	493	"not_sure"	8	"493"	"not_sure"	8
"1525"	1644	"hgt"	2805.55	2323.795	2564.6725	189	"marine_deep"	12	"346"	"marine_deep"	19
"1525"	1525	"spe"	2323.795	2323.795	2323.795	346	"marine_deep"	19	"346"	"marine_deep"	19
"1540"	1540	"spe"	2362.135	2362.135	2362.135	53	"marine_deep"	7	"53"	"marine_deep"	7
"1433"	1540	"los"	2362.135	2076.485	2219.31	53	"marine_deep"	7	"271"	"not_sure"	3
"1596"	1596	"spe"	2556.01	2556.01	2556.01	401	"not_sure"	30	"401"	"not_sure"	30
"1596"	1641	"hgt"	2781.98	2556.01	2668.995	533	"terrestrial"	13	"401"	"not_sure"	30
"872"	875	"los"	638.867	534.4325	586.64975	71	"marine_deep"	2	"492"	"not_sure"	2
"1529"	1529	"spe"	2336.225	2336.225	2336.225	460	"not_sure"	3	"460"	"not_sure"	3
