"right.node"	"left.node"	"event"	"left.date"	"right.date"	"midpoint.date"	"left.BT_node"	"left.origin"	"left.leaves_count"	"right.BT_node"	"right.origin"	"right.leaves_count"
"1550"	1550	"spe"	2769.905	2769.905	2769.905	671	"terrestrial"	28	"671"	"terrestrial"	28
"1086"	1132	"hgt"	2205.155	2134.51	2169.8325	683	"not_sure"	2	"659"	"marine_shallow"	4
"1086"	1086	"spe"	2134.51	2134.51	2134.51	659	"marine_shallow"	4	"659"	"marine_shallow"	4
"1143"	1143	"spe"	2213.35	2213.35	2213.35	47	"marine_deep"	4	"47"	"marine_deep"	4
"898"	949	"hgt"	1814.2	1497.41	1655.805	488	"not_sure"	2	"589"	"not_sure"	2
"898"	898	"spe"	1497.41	1497.41	1497.41	589	"not_sure"	2	"589"	"not_sure"	2
"1099"	1099	"spe"	2154.84	2154.84	2154.84	332	"marine_deep"	4	"332"	"marine_deep"	4
"1052"	1052	"spe"	2071.11	2071.11	2071.11	608	"not_sure"	2	"608"	"not_sure"	2
"1052"	1146	"hgt"	2211.125	2071.11	2141.1175	471	"not_sure"	3	"608"	"not_sure"	2
"899"	944	"hgt"	1796.185	1493.79	1644.9875	641	"not_sure"	2	"499"	"not_sure"	2
"899"	899	"spe"	1493.79	1493.79	1493.79	499	"not_sure"	2	"499"	"not_sure"	2
"1215"	1215	"spe"	2297.655	2297.655	2297.655	353	"marine_shallow"	6	"353"	"marine_shallow"	6
"1062"	1574	"hgt"	2810.715	2073.72	2442.2175	345	"marine_deep"	20	"354"	"marine_shallow"	5
"1062"	1574	"hgt"	2810.715	2073.72	2442.2175	345	"marine_deep"	20	"354"	"marine_shallow"	5
"1062"	1062	"spe"	2073.72	2073.72	2073.72	354	"marine_shallow"	5	"354"	"marine_shallow"	5
"1482"	1591	"hgt"	2845.905	2638.94	2742.4225	368	"marine_deep.terrestrial"	11	"413"	"terrestrial"	18
"1482"	1482	"spe"	2638.94	2638.94	2638.94	413	"terrestrial"	18	"413"	"terrestrial"	18
"945"	945	"spe"	1799.565	1799.565	1799.565	395	"terrestrial"	2	"395"	"terrestrial"	2
"1097"	1146	"hgt"	2211.125	2146.87	2178.9975	471	"not_sure"	3	"406"	"terrestrial"	4
"1097"	1097	"spe"	2146.87	2146.87	2146.87	406	"terrestrial"	4	"406"	"terrestrial"	4
"1457"	1457	"spe"	2611.625	2611.625	2611.625	153	"not_sure"	4	"153"	"not_sure"	4
"1457"	1534	"hgt"	2746.6	2611.625	2679.1125	216	"terrestrial"	54	"153"	"not_sure"	4
"1169"	1338	"hgt"	2456.73	2250.5	2353.615	656	"marine_shallow"	14	"117"	"not_sure"	2
"1169"	1169	"spe"	2250.5	2250.5	2250.5	117	"not_sure"	2	"117"	"not_sure"	2
"890"	890	"spe"	1386.915	1386.915	1386.915	254	"not_sure"	2	"254"	"not_sure"	2
"1016"	1016	"spe"	2007.49	2007.49	2007.49	502	"not_sure"	2	"502"	"not_sure"	2
"1155"	1155	"spe"	2220.145	2220.145	2220.145	245	"marine_deep.terrestrial"	6	"245"	"marine_deep.terrestrial"	6
"1012"	1155	"los"	2220.145	2001.685	2110.915	245	"marine_deep.terrestrial"	6	"248"	"marine_deep"	3
"1321"	1321	"spe"	2433.705	2433.705	2433.705	172	"marine_deep"	6	"172"	"marine_deep"	6
"1380"	1456	"hgt"	2606.84	2498.78	2552.81	644	"marine_shallow"	8	"150"	"terrestrial"	3
"1380"	1380	"spe"	2498.78	2498.78	2498.78	150	"terrestrial"	3	"150"	"terrestrial"	3
"1077"	1077	"spe"	2117.68	2117.68	2117.68	424	"marine_deep"	3	"424"	"marine_deep"	3
"1216"	1300	"hgt"	2393.24	2299.84	2346.54	294	"terrestrial"	5	"663"	"not_sure"	6
"1216"	1216	"spe"	2299.84	2299.84	2299.84	663	"not_sure"	6	"663"	"not_sure"	6
"1032"	1143	"los"	2213.35	2047.925	2130.6375	47	"marine_deep"	4	"629"	"not_sure"	2
"1263"	1263	"spe"	2372.465	2372.465	2372.465	514	"terrestrial"	2	"514"	"terrestrial"	2
"990"	990	"spe"	1939.07	1939.07	1939.07	658	"marine_shallow"	2	"658"	"marine_shallow"	2
"1102"	1102	"spe"	2160.51	2160.51	2160.51	539	"terrestrial"	2	"539"	"terrestrial"	2
"961"	961	"spe"	1852.54	1852.54	1852.54	221	"terrestrial"	2	"221"	"terrestrial"	2
"960"	960	"spe"	1851.405	1851.405	1851.405	496	"not_sure"	2	"496"	"not_sure"	2
"996"	996	"spe"	1966.585	1966.585	1966.585	162	"not_sure"	2	"162"	"not_sure"	2
"1026"	1026	"spe"	2037.95	2037.95	2037.95	297	"not_sure"	2	"297"	"not_sure"	2
"1001"	1001	"spe"	1969.515	1969.515	1969.515	446	"not_sure"	2	"446"	"not_sure"	2
"1015"	1015	"spe"	2011.14	2011.14	2011.14	46	"marine_shallow"	2	"46"	"marine_shallow"	2
"964"	964	"spe"	1859.94	1859.94	1859.94	311	"marine_deep"	2	"311"	"marine_deep"	2
"GCA.001593855.1.Archaea.Thermoproteota"	1187	"hgt"	2278.345	0	1139.1725	78	"marine_deep"	2	"GCA.001593855.1.Archaea.Thermoproteota"	"marine_shallow"	0
"GCA.001698445.1.Bacteria.Cyanobacteria"	960	"los"	1851.405	0	925.7025	496	"not_sure"	2	"GCA.001698445.1.Bacteria.Cyanobacteria"	"terrestrial"	0
"GCA.001698445.1.Bacteria.Cyanobacteria"	960	"hgt"	1851.405	0	925.7025	496	"not_sure"	2	"GCA.001698445.1.Bacteria.Cyanobacteria"	"terrestrial"	0
"GCA.001829315.1.Bacteria.Spirochaetota"	1366	"hgt"	2480.61	0	1240.305	454	"terrestrial"	2	"GCA.001829315.1.Bacteria.Spirochaetota"	"terrestrial"	0
"GCA.002085445.1.Bacteria.Proteobacteria"	1140	"hgt"	2200.665	0	1100.3325	664	"marine_shallow"	5	"GCA.002085445.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCA.002254745.1.Archaea.Thermoproteota"	1263	"los"	2372.465	0	1186.2325	514	"terrestrial"	2	"GCA.002254745.1.Archaea.Thermoproteota"	"terrestrial"	0
"GCA.002340265.1.Bacteria.Verrucomicrobiota"	1061	"hgt"	2089.845	0	1044.9225	384	"not_sure"	2	"GCA.002340265.1.Bacteria.Verrucomicrobiota"	"marine_shallow"	0
"GCA.002382525.1.Bacteria.Verrucomicrobiota"	1215	"los"	2297.655	0	1148.8275	353	"marine_shallow"	6	"GCA.002382525.1.Bacteria.Verrucomicrobiota"	"marine_shallow"	0
"GCA.002400775.1.Bacteria.Proteobacteria"	964	"los"	1859.94	0	929.97	311	"marine_deep"	2	"GCA.002400775.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCA.002432655.1.Bacteria.Proteobacteria"	1121	"hgt"	2178.965	0	1089.4825	302	"not_sure"	6	"GCA.002432655.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCA.002449765.1.Bacteria.Fibrobacterota"	1082	"hgt"	2114.665	0	1057.3325	655	"not_sure"	2	"GCA.002449765.1.Bacteria.Fibrobacterota"	"terrestrial"	0
"GCA.002480495.1.Bacteria.Proteobacteria"	909	"hgt"	1610.765	0	805.3825	237	"marine_deep"	2	"GCA.002480495.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCA.002696345.1.Bacteria.Myxococcota"	1179	"hgt"	2268.205	0	1134.1025	157	"not_sure"	4	"GCA.002696345.1.Bacteria.Myxococcota"	"marine_shallow"	0
"GCA.002717805.1.Bacteria.Chloroflexota"	1169	"hgt"	2250.5	0	1125.25	117	"not_sure"	2	"GCA.002717805.1.Bacteria.Chloroflexota"	"marine_shallow"	0
"GCA.002724675.1.Bacteria.Myxococcota.A"	1042	"hgt"	2057.94	0	1028.97	331	"not_sure"	2	"GCA.002724675.1.Bacteria.Myxococcota.A"	"marine_deep"	0
"GCA.002796975.1.Bacteria.Proteobacteria"	932	"hgt"	1736.875	0	868.4375	327	"not_sure"	3	"GCA.002796975.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCA.002840095.1.Bacteria.Proteobacteria"	1097	"hgt"	2146.87	0	1073.435	406	"terrestrial"	4	"GCA.002840095.1.Bacteria.Proteobacteria"	"marine_deep"	0
"GCA.002862435.1.Bacteria.Proteobacteria"	1028	"hgt"	2035.48	0	1017.74	440	"not_sure"	2	"GCA.002862435.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCA.002868855.1.Bacteria.Proteobacteria"	954	"hgt"	1845.545	0	922.7725	241	"terrestrial"	4	"GCA.002868855.1.Bacteria.Proteobacteria"	"marine_deep"	0
"GCA.003009755.1.Archaea.Thermoplasmatota"	1207	"hgt"	2290.465	0	1145.2325	654	"not_sure"	3	"GCA.003009755.1.Archaea.Thermoplasmatota"	"terrestrial"	0
"GCA.003151215.1.Bacteria.Bacteroidota"	1054	"hgt"	2072.605	0	1036.3025	558	"not_sure"	3	"GCA.003151215.1.Bacteria.Bacteroidota"	"terrestrial"	0
"GCA.003235575.1.Bacteria.Eisenbacteria"	1210	"hgt"	2279.22	0	1139.61	576	"marine_deep.marine_shallow"	4	"GCA.003235575.1.Bacteria.Eisenbacteria"	"marine_shallow"	0
"GCF.000011005.1.Archaea.Euryarchaeota"	967	"dup"	1868.445	0	934.2225	314	"not_sure"	3	"GCF.000011005.1.Archaea.Euryarchaeota"	"marine_shallow"	0
"GCF.000011005.1.Archaea.Euryarchaeota"	967	"hgt"	1868.445	0	934.2225	314	"not_sure"	3	"GCF.000011005.1.Archaea.Euryarchaeota"	"marine_shallow"	0
"GCF.000021565.1.Bacteria.Aquificota"	1058	"hgt"	2070.835	0	1035.4175	712	"not_sure"	2	"GCF.000021565.1.Bacteria.Aquificota"	"terrestrial"	0
"GCF.000025525.1.Archaea.Methanobacteriota.A"	1557	"hgt"	2781.775	0	1390.8875	4	"not_sure"	2	"GCF.000025525.1.Archaea.Methanobacteriota.A"	"terrestrial"	0
"GCF.000025525.1.Archaea.Methanobacteriota.A"	1557	"hgt"	2781.775	0	1390.8875	4	"not_sure"	2	"GCF.000025525.1.Archaea.Methanobacteriota.A"	"terrestrial"	0
"GCF.000300295.4.Bacteria.Proteobacteria"	977	"hgt"	1897.115	0	948.5575	489	"not_sure"	5	"GCF.000300295.4.Bacteria.Proteobacteria"	"marine_deep"	0
"GCF.000421485.1.Bacteria.Aquificota"	1490	"hgt"	2652.83	0	1326.415	369	"not_sure"	9	"GCF.000421485.1.Bacteria.Aquificota"	"terrestrial"	0
"GCF.000421485.1.Bacteria.Aquificota"	1490	"hgt"	2652.83	0	1326.415	369	"not_sure"	9	"GCF.000421485.1.Bacteria.Aquificota"	"terrestrial"	0
"GCF.001481685.1.Archaea.Thermoproteota"	1032	"hgt"	2047.925	0	1023.9625	629	"not_sure"	2	"GCF.001481685.1.Archaea.Thermoproteota"	"terrestrial"	0
"GCF.001561915.1.Bacteria.Firmicutes"	961	"los"	1852.54	0	926.27	221	"terrestrial"	2	"GCF.001561915.1.Bacteria.Firmicutes"	"terrestrial"	0
"GCF.001641825.1.Bacteria.Proteobacteria"	1117	"hgt"	2172.955	0	1086.4775	151	"not_sure"	2	"GCF.001641825.1.Bacteria.Proteobacteria"	"marine_deep"	0
"GCF.002214485.1.Archaea.Methanobacteriota.B"	1397	"hgt"	2538.31	0	1269.155	653	"marine_shallow"	17	"GCF.002214485.1.Archaea.Methanobacteriota.B"	"terrestrial"	0
"GCF.002251795.1.Bacteria.Proteobacteria"	971	"hgt"	1889.86	0	944.93	606	"terrestrial"	2	"GCF.002251795.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCF.002795805.1.Bacteria.Proteobacteria"	1550	"hgt"	2769.905	0	1384.9525	671	"terrestrial"	28	"GCF.002795805.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCF.004522215.1.Bacteria.Firmicutes"	957	"hgt"	1845.21	0	922.605	636	"marine_shallow"	2	"GCF.004522215.1.Bacteria.Firmicutes"	"terrestrial"	0
"GCF.900489485.1.Bacteria.Bacteroidota"	881	"hgt"	1247.9425	0	623.97125	243	"not_sure"	2	"GCF.900489485.1.Bacteria.Bacteroidota"	"marine_shallow"	0
