"right.node"	"left.node"	"event"	"left.date"	"right.date"	"midpoint.date"	"left.BT_node"	"left.origin"	"left.leaves_count"	"right.BT_node"	"right.origin"	"right.leaves_count"
"1091"	1197	"hgt"	2282.175	2138.97	2210.5725	300	"not_sure"	3	"82"	"not_sure"	9
"1091"	1091	"spe"	2138.97	2138.97	2138.97	82	"not_sure"	9	"82"	"not_sure"	9
"1340"	1340	"spe"	2454.615	2454.615	2454.615	522	"marine_shallow"	5	"522"	"marine_shallow"	5
"1423"	1423	"spe"	2568.27	2568.27	2568.27	678	"not_sure"	21	"678"	"not_sure"	21
"1423"	1446	"hgt"	2599.34	2568.27	2583.805	705	"marine_shallow"	9	"678"	"not_sure"	21
"1350"	1350	"spe"	2468.695	2468.695	2468.695	684	"not_sure"	15	"684"	"not_sure"	15
"889"	889	"spe"	1402.385	1402.385	1402.385	696	"not_sure"	3	"696"	"not_sure"	3
"1086"	1086	"spe"	2134.51	2134.51	2134.51	659	"marine_deep.marine_shallow"	4	"659"	"marine_deep.marine_shallow"	4
"1057"	1057	"spe"	2077.305	2077.305	2077.305	66	"not_sure"	2	"66"	"not_sure"	2
"1261"	1261	"spe"	2371.08	2371.08	2371.08	521	"not_sure"	2	"521"	"not_sure"	2
"1037"	1037	"spe"	2060.89	2060.89	2060.89	583	"not_sure"	8	"583"	"not_sure"	8
"898"	898	"spe"	1497.41	1497.41	1497.41	589	"not_sure"	2	"589"	"not_sure"	2
"898"	949	"hgt"	1814.2	1497.41	1655.805	488	"not_sure"	2	"589"	"not_sure"	2
"899"	899	"spe"	1493.79	1493.79	1493.79	499	"not_sure"	2	"499"	"not_sure"	2
"899"	944	"hgt"	1796.185	1493.79	1644.9875	641	"marine_deep.terrestrial"	2	"499"	"not_sure"	2
"903"	903	"spe"	1549.745	1549.745	1549.745	65	"marine_deep.terrestrial"	2	"65"	"marine_deep.terrestrial"	2
"938"	938	"spe"	1789.555	1789.555	1789.555	39	"not_sure"	2	"39"	"not_sure"	2
"1055"	1261	"los"	2371.08	2078.19	2224.635	521	"not_sure"	2	"44"	"not_sure"	2
"1055"	1261	"hgt"	2371.08	2078.19	2224.635	521	"not_sure"	2	"44"	"not_sure"	2
