"right.node"	"left.node"	"event"	"left.date"	"right.date"	"midpoint.date"	"left.BT_node"	"left.origin"	"left.leaves_count"	"right.BT_node"	"right.origin"	"right.leaves_count"
"1186"	1329	"hgt"	1768.445	1588.765	1678.605	286	"terrestrial"	8	"290"	"terrestrial"	4
"1186"	1186	"spe"	1588.765	1588.765	1588.765	290	"terrestrial"	4	"290"	"terrestrial"	4
"1068"	1068	"spe"	1434.31	1434.31	1434.31	291	"terrestrial"	3	"291"	"terrestrial"	3
"925"	1068	"los"	1434.31	1225.2445	1329.77725	291	"terrestrial"	3	"292"	"terrestrial"	2
"925"	1068	"hgt"	1434.31	1225.2445	1329.77725	291	"terrestrial"	3	"292"	"terrestrial"	2
"1140"	1140	"spe"	1519.645	1519.645	1519.645	664	"marine_shallow"	5	"664"	"marine_shallow"	5
"1216"	1216	"spe"	1607.725	1607.725	1607.725	663	"not_sure"	6	"663"	"not_sure"	6
"921"	921	"spe"	1148.381	1148.381	1148.381	666	"marine_shallow"	3	"666"	"marine_shallow"	3
"882"	882	"spe"	955.8	955.8	955.8	667	"terrestrial"	2	"667"	"terrestrial"	2
"969"	1140	"los"	1519.645	1284.875	1402.26	664	"marine_shallow"	5	"665"	"not_sure"	2
"GCA.000739515.1.Bacteria.Moduliflexota"	1366	"hgt"	1810.42	0	905.21	454	"terrestrial"	2	"GCA.000739515.1.Bacteria.Moduliflexota"	"marine_deep"	0
"GCA.001804885.1.Bacteria.Verrucomicrobiota"	1070	"hgt"	1450.325	0	725.1625	155	"not_sure"	2	"GCA.001804885.1.Bacteria.Verrucomicrobiota"	"marine_shallow"	0
"GCA.002292285.1.Bacteria.Proteobacteria"	879	"hgt"	953.337	0	476.6685	315	"not_sure"	2	"GCA.002292285.1.Bacteria.Proteobacteria"	"marine_shallow"	0
"GCA.002329525.1.Bacteria.Firmicutes.C"	1075	"hgt"	1424.27	0	712.135	646	"not_sure"	6	"GCA.002329525.1.Bacteria.Firmicutes.C"	"terrestrial"	0
"GCA.002631715.1.Bacteria.Proteobacteria"	1205	"hgt"	1583.705	0	791.8525	282	"marine_deep"	2	"GCA.002631715.1.Bacteria.Proteobacteria"	"marine_shallow"	0
"GCA.002717225.1.Bacteria.Proteobacteria"	999	"hgt"	1339.17	0	669.585	236	"marine_deep"	3	"GCA.002717225.1.Bacteria.Proteobacteria"	"marine_deep"	0
"GCA.002722885.1.Bacteria.Proteobacteria"	1344	"hgt"	1751.05	0	875.525	228	"not_sure"	4	"GCA.002722885.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCA.002722885.1.Bacteria.Proteobacteria"	1344	"dup"	1751.05	0	875.525	228	"not_sure"	4	"GCA.002722885.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCA.002731375.1.Bacteria.Proteobacteria"	946	"dup"	1261.48	0	630.74	264	"marine_shallow"	2	"GCA.002731375.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCA.002731375.1.Bacteria.Proteobacteria"	946	"hgt"	1261.48	0	630.74	264	"marine_shallow"	2	"GCA.002731375.1.Bacteria.Proteobacteria"	"terrestrial"	0
"GCA.003158365.1.Bacteria.Bacteroidota"	1331	"hgt"	1779.97	0	889.985	494	"terrestrial"	7	"GCA.003158365.1.Bacteria.Bacteroidota"	"terrestrial"	0
"GCA.003454665.1.Bacteria.Nitrospirota"	1148	"hgt"	1526.965	0	763.4825	376	"not_sure"	2	"GCA.003454665.1.Bacteria.Nitrospirota"	"marine_shallow"	0
"GCF.000264455.2.Bacteria.Proteobacteria"	1064	"hgt"	1397.735	0	698.8675	256	"marine_shallow"	2	"GCF.000264455.2.Bacteria.Proteobacteria"	"marine_shallow"	0
"GCF.000384115.1.Bacteria.Actinobacteriota"	898	"hgt"	1087.464	0	543.732	589	"not_sure"	2	"GCF.000384115.1.Bacteria.Actinobacteriota"	"marine_shallow"	0
"GCF.000620305.1.Bacteria.Firmicutes.B"	990	"hgt"	1333.34	0	666.67	658	"marine_shallow"	2	"GCF.000620305.1.Bacteria.Firmicutes.B"	"terrestrial"	0
"GCF.000620305.1.Bacteria.Firmicutes.B"	990	"dup"	1333.34	0	666.67	658	"marine_shallow"	2	"GCF.000620305.1.Bacteria.Firmicutes.B"	"terrestrial"	0
"GCF.000969705.1.Bacteria.Actinobacteriota"	1128	"hgt"	1487.92	0	743.96	580	"marine_deep"	2	"GCF.000969705.1.Bacteria.Actinobacteriota"	"terrestrial"	0
"GCF.001886815.1.Bacteria.Calditrichota"	1074	"hgt"	1458.26	0	729.13	504	"not_sure"	2	"GCF.001886815.1.Bacteria.Calditrichota"	"marine_deep"	0
"GCF.003097315.1.Bacteria.Proteobacteria"	1044	"hgt"	1391.71	0	695.855	319	"marine_shallow"	4	"GCF.003097315.1.Bacteria.Proteobacteria"	"marine_shallow"	0
"GCF.900099895.1.Bacteria.Firmicutes"	1047	"hgt"	1373.121	0	686.5605	682	"not_sure"	2	"GCF.900099895.1.Bacteria.Firmicutes"	"marine_shallow"	0
"GCF.900100785.1.Bacteria.Firmicutes.B"	1216	"dup"	1607.725	0	803.8625	663	"not_sure"	6	"GCF.900100785.1.Bacteria.Firmicutes.B"	"terrestrial"	0
"GCF.900100785.1.Bacteria.Firmicutes.B"	1216	"dup"	1607.725	0	803.8625	663	"not_sure"	6	"GCF.900100785.1.Bacteria.Firmicutes.B"	"terrestrial"	0
"GCF.900100785.1.Bacteria.Firmicutes.B"	1216	"hgt"	1607.725	0	803.8625	663	"not_sure"	6	"GCF.900100785.1.Bacteria.Firmicutes.B"	"terrestrial"	0
"GCF.900106035.1.Bacteria.Actinobacteriota"	884	"hgt"	987.523	0	493.7615	588	"not_sure"	2	"GCF.900106035.1.Bacteria.Actinobacteriota"	"marine_deep"	0
