"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Node28.P.A.",0.0078248,0.0026555,0,0.015441,873.638137447846,1,"passed",0.831210635332742,"passed",0.958832635699898,"failed",0.00279317340528642
"Node28.P.B.",0.656614905,0.752512,0,0.946366,1000,1,"passed",0.383435611665959,"passed",0.958832635699898,"passed",0.0177718169693781
"Node28.P.C.",0.335560281,0.241267,0.051929,1,1000,1,"passed",0.396481707018294,"passed",0.958832635699898,"passed",0.0176993034710092
"Node29.P.A.",0.133143839,0.1607095,0,0.35823,1065.41995283803,1,"passed",0.791048638688411,"passed",0.958832635699898,"passed",0.0085355284042826
"Node29.P.B.",0.720829494,0.781986,0,0.992914,999.999999999999,1,"passed",0.39849900368653,"passed",0.958832635699898,"passed",0.0184406067063231
"Node29.P.C.",0.146026645,0.0272705,0.004864,0.999998,1000,1,"passed",0.368491139071456,"passed",0.958832635699898,"failed",0.0192047175317855
"Node30.P.A.",0.029418905,0.0059095,0,0.11836,880.690985349066,1,"passed",0.639673206275784,"passed",0.958832635699898,"failed",0.00376600025653319
"Node30.P.B.",0.743596792,0.8515355,1e-06,0.961074,1000,1,"passed",0.399186343849014,"passed",0.958832635699898,"passed",0.0178909855936722
"Node30.P.C.",0.226984287,0.121111,0.034918,0.999999,1000,1,"passed",0.420441626472372,"passed",0.958832635699898,"passed",0.0178544743685387
"Node31.P.A.",0.006345972,0.0013655,0,0.018682,731.290380429848,1,"passed",0.811964529492371,"passed",0.958832635699898,"failed",0.00191738630281409
"Node31.P.B.",0.522759122,0.59227,0,0.611683,1000,1,"passed",0.315057363311069,"passed",0.958832635699898,"passed",0.0118201040909483
"Node31.P.C.",0.470894921,0.4029325,0.387023,1,1000,1,"passed",0.327271289593325,"passed",0.958832635699898,"passed",0.0119433986533444
"Node32.P.A.",0.052665209,0.0336405,0,0.176599,900.776189433999,1,"passed",0.725726098749855,"passed",0.958832635699898,"passed",0.00451257259229235
"Node32.P.B.",0.860589945,0.8894365,0.643319,0.988587,868.034193277815,1,"passed",0.659565171944093,"passed",0.958832635699898,"passed",0.00699372740325029
"Node32.P.C.",0.086744833,0.0742205,0.011413,0.19641,999.999999999999,1,"passed",0.460231094589568,"passed",0.958832635699898,"passed",0.00336899781618612
"Node33.P.A.",0.002060061,3.85e-05,0,0.000801,721.659079831458,1,"passed",0.953747206238437,"passed",0.958832635699898,"failed",0.00188658727999841
"Node33.P.B.",0.174336237,0.1750865,0,0.312275,999.999999999999,1,"passed",0.506988132658893,"passed",0.958832635699898,"passed",0.00553175206133826
"Node33.P.C.",0.82360369,0.824774,0.687556,1,1000,1,"passed",0.713344031129184,"passed",0.958832635699898,"passed",0.00598483421223571
"Node34.P.A.",0.013663661,0.001561,0,0.051757,882.017637182811,1,"passed",0.567103183780847,"passed",0.958832635699898,"failed",0.00303241528164467
"Node34.P.B.",0.725775896,0.8349325,0,0.968011,1000,1,"passed",0.394655168988293,"passed",0.958832635699898,"passed",0.0180134073187705
"Node34.P.C.",0.260560439,0.1545195,0.03105,1,999.999999999998,1,"passed",0.413466843199928,"passed",0.958832635699898,"passed",0.0178543953204323
"Node35.P.A.",0.01112139,0.0020305,0,0.039883,808.831482719702,1,"passed",0.75978031429743,"passed",0.958832635699898,"failed",0.00234608258874334
"Node35.P.B.",0.439150017,0.48352,0,0.623116,1000,1,"passed",0.439239704198673,"passed",0.958832635699898,"passed",0.0109111683641319
"Node35.P.C.",0.549728575,0.5064305,0.371836,1,999.999999999999,1,"passed",0.391173560073248,"passed",0.958832635699898,"passed",0.0110296069581565
"Node36.P.A.",0.069599838,0.0501725,0,0.219824,1000,1,"passed",0.758925970520862,"passed",0.958832635699898,"passed",0.00513325254654778
"Node36.P.B.",0.809713728,0.8379075,0.555567,0.982443,881.611875570485,1,"passed",0.646464924314326,"passed",0.958832635699898,"passed",0.00818873956184304
"Node36.P.C.",0.120686464,0.107658,0.017557,0.255039,999.999999999999,1,"passed",0.493043049749047,"passed",0.958832635699898,"passed",0.00424215817553891
"Node37.P.A.",0.061736966,0.0423045,0,0.199801,909.676848094819,1,"passed",0.746752217910585,"passed",0.958832635699898,"passed",0.00496400717078928
"Node37.P.B.",0.833462811,0.862415,0.600399,0.990015,876.167373644766,1,"passed",0.649588818214598,"passed",0.958832635699898,"passed",0.00763820142928825
"Node37.P.C.",0.104800223,0.0919535,0.014597,0.230327,1000,1,"passed",0.476262759392087,"passed",0.958832635699898,"passed",0.00383615014856643
"Node38.P.A.",0.001076227,0,0,0.000339,556.238961434139,1,"passed",0.92876080050515,"passed",0.958832635699898,"failed",0.00142065855256927
"Node38.P.B.",0.011250008,0.006161,0,0.036406,668.116622724582,1,"passed",0.709402113757408,"passed",0.958832635699898,"failed",0.00176992714024256
"Node38.P.C.",0.987673765,0.9938345,0.963594,1,665.789270583241,1,"passed",0.796943160300226,"passed",0.958832635699898,"passed",0.00291240434811737
"Node39.P.A.",0.001946115,3.45e-05,0,0.004572,576.17688721277,1,"passed",0.94596909731379,"passed",0.958832635699898,"failed",0.00141970987488546
"Node39.P.B.",0.040648347,0.034284,0,0.102237,847.905609401576,1,"passed",0.565616026201656,"passed",0.958832635699898,"passed",0.0023924285562321
"Node39.P.C.",0.957405503,0.9656295,0.893808,1,689.198776409298,1,"passed",0.65702846113207,"passed",0.958832635699898,"passed",0.00355020892312894
"Node40.P.A.",0.002077737,3.45e-05,0,0.005061,590.383730469065,1,"passed",0.947639829359308,"passed",0.958832635699898,"failed",0.00144933647615324
"Node40.P.B.",0.041848762,0.0349775,0,0.106648,857.243871616854,1,"passed",0.55968903307688,"passed",0.958832635699898,"passed",0.00246483979290656
"Node40.P.C.",0.956073515,0.964931,0.888777,1,702.616706765236,1,"passed",0.656155332246663,"passed",0.958832635699898,"passed",0.00363361376636399
"Node41.P.A.",0.0007628,2e-06,0,0.000296,571.86180789709,1,"passed",0.915822724041701,"passed",0.958832635699898,"failed",0.00108468769017108
"Node41.P.B.",0.012079917,0.008748,0,0.030465,687.673469142331,1,"passed",0.777623590250839,"passed",0.958832635699898,"failed",0.00155302604894387
"Node41.P.C.",0.987157281,0.9912335,0.968224,1,574.000044406114,1,"passed",0.848040386038431,"passed",0.958832635699898,"passed",0.00265463885743017
"Node42.P.A.",0.016281163,0.0033125,0,0.061846,837.533464869358,1,"passed",0.746199523442882,"passed",0.958832635699898,"failed",0.00270104481615522
"Node42.P.B.",0.441713554,0.483082,0,0.636247,1000,1,"passed",0.45128617425018,"passed",0.958832635699898,"passed",0.0110815544891889
"Node42.P.C.",0.542005283,0.4985655,0.357437,1,1000,1,"passed",0.407034315671143,"passed",0.958832635699898,"passed",0.0112401407930218
"Node43.P.A.",0.082225541,0.065596,0,0.244967,1201.84953114098,1,"passed",0.771610101998049,"passed",0.958832635699898,"passed",0.00521304824354141
"Node43.P.B.",0.76926903,0.7923025,0.505842,0.976183,885.349048425216,1,"passed",0.651079166657646,"passed",0.958832635699898,"passed",0.00881498687834436
"Node43.P.C.",0.148505425,0.1362905,0.023615,0.294821,1000,1,"passed",0.479127279499525,"passed",0.958832635699898,"passed",0.00483455553617743
"Node44.P.A.",0.005448303,0.0002345,0,0.022386,703.596797364385,1,"passed",0.90533258478804,"passed",0.958832635699898,"failed",0.00160934615350786
"Node44.P.B.",0.081640264,0.0758425,0,0.183471,1000,1,"passed",0.490130018660914,"passed",0.958832635699898,"passed",0.00345425862234955
"Node44.P.C.",0.91291142,0.923217,0.795216,1,834.313715340099,1,"passed",0.620995159049164,"passed",0.958832635699898,"passed",0.00474915333099004
