"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Node11.P.A.",0.0111051488888889,0.0102445,0,0.02367,1000,101,"passed",0.0667161323129938,"passed",0.160550480044659,"passed",0.000448685935367958
"Node11.P.B.",0.488950096,0.4756455,0.461233,0.57205,820.10435544669,1,"passed",0.172189077530973,"passed",0.220186884755651,"passed",0.00297456950648722
"Node11.P.C.",0.499694961,0.511609,0.433487,0.532522,811.913363013968,1,"passed",0.20961645244867,"passed",0.254498728856306,"passed",0.00281032492964453
"Node12.P.A.",0.00794352555555556,0.0071265,0,0.017261,834.41124694837,101,"passed",0.0781914763983791,"passed",0.160550480044659,"passed",0.000314443511299369
"Node12.P.B.",0.476581959,0.473755,0.462437,0.497605,867.314660962143,1,"passed",0.401399682045483,"passed",0.428011815661759,"passed",0.00114976899996847
"Node12.P.C.",0.515343163,0.518009,0.503082,0.529327,901.684832526297,1,"passed",0.559629961128417,"passed",0.578469837402059,"passed",0.00106282556742769
"Node13.P.A.",0.0126071077777778,0.0116775,0,0.026548,999.999999999999,101,"passed",0.0683624361451282,"passed",0.160550480044659,"passed",0.000469162231348524
"Node13.P.B.",0.4716767,0.4712365,0.460427,0.479571,1000,1,"passed",0.989328743389199,"passed",0.989328743389199,"passed",0.000609135656551934
"Node13.P.C.",0.515625828,0.515532,0.502404,0.531639,1159.39791215266,1,"passed",0.360960895767475,"passed",0.388108372607925,"passed",0.000622010915394864
"Node14.P.A.",0.00076543,0.0006685,0,0.001752,999.999999999999,101,"passed",0.0528409478748708,"passed",0.160550480044659,"passed",3.59751178449353e-05
"Node14.P.B.",0.473982989,0.4655725,0.439367,0.534306,903.687190071578,1,"passed",0.29225681682044,"passed",0.320876846423742,"passed",0.00248249086964452
"Node14.P.C.",0.525218636,0.533627,0.46404,0.559872,903.463609006859,1,"passed",0.290863334080474,"passed",0.319606640376349,"passed",0.00247581929276037
"Node15.P.A.",0.00479095,0.004251,0,0.010755,1000,101,"passed",0.0591018330049424,"passed",0.160550480044659,"passed",0.00022394245663658
"Node15.P.B.",0.495676019,0.476282,0.461961,0.609598,843.520851641837,1,"passed",0.157712094376086,"passed",0.205268824183133,"passed",0.00382578520190351
"Node15.P.C.",0.49935868,0.517754,0.388858,0.53455,836.51837948235,1,"passed",0.165718967432932,"passed",0.213326655552065,"passed",0.00376364100769222
"Node16.P.A.",0.00235613888888889,0.002052,0,0.005247,1000,101,"passed",0.0612846715818522,"passed",0.160550480044659,"passed",0.000108304113222555
"Node16.P.B.",0.497674712,0.4781145,0.455463,0.59877,858.487806781506,1,"passed",0.140451012398983,"passed",0.189181772433726,"passed",0.0033418961350569
"Node16.P.C.",0.499866652,0.519496,0.389227,0.533716,852.94011309683,1,"passed",0.14343708396147,"passed",0.192074836750186,"passed",0.00331357004274054
"Node17.P.A.",0.00423491444444444,0.0041255,0,0.007622,999.999999999998,101,"passed",0.111546376882984,"passed",0.165952975491904,"passed",0.00012425441860227
"Node17.P.B.",0.502766978,0.491858,0.46722,0.570026,1000,1,"passed",0.370153885245915,"passed",0.397202461451335,"passed",0.00204660842691712
"Node17.P.C.",0.492947858,0.5039715,0.425967,0.522181,1000,1,"passed",0.375147572815131,"passed",0.402082007832798,"passed",0.00198053068556033
"Node18.P.A.",0.00155911111111111,0.001474,0,0.00318,1000,101,"passed",0.0656897354556581,"passed",0.160550480044659,"passed",5.65422198581568e-05
"Node18.P.B.",0.509383306,0.5075665,0.470117,0.581244,911.753040802526,1,"passed",0.866308379758367,"passed",0.869203580433386,"passed",0.00266212551472332
"Node18.P.C.",0.489036402,0.4910175,0.416702,0.529101,908.950077323548,1,"passed",0.85138752966004,"passed",0.854550187645404,"passed",0.00265389668007601
"Node19.P.A.",0.00372574333333333,0.0032115,0,0.009045,1000,101,"passed",0.0560224551611079,"passed",0.160550480044659,"passed",0.000188168665840015
"Node19.P.B.",0.453597124,0.463891,0.395314,0.479755,780.043149530536,1,"passed",0.102243594380872,"passed",0.162030611153734,"passed",0.00213896911368174
"Node19.P.C.",0.542629438,0.5325455,0.515667,0.603444,787.923149186334,1,"passed",0.091180926664192,"passed",0.160550480044659,"passed",0.00222952982617009
"Node20.P.A.",0.0330897211111111,0.031731,0,0.065481,999.999999999999,101,"passed",0.0709274807743095,"passed",0.160550480044659,"passed",0.00114052009939112
"Node20.P.B.",0.463231456,0.46428,0.449849,0.476239,910.616735293193,1,"passed",0.472685622067424,"passed",0.494271111000844,"passed",0.000509948205129054
"Node20.P.C.",0.504035712857143,0.5023905,0.475688,0.531672,876.365443917088,301,"passed",0.0744046079733212,"passed",0.160550480044659,"passed",0.00121113137139502
"Node21.P.A.",0.0162132155555556,0.014467,0,0.036976,842.018302489624,101,"passed",0.0582243752485542,"passed",0.160550480044659,"passed",0.000749625964488345
"Node21.P.B.",0.468728089,0.469829,0.458652,0.478821,813.943980703912,1,"passed",0.187001635604426,"passed",0.233007545225144,"passed",0.000533788161698631
"Node21.P.C.",NA,0.5142095,0.494472,0.536613,1000,NA,"failed",0.00807840240892443,"passed",0.160550480044659,NA,NA
"Node22.P.A.",0.01525983,0.0137045,0,0.036248,855.551268637952,301,"passed",0.221931911790088,"passed",0.265218941024687,"passed",0.000772058284309591
"Node22.P.B.",0.468703852,0.469903,0.458177,0.479034,709.752960991084,1,"passed",0.0850800625805295,"passed",0.160550480044659,"passed",0.000634514632328917
"Node22.P.C.",NA,0.51488,0.494849,0.537655,1000,NA,"failed",0.00499579780227899,"passed",0.160550480044659,NA,NA
"Node23.P.A.",0.0147921833333333,0.0117375,0,0.039778,850.956283372128,101,"passed",0.107893429210391,"passed",0.16402880600172,"passed",0.000899842655002718
"Node23.P.B.",0.46920132,0.4701435,0.458725,0.479524,749.075041700032,101,"passed",0.168606869874638,"passed",0.216604265187205,"passed",0.000431531157279072
"Node23.P.C.",0.516375964285714,0.5162495,0.492406,0.537492,999.999999999998,301,"passed",0.052818980388235,"passed",0.160550480044659,"passed",0.000930459216172279
"Node24.P.A.",0.0324286011111111,0.0268585,0,0.080221,825.887860453667,101,"passed",0.114877346443879,"passed",0.168511721005082,"passed",0.0017318979563508
"Node24.P.B.",0.4646633,0.4666135,0.444917,0.477937,782.830594953656,101,"passed",0.209804053990699,"passed",0.254553459309775,"passed",0.000685584197076087
"Node24.P.C.",0.503463395714286,0.5051815,0.467908,0.529153,1000,301,"passed",0.153604225997006,"passed",0.201279640467464,"passed",0.00119431522316149
"Node25.P.A.",0.0291767133333333,0.0187995,0,0.094778,810.7698172477,101,"passed",0.113191068767377,"passed",0.166853392149183,"passed",0.00225493894874415
"Node25.P.B.",0.465875518888889,0.46816,0.438524,0.4803,778.420085952255,101,"passed",0.136822209997969,"passed",0.186056170817571,"passed",0.000947124618885906
"Node25.P.C.",0.504947791111111,0.5100185,0.457674,0.534946,1000,101,"passed",0.104468094881498,"passed",0.163449106935577,"passed",0.00156409082390627
"Node26.P.A.",0.116624054285714,0.1043795,0,0.27897,999.999999999998,301,"passed",0.200411606838559,"passed",0.245896351331229,"passed",0.00600146446950362
"Node26.P.B.",0.436984807142857,0.44099,0.34794,0.48997,911.932935240952,301,"passed",0.10167527205356,"passed",0.161999063368763,"passed",0.00317701344229578
"Node26.P.C.",0.444280566,0.4536775,0.334244,0.498836,999.999999999998,1,"passed",0.055364789966581,"passed",0.160550480044659,"passed",0.00296797104506054
"Node27.P.A.",0.0235550611111111,0.022018,0,0.049227,999.999999999999,101,"passed",0.0735622002464453,"passed",0.160550480044659,"passed",0.000873402753077143
"Node27.P.B.",0.467282826,0.468276,0.45597,0.477226,849.786787350441,1,"passed",0.569679862415511,"passed",0.586844300842747,"passed",0.000461417931201152
"Node27.P.C.",0.509479274285714,0.5084735,0.48775,0.531504,853.352690456513,301,"passed",0.08272072913727,"passed",0.160550480044659,"passed",0.0010045515960745
"Node28.P.A.",0.0123208022222222,0.010975,0,0.028494,1000,101,"passed",0.0647235616325637,"passed",0.160550480044659,"passed",0.000576141642459504
"Node28.P.B.",0.468162989,0.4698365,0.451383,0.478327,733.536293452312,1,"passed",0.207953697580646,"passed",0.253218067085582,"passed",0.000688533770562238
"Node28.P.C.",0.519402609,0.5174525,0.500126,0.545579,797.148770251972,1,"passed",0.0631506373585984,"passed",0.160550480044659,"passed",0.000948794195546594
"Node29.P.A.",0.00659420333333333,0.00554,0,0.016594,811.828420952629,101,"passed",0.126947316613688,"passed",0.177910606582046,"passed",0.000349170475364414
"Node29.P.B.",0.468508076,0.470925,0.450148,0.481109,724.65715442482,1,"passed",0.170303762263857,"passed",0.218085670917982,"passed",0.00080894133905712
"Node29.P.C.",0.524802714,0.522163,0.50564,0.545697,767.555191796103,1,"passed",0.0768502627203655,"passed",0.160550480044659,"passed",0.000944800005037849
"Node30.P.A.",0.0143394555555556,0.0125745,0,0.034033,1000,101,"passed",0.0651024475127546,"passed",0.160550480044659,"passed",0.000693976016248217
"Node30.P.B.",0.468475463,0.469807,0.455478,0.478334,755.607826642882,1,"passed",0.272989777769094,"passed",0.302055028473421,"passed",0.000583127283988717
"Node30.P.C.",0.517056441,0.5159885,0.49714,0.54153,813.190976775535,1,"passed",0.0531191021823257,"passed",0.160550480044659,"passed",0.000880168812023651
