GCA_000010645.1
GCA_009783445.1
GCA_001417715.1
GCA_009778655.1
GCA_020860885.1
GCA_003851245.1
GCA_001657575.1
GCA_018054455.1
GCA_021204405.1
GCA_023429375.1
GCA_944325335.1
GCF_001006485.1
GCF_900162725.1
GCA_020860905.1
GCA_003447595.1
GCA_900120395.1
GCA_943912835.1
GCA_001897035.1
GCF_001261735.1
GCA_002305015.1
GCF_004138125.1
GCA_002409745.1
GCA_012728465.1
GCA_016649795.1
GCF_001282625.1
GCA_023418255.1
GCA_023388315.1
GCA_023424395.1
GCF_900095795.1
GCA_002411345.1
GCA_002359825.1
GCA_000431215.1
GCA_900539915.1
GCA_001701115.1
GCA_002494015.1
GCA_020859755.1
GCA_900759865.1
GCA_014800445.1
GCA_014802385.1
GCA_014800815.1
GCA_014801075.1
GCA_910575545.1
GCA_910587665.1
GCA_001689445.1
GCA_017396945.1
GCA_017552595.1
GCA_910584185.1
GCA_022484565.1
GCA_900320055.1
GCA_900769345.1
GCA_944321905.1
GCA_945645715.1
GCA_904501735.1
GCA_022509045.1
GCA_900759955.1
GCA_017694955.1
GCA_017522135.1
GCF_002161555.1
GCA_900538555.1
GCA_902363425.1
GCA_944325415.1
GCA_017935575.1
GCA_900545915.1
GCA_002471225.1
GCA_001915545.1
GCA_017509605.1
GCA_017614465.1
GCA_902768125.1
GCA_023665185.1
GCA_004557035.1
GCA_902766625.1
GCF_000184945.1
GCA_017547165.1
GCA_944320765.1
GCA_017617315.1
GCA_017464815.1
GCA_002315435.1
GCA_012517855.1
GCA_023227685.1
GCA_002307035.1
GCF_010500965.1
GCA_021203515.1
GCF_003438995.1
GCA_012518235.1
GCF_000212915.1
GCA_939800445.1
GCA_009787405.1
GCA_002305085.1
GCA_017446025.1
GCA_023230125.1
GCA_001653155.1
GCA_002070265.1
GCA_900498215.1
GCA_009781075.1
GCA_012517575.1
GCA_017470795.1
GCA_017527495.1
GCA_022784645.1
GCA_944321895.1
GCA_017647145.1
GCA_004557405.1
GCA_024405895.1
GCA_017550055.1
GCA_016938015.1
GCA_017646805.1
GCA_002315615.1
GCA_021804525.1
GCA_012519885.1
GCA_017430235.1
GCA_018064855.1
GCA_020636675.1
GCA_017632345.1
GCA_003249935.1
GCA_002408065.1
GCA_003249255.1
GCF_018271995.1
GCA_004296775.1
GCA_013153405.1
GCF_900182605.1
GCA_009777175.1
GCA_012838865.1
GCF_004345615.1
GCF_000517065.1
GCF_000191885.1
GCF_000259075.1
GCF_900112795.1
GCA_016933045.1
GCA_017417385.1
GCA_945607565.1
GCA_018054835.1
GCA_018055415.1
GCA_001487125.1
GCA_900761485.1
GCA_944320555.1
GCA_015061245.1
GCA_910578985.1
GCA_022496785.1
GCF_003096835.1
GCF_003610555.1
GCF_009795715.1
GCF_003996985.1
GCF_004122035.1
GCA_003506435.1
GCA_016649735.1
GCF_010882175.1
GCF_900113005.1
GCA_012522835.1
GCA_024636975.1
GCA_013152355.1
GCA_023428545.1
GCA_005217565.1
GCA_023369685.1
GCA_021740385.1
GCA_019720755.1
GCA_023251475.1
GCA_945873105.1
GCF_009617895.1
GCA_018669475.1
GCA_021160155.1
GCA_903919925.1
GCA_000723505.1
GCF_900104655.1
GCA_015222165.1
GCA_018710935.1
GCA_017415005.1
GCA_934663885.1
GCA_944321925.1
GCA_944326815.1
GCA_944415565.1
GCA_944326945.1
GCA_025144665.1
GCA_020860245.1
GCA_021203585.1
GCF_000798815.1
GCA_002070565.1
GCA_009778375.1
GCA_004561775.1
GCA_017443845.1
GCA_022653675.1
GCA_017513445.1
GCA_017546605.1
GCA_900321655.1
GCF_002159555.1
GCA_900550465.1
GCA_944322605.1
GCA_017848635.1
GCA_021371955.1
GCA_002293585.1
GCF_900096565.1
GCA_002071445.1
GCA_002345825.1
GCA_002345675.1
GCA_002316235.1
GCA_008933525.1
GCA_011045955.1
GCA_020636845.1
GCA_017454165.1
GCA_013376985.1
GCA_002412705.1
GCA_905373665.1
GCA_002380425.1
GCA_023429135.1
GCA_020049015.1
GCA_002454955.1
GCA_001303955.1
GCA_001304505.1
GCA_011042635.1
GCA_016935595.1
GCA_004525825.1
GCA_016936975.1
GCA_018400695.1
GCA_020047715.1
GCA_016926235.1
GCA_012517825.1
GCA_021812865.1
GCA_016926375.1
GCA_016933335.1
GCA_020354785.1
GCA_016934395.1
GCA_024640925.1
GCA_001769005.1
GCA_002319915.1
GCA_012838685.1
GCA_017999895.1
GCA_003250475.1
GCA_007132995.1
GCA_020201035.1
GCA_021738535.1
GCA_013152085.1
GCA_015486475.1
