GCA_001577135.1
GCA_001412425.1
GCA_001774505.1
GCA_002441125.1
GCA_002366635.1
GCA_001771735.1
GCA_001412365.1
GCA_002215665.1
GCA_002366725.1
GCA_002256535.1
GCA_001780825.1
GCA_003221825.1
GCA_002348465.1
GCA_001789205.1
GCA_001045525.1
GCA_002414805.1
GCA_003455335.1
GCA_002449765.1
GCA_002686915.1
GCA_003235575.1
GCA_001780165.1
GCA_002414865.1
GCA_002790835.1
GCA_002403295.1
GCA_002686955.1
GCA_002084765.1
GCA_001304015.1
GCA_001777915.1
GCA_001303705.1
GCA_002727195.1
GCA_002693325.1
GCA_002049985.1
GCA_002059205.1
GCA_000403035.1
GCA_002428525.1
GCA_002085385.1
GCA_003105265.1
GCA_000447245.1
GCA_001302725.1
GCA_002791595.1
GCA_001775395.1
GCA_003477045.1
GCA_002898195.1
GCA_002127415.1
GCA_001304035.1
GCF_001886815.1
GCA_002049825.1
GCA_002011685.1
GCA_002327255.1
GCA_002085355.1
GCA_002452555.1
GCA_001872685.1
GCA_002347855.1
GCA_002724735.1
GCA_002712165.1
GCF_001535965.1
GCA_003158365.1
GCA_003158475.1
GCA_002779395.1
GCA_002763895.1
GCA_003151215.1
GCA_002898675.1
GCA_001567195.1
GCF_000013045.1
GCA_003167015.1
GCF_001280305.1
GCA_001769655.1
GCA_002483345.1
GCF_900116225.1
GCA_002455375.1
GCF_900489485.1
GCA_001769385.1
GCA_001515205.2
