"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Node20.P.C.",0.055974334,0.0477995,0.023611,0.113446,1000,1,"passed",0.387414240891722,"passed",0.591728230046169,"passed",0.00183311202033192
"Node21.P.A.",0.551647966,0.574755,0.316641,0.68425,1000,1,"passed",0.187475712402423,"passed",0.591728230046169,"passed",0.00634131789256988
"Node21.P.B.",0.442901276,0.4198755,0.31381,0.671348,999.999999999999,1,"passed",0.182130647229905,"passed",0.591728230046169,"passed",0.00614841210993763
"Node21.P.C.",0.005450767,0.00433,0.001449,0.012146,999.999999999999,1,"passed",0.53583507965142,"passed",0.611122811725237,"passed",0.000246624813672047
"Node22.P.A.",0.488767599,0.5082875,0.26202,0.638033,1000,1,"passed",0.221206273975062,"passed",0.591728230046169,"passed",0.00631504714669724
"Node22.P.B.",0.506024637,0.486689,0.357759,0.723907,999.999999999999,1,"passed",0.218388709261369,"passed",0.591728230046169,"passed",0.00613555609749291
"Node22.P.C.",0.005207769,0.004131,0.001092,0.01217,999.999999999999,1,"passed",0.475766580403085,"passed",0.591728230046169,"passed",0.000239056325178077
"Node23.P.A.",0.316084324,0.326059,0.122001,0.478849,1000,1,"passed",0.249404151449919,"passed",0.591728230046169,"passed",0.00592011058239121
"Node23.P.B.",0.570537343,0.5712405,0.469087,0.664919,999.999999999998,1,"passed",0.418995097794655,"passed",0.591728230046169,"passed",0.00327201221442565
"Node23.P.C.",0.113378301,0.0980685,0.036229,0.227823,1000,1,"passed",0.26056472875273,"passed",0.591728230046169,"passed",0.00356511589673853
"Node24.P.A.",0.290651719,0.300933,0.123307,0.426091,1000,1,"passed",0.273302035545812,"passed",0.591728230046169,"passed",0.00492803958312953
"Node24.P.B.",0.610072288,0.6092655,0.518657,0.702553,1000,1,"passed",0.416040433966693,"passed",0.591728230046169,"passed",0.00305622625121047
"Node24.P.C.",0.099275977,0.0893225,0.045854,0.180785,1000,1,"passed",0.258353388379615,"passed",0.591728230046169,"passed",0.00247409888401012
"Node25.P.A.",0.4769348,0.4906655,0.338113,0.559172,999.999999999999,1,"passed",0.21121023621754,"passed",0.591728230046169,"passed",0.00393000111063117
"Node25.P.B.",0.499707265,0.4869875,0.420984,0.625963,1000,1,"passed",0.221227514496621,"passed",0.591728230046169,"passed",0.00358792612049733
"Node25.P.C.",0.023357926,0.021734,0.011433,0.037977,999.999999999999,1,"passed",0.283517609249201,"passed",0.591728230046169,"passed",0.000480048414490892
"Node26.P.A.",0.134670163,0.136735,0.073554,0.185698,1000,1,"passed",0.422035795639113,"passed",0.591728230046169,"passed",0.00177438781296066
"Node26.P.B.",0.266795736,0.269731,0.230008,0.297539,999.999999999999,1,"passed",0.374160224738991,"passed",0.591728230046169,"passed",0.00113126147652311
"Node26.P.C.",0.598534101,0.593715,0.511407,0.6913,1000,1,"passed",0.39197247832598,"passed",0.591728230046169,"passed",0.00286701096520227
"Node27.P.A.",0.181637237,0.1844305,0.129606,0.229668,1000,1,"passed",0.375375042799163,"passed",0.591728230046169,"passed",0.00159945603686758
"Node27.P.B.",0.293598996,0.295519,0.271544,0.311572,1000,1,"passed",0.398121356922736,"passed",0.591728230046169,"passed",0.000692846751068834
"Node27.P.C.",0.524763755,0.5202195,0.459644,0.598811,1000,1,"passed",0.368381021081906,"passed",0.591728230046169,"passed",0.00225654721989204
"Node28.P.A.",0.621717298,0.6311945,0.541991,0.66002,1000,1,"passed",0.216724557295829,"passed",0.591728230046169,"passed",0.00234808309143031
"Node28.P.B.",0.371109814,0.3616785,0.333869,0.448107,999.999999999998,1,"passed",0.227490968618505,"passed",0.591728230046169,"passed",0.00229984800840394
"Node28.P.C.",0.007172891,0.006798,0.003344,0.01114,1000,1,"passed",0.385568200110505,"passed",0.591728230046169,"passed",0.000136647240526661
"Node29.P.A.",0.67387024,0.6829295,0.599544,0.712835,999.999999999999,1,"passed",0.269859316103711,"passed",0.591728230046169,"passed",0.00223927838347651
"Node29.P.B.",0.323438862,0.3144945,0.285821,0.398025,1000,1,"passed",0.229397103562276,"passed",0.591728230046169,"passed",0.00223042072082539
"Node29.P.C.",0.002690923,0.0024625,0.000645,0.005048,858.575628097939,1,"passed",0.531842081550254,"passed",0.60894877369258,"passed",8.60760821773761e-05
"Node30.P.A.",0.407428076,0.414921,0.3256,0.465642,1000,1,"passed",0.185508544033531,"passed",0.591728230046169,"passed",0.00243108408641505
"Node30.P.B.",0.47509773,0.470415,0.420743,0.536268,1000,1,"passed",0.354128598253012,"passed",0.591728230046169,"passed",0.00194915574728603
"Node30.P.C.",0.117474199,0.1160535,0.080325,0.159621,1000,1,"passed",0.304923026549581,"passed",0.591728230046169,"passed",0.0012793886373801
"Node31.P.A.",0.464939408,0.471036,0.407082,0.505596,1000,1,"passed",0.175564809472321,"passed",0.591728230046169,"passed",0.00174922526055159
"Node31.P.B.",0.468647477,0.463741,0.425651,0.523725,999.999999999999,1,"passed",0.313061186959403,"passed",0.591728230046169,"passed",0.0016980422365073
"Node31.P.C.",0.06641313,0.065645,0.043641,0.091994,1000,1,"passed",0.477782827634673,"passed",0.591728230046169,"passed",0.000783764353351539
"Node32.P.A.",0.650492122,0.6530225,0.6258,0.672747,1000,1,"passed",0.279195185906558,"passed",0.591728230046169,"passed",0.00090066694986481
"Node32.P.B.",0.327881206,0.324069,0.313266,0.353989,999.999999999999,1,"passed",0.352517114991121,"passed",0.591728230046169,"passed",0.000902463466063395
"Node32.P.C.",0.021626675,0.0209545,0.01163,0.033896,1000,1,"passed",0.763699259738431,"passed",0.78970525314073,"passed",0.000361054536729507
"Node33.P.A.",0.701293404,0.704461,0.674832,0.721757,999.999999999999,1,"passed",0.371710088074708,"passed",0.591728230046169,"passed",0.00100079780248707
"Node33.P.B.",0.294574439,0.2909485,0.276556,0.321679,1000,1,"passed",0.40331658292396,"passed",0.591728230046169,"passed",0.000994720843913451
"Node33.P.C.",0.004132178,0.003762,0.001391,0.007983,798.649426691489,1,"passed",0.682768538069481,"passed",0.726441245536138,"passed",0.00013201955176506
"Node34.P.A.",0.546068595,0.547339,0.53043,0.559086,999.999999999999,1,"passed",0.271797853835362,"passed",0.591728230046169,"passed",0.000514725447844183
"Node34.P.B.",0.402910534,0.401802,0.386187,0.4221,1000,1,"passed",0.509712104491561,"passed",0.597948160017902,"passed",0.000593784931632629
"Node34.P.C.",0.051020856,0.050576,0.03842,0.06385,1000,1,"passed",0.676300089997977,"passed",0.720880687767231,"passed",0.000402747098106759
"Node35.P.A.",0.179822042,0.182593,0.127479,0.228386,1000,1,"passed",0.377216175817619,"passed",0.591728230046169,"passed",0.00161086863713008
"Node35.P.B.",0.292326077,0.294258,0.269802,0.310819,1000,1,"passed",0.398832039599214,"passed",0.591728230046169,"passed",0.000707445131191757
"Node35.P.C.",0.527851873,0.523315,0.461702,0.602683,1000,1,"passed",0.370135541160667,"passed",0.591728230046169,"passed",0.002282720838656
"Node36.P.A.",0.622926155,0.6257405,0.590281,0.647935,1000,1,"passed",0.236586820338935,"passed",0.591728230046169,"passed",0.00102664819387946
"Node36.P.B.",0.353254886,0.349467,0.334178,0.384879,1000,1,"passed",0.31786658098436,"passed",0.591728230046169,"passed",0.000996871996263297
"Node36.P.C.",0.023818964,0.0227375,0.011005,0.039301,1000,1,"passed",0.705701943614706,"passed",0.744171462043127,"passed",0.000473484823211413
"Node37.P.A.",0.381926436,0.3853095,0.331575,0.418678,999.999999999999,1,"passed",0.195690805376688,"passed",0.591728230046169,"passed",0.00144644438810424
"Node37.P.B.",0.473456903,0.4710585,0.424954,0.51888,999.999999999999,1,"passed",0.464708850688729,"passed",0.591728230046169,"passed",0.00151816853701176
"Node37.P.C.",0.144616665,0.144535,0.11726,0.171249,1000,1,"passed",0.477009771448659,"passed",0.591728230046169,"passed",0.000868505307304747
"Node38.P.A.",0.071039967,0.0713345,0.03531,0.105736,1000,1,"passed",0.502552090489028,"passed",0.596281137806496,"passed",0.00111085824783314
"Node38.P.B.",0.227024465,0.229492,0.190325,0.261478,1000,1,"passed",0.407842388799473,"passed",0.591728230046169,"passed",0.00116331175903274
"Node38.P.C.",0.701935561,0.6990815,0.637923,0.778003,1000,1,"passed",0.433263326968978,"passed",0.591728230046169,"passed",0.0022235985596146
"Node39.P.A.",0.650369485,0.6526935,0.625366,0.670514,1000,1,"passed",0.293456997908633,"passed",0.591728230046169,"passed",0.000867087972072322
"Node39.P.B.",0.326976046,0.3234215,0.312973,0.350827,1000,1,"passed",0.368476002133017,"passed",0.591728230046169,"passed",0.000853687329870687
"Node39.P.C.",0.02265444,0.0219185,0.011864,0.035227,999.999999999999,1,"passed",0.76889789795249,"passed",0.793502163357145,"passed",0.000378433435002821
"Node40.P.A.",0.093441535,0.0937865,0.031369,0.143867,1000,1,"passed",0.518635374884296,"passed",0.602230449760045,"passed",0.00178446952431261
"Node40.P.B.",0.237415698,0.2411495,0.184938,0.28369,1000,1,"passed",0.374633735649011,"passed",0.591728230046169,"passed",0.00160762584874857
"Node40.P.C.",0.669142772,0.665316,0.574474,0.786462,1000,1,"passed",0.43758806324756,"passed",0.591728230046169,"passed",0.00334928546120494
"Node41.P.A.",0.115888427,0.117179,0.053563,0.17064,1000,1,"passed",0.466091789493146,"passed",0.591728230046169,"passed",0.00185111318828963
"Node41.P.B.",0.258599764,0.2620985,0.214527,0.295307,999.999999999999,1,"passed",0.367620685966454,"passed",0.591728230046169,"passed",0.0013447725240081
"Node41.P.C.",0.625511825,0.6209735,0.536848,0.736127,1000,1,"passed",0.412458313430914,"passed",0.591728230046169,"passed",0.00315308237984393
"Node42.P.A.",0.113800334,0.115071,0.054343,0.165522,999.999999999999,1,"passed",0.461197080515067,"passed",0.591728230046169,"passed",0.00175603536608276
"Node42.P.B.",0.255339968,0.2584765,0.213948,0.290897,1000,1,"passed",0.380669492385548,"passed",0.591728230046169,"passed",0.00127395428257585
"Node42.P.C.",0.630859731,0.626654,0.547268,0.736067,1000,1,"passed",0.414809512883692,"passed",0.591728230046169,"passed",0.00298747847174069
"Node43.P.A.",0.131060112,0.1328985,0.071873,0.181315,1000,1,"passed",0.428946666295394,"passed",0.591728230046169,"passed",0.00173149852308991
"Node43.P.B.",0.267090853,0.2699035,0.231803,0.296936,1000,1,"passed",0.382805812534008,"passed",0.591728230046169,"passed",0.00109195164907584
"Node43.P.C.",0.601849025,0.597384,0.516367,0.691481,999.999999999999,1,"passed",0.398470169247191,"passed",0.591728230046169,"passed",0.0027822469391542
"Node44.P.A.",0.139233625,0.141124,0.085419,0.183353,999.999999999999,1,"passed",0.412498454453754,"passed",0.591728230046169,"passed",0.00155544972835243
"Node44.P.B.",0.273780406,0.276056,0.245659,0.297919,999.999999999998,1,"passed",0.401513941594679,"passed",0.591728230046169,"passed",0.000886168176538821
"Node44.P.C.",0.586985967,0.582895,0.5141,0.664463,1000,1,"passed",0.39246315630239,"passed",0.591728230046169,"passed",0.00239728697249612
"Node45.P.A.",0.268998409,0.2746915,0.172091,0.341064,1000,1,"passed",0.227672709176749,"passed",0.591728230046169,"passed",0.00279130451663344
"Node45.P.B.",0.39840072,0.397564,0.374749,0.423764,775.629727759706,1,"passed",0.764485752387503,"passed",0.790205637189774,"passed",0.000889059344285506
"Node45.P.C.",0.332600854,0.325135,0.257258,0.417247,1000,1,"passed",0.206307848418572,"passed",0.591728230046169,"passed",0.0026452225211493
"Node46.P.A.",0.110532429,0.1117885,0.049466,0.164209,999.999999999999,1,"passed",0.466932090199065,"passed",0.591728230046169,"passed",0.00181389771148262
"Node46.P.B.",0.24916647,0.252648,0.20281,0.288964,1000,1,"passed",0.372350493928102,"passed",0.591728230046169,"passed",0.00141926161345337
"Node46.P.C.",0.640301123,0.635804,0.550217,0.752101,999.999999999998,1,"passed",0.413991392674908,"passed",0.591728230046169,"passed",0.00319287079220008
"Node47.P.A.",0.15554874,0.157817,0.099358,0.20003,1000,1,"passed",0.397341136334694,"passed",0.591728230046169,"passed",0.00159970353950552
"Node47.P.B.",0.281524591,0.283638,0.25559,0.303463,999.999999999999,1,"passed",0.401092967661718,"passed",0.591728230046169,"passed",0.000816736722588682
"Node47.P.C.",0.562926627,0.5586535,0.491973,0.640147,1000,1,"passed",0.383660218999064,"passed",0.591728230046169,"passed",0.00237562796460623
"Node48.P.A.",0.174244052,0.176914,0.116415,0.218084,1000,1,"passed",0.381848630942086,"passed",0.591728230046169,"passed",0.00161973672261149
"Node48.P.B.",0.28959911,0.2915695,0.266158,0.309053,1000,1,"passed",0.399941621726983,"passed",0.591728230046169,"passed",0.000736661222852215
"Node48.P.C.",0.536156836,0.5316705,0.46836,0.612043,1000,1,"passed",0.373736352478527,"passed",0.591728230046169,"passed",0.00231994355329491
"Node49.P.A.",0.444586462,0.4487755,0.405084,0.479108,1000,1,"passed",0.164252343671377,"passed",0.591728230046169,"passed",0.00128549053631768
"Node49.P.B.",0.408536189,0.405572,0.380626,0.442197,999.999999999999,1,"passed",0.384246108753136,"passed",0.591728230046169,"passed",0.00105851216070365
"Node49.P.C.",0.146877349,0.146402,0.120604,0.17383,1000,1,"passed",0.365790127948529,"passed",0.591728230046169,"passed",0.000861077942370519
"Node50.P.A.",0.59915049,0.6011195,0.575498,0.615941,1000,1,"passed",0.329530910714413,"passed",0.591728230046169,"passed",0.000776351165236898
"Node50.P.B.",0.392329177,0.3902805,0.375561,0.416803,1000,1,"passed",0.390924005081332,"passed",0.591728230046169,"passed",0.000771657727695887
"Node50.P.C.",0.008520352,0.0084125,0.00582,0.011265,999.999999999999,1,"passed",0.428386975449253,"passed",0.591728230046169,"passed",8.98874595599706e-05
"Node51.P.A.",0.722490636,0.7226295,0.71457,0.733844,1000,1,"passed",0.98622655870113,"passed",0.986604350909021,"passed",0.000736834454264597
"Node51.P.B.",0.276347193,0.276303,0.26539,0.282879,1000,1,"passed",0.986794066203073,"passed",0.986983034810159,"passed",0.0007275905427624
"Node51.P.C.",0.001162184,0.0010835,0.000451,0.002017,820.489391153946,1,"passed",0.747286336561411,"passed",0.777040918944903,"passed",3.04498017874151e-05
"Node52.P.A.",0.545488254,0.546271,0.529603,0.55784,1000,1,"passed",0.30495655350879,"passed",0.591728230046169,"passed",0.000515739956454292
"Node52.P.B.",0.429384619,0.4288315,0.413683,0.446292,1000,1,"passed",0.546216996127885,"passed",0.618540730744536,"passed",0.00054819121469822
"Node52.P.C.",0.025127137,0.0249035,0.018182,0.032124,1000,1,"passed",0.560588928790943,"passed",0.628721489172235,"passed",0.000223822624840137
"Node53.P.A.",0.739189609,0.7374215,0.716684,0.773828,999.999999999999,1,"passed",0.607995429488026,"passed",0.665144802364802,"passed",0.00115189888765122
"Node53.P.B.",0.259310885,0.2612175,0.225684,0.280301,999.999999999999,1,"passed",0.594771326622499,"passed",0.654825176844291,"passed",0.00112878720770995
"Node53.P.C.",0.001499485,0.001394,0.000496,0.002724,1000,1,"passed",0.861339888912541,"passed",0.869161174611708,"passed",3.82979258416146e-05
"Node54.P.A.",0.725437931,0.724199,0.705602,0.75347,1000,1,"passed",0.693666226904151,"passed",0.735339700247693,"passed",0.00100670503443936
"Node54.P.B.",0.272083149,0.2734215,0.244633,0.288687,1000,1,"passed",0.673785371922161,"passed",0.719080710574059,"passed",0.000970147466992321
"Node54.P.C.",0.002478913,0.0023075,0.000828,0.004471,1000,1,"passed",0.862620339449813,"passed",0.870117039966468,"passed",6.25226746293225e-05
"Node55.P.A.",0.390667179,0.3973385,0.301007,0.457532,999.999999999998,1,"passed",0.22655913583512,"passed",0.591728230046169,"passed",0.00266937799159045
"Node55.P.B.",0.443945259,0.4415925,0.405508,0.488004,1000,1,"passed",0.381259884064884,"passed",0.591728230046169,"passed",0.00132917015091006
"Node55.P.C.",0.165387532,0.1601935,0.122008,0.220315,1000,1,"passed",0.224004262017651,"passed",0.591728230046169,"passed",0.00165973682717769
"Node56.P.A.",0.398747728,0.4040015,0.320346,0.454163,1000,1,"passed",0.248895728823476,"passed",0.591728230046169,"passed",0.00226581718727198
"Node56.P.B.",0.493268651,0.490047,0.442194,0.544275,999.999999999999,1,"passed",0.384368540837367,"passed",0.591728230046169,"passed",0.00164700779612065
"Node56.P.C.",0.107983609,0.106024,0.081233,0.138086,1000,1,"passed",0.237256414188725,"passed",0.591728230046169,"passed",0.000948228287012938
"Node57.P.A.",0.476356733,0.479097,0.434432,0.506798,1000,1,"passed",0.235493110194174,"passed",0.591728230046169,"passed",0.00123801262133519
"Node57.P.B.",0.466012559,0.4638225,0.431611,0.502026,1000,1,"passed",0.377619968540489,"passed",0.591728230046169,"passed",0.00113792205192868
"Node57.P.C.",0.057630721,0.0573285,0.045598,0.071003,999.999999999998,1,"passed",0.325136883088162,"passed",0.591728230046169,"passed",0.000415961697693261
