"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Node69.P.A.",NA,0.9910605,0.665138,1,275.183176346962,NA,"failed",0.0379824507217301,"passed",0.154169532252242,NA,NA
"Node69.P.B.",0.0807726583333333,0.0088135,0,0.285428,275.009376260798,401,"passed",0.0518733852656519,"passed",0.154169532252242,"failed",0.015652507544378
"Node69.P.C.",0.004287301,2e-05,0,0.027579,389.34677210047,1,"passed",0.0902957342783215,"passed",0.154169532252242,"failed",0.00158884020904962
"Node70.P.A.",0.897951548333333,0.9828955,0.626198,1,304.831627380725,401,"passed",0.0668289675062282,"passed",0.154169532252242,"passed",0.0178342602523894
"Node70.P.B.",0.0957289583333333,0.016549,0,0.29883,269.930183470823,401,"passed",0.0904338208417391,"passed",0.154169532252242,"failed",0.0173748502734843
"Node70.P.C.",0.007047859,0.000131,0,0.049208,779.512472975538,1,"passed",0.0597200664008318,"passed",0.154169532252242,"failed",0.00153021486876147
"Node71.P.A.",0.902895935,0.9834015,0.654585,1,296.238642337482,401,"passed",0.0623844131403111,"passed",0.154169532252242,"passed",0.0172640923392231
"Node71.P.B.",0.0922990383333333,0.01603,0,0.292322,269.924001361391,401,"passed",0.0793247257429048,"passed",0.154169532252242,"failed",0.0169298348546484
"Node71.P.C.",0.005314498,0.000122,0,0.037289,784.417997790969,1,"passed",0.0728026660668613,"passed",0.154169532252242,"failed",0.0011499585172481
"Node72.P.A.",0.436353535555556,0.3802375,0.143941,1,417.004131614376,101,"passed",0.0685463942162906,"passed",0.154169532252242,"passed",0.0241047278033285
"Node72.P.B.",0.424168313,0.388423,0,0.755224,420.494947419643,1,"passed",0.12542663144624,"passed",0.172376380126982,"passed",0.0214698076233695
"Node72.P.C.",0.144311022,0.1488455,0,0.454346,906.479382639415,1,"passed",0.463205148933165,"passed",0.507087741989991,"passed",0.00989308105893335
"Node73.P.A.",0.020329379,0.0157725,0.002405,0.048953,899.073484532128,1,"passed",0.509512786725208,"passed",0.551972185618976,"passed",0.00126480181994345
"Node73.P.B.",0.345720048,0.4215505,0.10135,0.495104,260.582746811416,1,"passed",0.0648352601900449,"passed",0.154169532252242,"passed",0.0160725297856828
"Node73.P.C.",0.633950565,0.560223,0.486562,0.891407,270.70973312898,1,"passed",0.0691620780448755,"passed",0.154169532252242,"passed",0.0160132699584546
"Node74.P.A.",0.029424634,0.0248735,0.005651,0.066709,869.799046123052,1,"passed",0.384939220941334,"passed",0.433577750663164,"passed",0.00139014969867431
