"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Node2621.P.B.",0.07882302,0.078586,0.062736,0.09492,1140.39098039318,1,"passed",0.339669178769047,"passed",0.44544275359963,"passed",0.0004898114185677
"Node2621.P.C.",0.91912473,0.919419,0.902026,0.936037,1140.17345128137,1,"passed",0.341430522385977,"passed",0.44544275359963,"passed",0.000517877420449022
"Node2622.P.A.",0.002183736,0.0021475,0.001416,0.003063,1137.49648454011,1,"passed",0.378359242407031,"passed",0.44544275359963,"passed",2.52680159540899e-05
"Node2622.P.B.",0.077999233,0.077833,0.064487,0.091294,1141.28703668883,1,"passed",0.341597651327632,"passed",0.44544275359963,"passed",0.000408225585214112
"Node2622.P.C.",0.91981701,0.920014,0.905644,0.934091,1141.10233930616,1,"passed",0.343529465151614,"passed",0.44544275359963,"passed",0.00043339823574314
"Node2623.P.A.",0.000690453,0.0006765,0.000431,0.000997,1135.10231433925,1,"passed",0.373469697403457,"passed",0.44544275359963,"passed",8.70541720185005e-06
"Node2623.P.B.",0.046819173,0.0466655,0.037735,0.055976,1140.66060460141,1,"passed",0.343805707068955,"passed",0.44544275359963,"passed",0.000278087186860028
"Node2623.P.C.",0.952490372,0.9526585,0.943028,0.961834,1140.52566462367,1,"passed",0.344739945348145,"passed",0.44544275359963,"passed",0.00028675837466102
"Node2624.P.A.",0.000963936,0.000945,0.000606,0.001382,1136.04082877044,1,"passed",0.376760632675734,"passed",0.44544275359963,"passed",1.19359300433485e-05
"Node2624.P.B.",0.054699189,0.0545445,0.044336,0.065054,1140.86101954093,1,"passed",0.342731255043601,"passed",0.44544275359963,"passed",0.000315759736777335
"Node2624.P.C.",0.94433689,0.94451,0.933564,0.955059,1140.73236542417,1,"passed",0.343891445328225,"passed",0.44544275359963,"passed",0.000327644564492269
"Node2625.P.A.",0.001277914,0.0012595,0.000852,0.001757,1138.02704719449,1,"passed",0.378096400983783,"passed",0.44544275359963,"passed",1.38678582155926e-05
"Node2625.P.B.",0.061325055,0.0612135,0.051175,0.071251,1141.51826075757,1,"passed",0.342608357777081,"passed",0.44544275359963,"passed",0.000305748652911794
"Node2625.P.C.",0.937397011,0.9375275,0.926991,0.947973,1141.41364346678,1,"passed",0.344031664351946,"passed",0.44544275359963,"passed",0.000319566055023061
