"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Lh",-1091.4908852625,-1091.219654,-1094.282786,-1089.830815,1000,201,"passed",0.114286060521674,"passed",0.453961691487008,"passed",0.0927817357820243
"qAB",3.81112388,2.8865,1.955171,6.372197,137.380812551713,1,"passed",0.12550765628226,"passed",0.453961691487008,"passed",0.267546933167519
"qAC",NA,0,0,0,0,NA,"failed",NA,NA,NA,NA,NA
"qBA",2.733292638,2.690816,1.967137,3.760209,301.75566021886,1,"passed",0.274800767646002,"passed",0.564380376264392,"passed",0.0532887793853411
"qBC",5.831827665,5.820675,4.866023,6.897428,878.684470684777,1,"passed",0.768422187645228,"passed",0.912981687754976,"passed",0.034383428699682
"qCA",NA,0,0,0,0,NA,"failed",NA,NA,NA,NA,NA
"qCB",0.941158956,0.942749,0.682197,1.23557,1000,1,"passed",0.851127937044682,"passed",0.915998727871835,"passed",0.00867737436132186
"No.Off.Parmeters",3.011,3,3,3,999.999999999997,1,"passed",0.612675818128066,"passed",0.912981687754976,"passed",0.00646796730055132
"Root.P.A.",0.662920415,0.664234,0.593778,0.713677,545.101158770154,1,"passed",0.102113012273697,"passed",0.453961691487008,"passed",0.00246257391962881
"Root.P.B.",0.299805688,0.29949,0.25544,0.345043,587.363399086973,1,"passed",0.0889859859766639,"passed",0.453961691487008,"passed",0.00179247314179244
"Root.P.C.",0.037273898,0.0362865,0.020329,0.054789,540.717099034648,1,"passed",0.202725875909847,"passed",0.458132661254243,"passed",0.000739138642005415
"Node0.P.A.",0.930410799,0.939746,0.853566,0.984318,312.615194088311,1,"passed",0.151326180586351,"passed",0.453961691487008,"passed",0.00414274878734839
"Node0.P.B.",0.069446948,0.0601095,0.015674,0.145988,312.399642747999,1,"passed",0.15139876314712,"passed",0.453961691487008,"passed",0.00413090072566322
"Node0.P.C.",0.00014225,9.8e-05,4e-06,0.000432,482.815171684362,1,"passed",0.099832355157275,"passed",0.453961691487008,"passed",1.23055251053236e-05
"Node1.P.A.",0.70533185,0.687209,0.418309,0.955727,153.690905573603,1,"passed",0.130346685447133,"passed",0.453961691487008,"passed",0.0279039384034987
"Node1.P.B.",0.290224008,0.3098295,0.045952,0.572771,153.45836178718,1,"passed",0.130433089059501,"passed",0.453961691487008,"passed",0.0273896767481319
"Node1.P.C.",0.004444162,0.003872,9.3e-05,0.011271,211.584471077771,1,"passed",0.109929323918083,"passed",0.453961691487008,"failed",0.000494777209317413
"Node2.P.A.",0.906841452,0.917464,0.806642,0.982569,255.77327343333,1,"passed",0.156133358945808,"passed",0.453961691487008,"passed",0.00618191418664793
"Node2.P.B.",0.092974225,0.0824345,0.014597,0.190079,255.556645764772,1,"passed",0.156352536018442,"passed",0.453961691487008,"passed",0.00616396423341587
"Node2.P.C.",0.000184312,0.0001065,3e-06,0.000612,530.628639034716,1,"passed",0.116911318909378,"passed",0.453961691487008,"failed",1.87301319345279e-05
"Node3.P.A.",0.620925497,0.5788705,0.391048,0.889841,151.092546667052,1,"passed",0.121312512500794,"passed",0.453961691487008,"passed",0.0252393924639879
"Node3.P.B.",0.368494212,0.408559,0.119552,0.59271,150.913790216562,1,"passed",0.122350452493596,"passed",0.453961691487008,"passed",0.02408441306363
"Node3.P.C.",0.010580283,0.0068335,9.1e-05,0.031197,380.918100232749,1,"passed",0.154714683396328,"passed",0.453961691487008,"failed",0.00105934120370712
"Node4.P.A.",0.634558446,0.6259705,0.498536,0.804492,158.612765499661,1,"passed",0.134601632050054,"passed",0.453961691487008,"passed",0.0127095663307689
"Node4.P.B.",0.35310526,0.361623,0.205768,0.492797,153.813578368145,1,"passed",0.128151646622408,"passed",0.453961691487008,"passed",0.0121829174338751
"Node4.P.C.",0.012336306,0.011637,0.001519,0.023578,554.225009918585,1,"passed",0.32791825267068,"passed",0.641235321548974,"passed",0.000499790783115521
"Node5.P.A.",0.471598265,0.4311365,0.332502,0.671957,120.658996646137,1,"passed",0.115133172051018,"passed",0.453961691487008,"passed",0.0182444701257045
"Node5.P.B.",0.494630915,0.539329,0.31897,0.613718,113.935068039061,1,"passed",0.112860247151061,"passed",0.453961691487008,"passed",0.0171603898853977
"Node5.P.C.",0.033770835,0.0337785,0.008592,0.056513,531.664866727543,1,"passed",0.303542666182228,"passed",0.609165975163877,"passed",0.00103369925244418
"Node6.P.A.",0.033051631,0.0159465,0.004858,0.084595,193.763022326532,1,"passed",0.141050312211894,"passed",0.453961691487008,"failed",0.00446220422700609
"Node6.P.B.",0.256864118,0.251039,0.192992,0.337488,999.999999999999,1,"passed",0.51004612694613,"passed",0.875042687493577,"passed",0.00232272412288746
"Node6.P.C.",0.710084244,0.7219485,0.599198,0.80782,415.031464951226,1,"passed",0.164494604646508,"passed",0.453961691487008,"passed",0.00583705743720305
"Node7.P.A.",0.00757846,0.002976,0.00072,0.024224,368.102124314839,1,"passed",0.143711408961246,"passed",0.453961691487008,"failed",0.00118942252092284
"Node7.P.B.",0.175599695,0.1606055,0.083182,0.313841,1000,1,"passed",0.757844210080503,"passed",0.912981687754976,"passed",0.0039521278241889
"Node7.P.C.",0.816821829,0.833564,0.668835,0.914085,1000,1,"passed",0.677410339819245,"passed",0.912981687754976,"passed",0.00438491412543771
"Node8.P.A.",0.068146959,0.0390925,0.012669,0.189012,233.726102471711,1,"passed",0.231490187088677,"passed",0.492711343278403,"failed",0.00807151739898038
"Node8.P.B.",0.372449371,0.3568695,0.254745,0.558172,841.179302262651,1,"passed",0.231032172791632,"passed",0.491935171964404,"passed",0.00554311234443562
"Node8.P.C.",0.559403668,0.584833,0.324447,0.750403,999.999999999999,1,"passed",0.670599799006978,"passed",0.912981687754976,"passed",0.00691851779571709
"Node9.P.A.",0.079171294,0.046612,0.012076,0.231993,243.757276738672,1,"passed",0.252668505021771,"passed",0.528398024390767,"failed",0.00951720739081263
"Node9.P.B.",0.464542438,0.447732,0.300716,0.698848,756.457657828802,1,"passed",0.0887713717249358,"passed",0.453961691487008,"passed",0.00729148286963351
"Node9.P.C.",0.456286252,0.4818265,0.178194,0.684831,999.999999999998,1,"passed",0.830792793532329,"passed",0.913383217386291,"passed",0.00812966605867651
"Node10.P.A.",0.243125385,0.226134,0.122224,0.413016,319.941974341521,1,"passed",0.298529795494848,"passed",0.602086499141924,"passed",0.00864666033155159
"Node10.P.B.",0.548869391,0.5518895,0.452172,0.64941,171.038425936533,1,"passed",0.0630624281995146,"passed",0.453961691487008,"passed",0.0088455854103603
"Node10.P.C.",0.208005222,0.215477,0.035723,0.333778,1000,1,"passed",0.465554129594303,"passed",0.830171750951535,"passed",0.00486336045857325
"Node11.P.A.",0.021841569,0.0117855,0.002679,0.071996,292.639378235478,1,"passed",0.293742307475743,"passed",0.595516281673602,"failed",0.00280617012785375
"Node11.P.B.",0.305763482,0.268058,0.1169,0.600776,1000,1,"passed",0.700791344997492,"passed",0.912981687754976,"passed",0.00823816373266671
"Node11.P.C.",0.672394989,0.7122435,0.340315,0.878856,1000,1,"passed",0.834717530451104,"passed",0.913383217386291,"passed",0.00911655700383581
"Node12.P.A.",0.015070508,0.0070805,0.001095,0.053228,292.294099318874,1,"passed",0.305177329201191,"passed",0.611245121646475,"failed",0.00212569834838548
"Node12.P.B.",0.359511843,0.3191135,0.106142,0.724229,1000,1,"passed",0.655164278285189,"passed",0.912981687754976,"passed",0.0103774812034677
"Node12.P.C.",0.625417655,0.6672655,0.233442,0.890951,1000,1,"passed",0.788565980664993,"passed",0.912981687754976,"passed",0.0110004985680312
"Node13.P.A.",0.021331077,0.0071145,0.001074,0.077124,233.657167390875,1,"passed",0.228228270035644,"passed",0.486948576148926,"failed",0.00347328189853902
"Node13.P.B.",0.632810955,0.6355385,0.32412,0.94599,1000,1,"passed",0.374510650592152,"passed",0.710464769121902,"passed",0.0105991496467444
"Node13.P.C.",0.345857978,0.3431365,0.002338,0.642602,999.999999999999,1,"passed",0.73187733341767,"passed",0.912981687754976,"passed",0.0112671962602902
"Node14.P.A.",0.00940753,0.003566,0.000583,0.034863,345.523973667667,1,"passed",0.265680519017099,"passed",0.548857834268958,"failed",0.00149218751577874
"Node14.P.B.",0.331625317,0.2908825,0.100738,0.695658,1000,1,"passed",0.813895604703679,"passed",0.912981687754976,"passed",0.00995485290845759
"Node14.P.C.",0.658967136,0.702586,0.262213,0.888771,1000,1,"passed",0.835103542479573,"passed",0.913383217386291,"passed",0.0104748172928195
"Node15.P.A.",0.003985375,0.0012315,2e-04,0.014315,458.448959870394,1,"passed",0.166844546315582,"passed",0.453961691487008,"failed",0.000714986946292515
"Node15.P.B.",0.186647428,0.152277,0.062248,0.429454,999.999999999999,1,"passed",0.74605409612553,"passed",0.912981687754976,"passed",0.00693165184817041
"Node15.P.C.",0.809367192,0.844689,0.557639,0.938499,999.999999999999,1,"passed",0.684706426866239,"passed",0.912981687754976,"passed",0.00725247227314701
"Node16.P.A.",0.003949839,0.002013,0.000331,0.012971,376.51753592894,1,"passed",0.205098199518931,"passed",0.458800413158154,"failed",0.00056313548405736
"Node16.P.B.",0.189148909,0.1535715,0.063922,0.429474,1000,1,"passed",0.825806124826664,"passed",0.913115292078401,"passed",0.0067500717142993
"Node16.P.C.",0.80690124,0.8430755,0.563814,0.935676,1000,1,"passed",0.814803858485552,"passed",0.912981687754976,"passed",0.00696235236922279
"Node17.P.A.",0.004839669,0.002294,0.000387,0.016908,289.867451219391,1,"passed",0.250916963882432,"passed",0.525778290123427,"failed",0.000710459905087364
"Node17.P.B.",0.33230272,0.2871685,0.105983,0.670395,1000,1,"passed",0.774849443962293,"passed",0.912981687754976,"passed",0.00960210803021446
"Node17.P.C.",0.662857608,0.7080225,0.317266,0.892221,1000,1,"passed",0.812785443064885,"passed",0.912981687754976,"passed",0.00979305645292604
"Node18.P.A.",0.002620769,0.0009795,0.000233,0.008974,353.675263487331,1,"passed",0.159387188047122,"passed",0.453961691487008,"failed",0.000417732496393462
"Node18.P.B.",0.469846479,0.438471,0.226429,0.820692,1000,1,"passed",0.590628190552782,"passed",0.912981687754976,"passed",0.0100198398845303
"Node18.P.C.",0.527532719,0.559339,0.165657,0.773296,999.999999999999,1,"passed",0.631178738227429,"passed",0.912981687754976,"passed",0.0101150640782952
"Node19.P.A.",0.014726533,0.003477,0.001029,0.053143,294.898740170386,1,"passed",0.176521266518958,"passed",0.453961691487008,"failed",0.00263828914192794
"Node19.P.B.",0.821526391,0.8197915,0.693825,0.963693,868.958897411236,1,"passed",0.132834374753664,"passed",0.453961691487008,"passed",0.00471466981888747
"Node19.P.C.",0.163747068,0.1668285,0.017199,0.292646,1000,1,"passed",0.576783392078097,"passed",0.912981687754976,"passed",0.00464577887260817
"Node20.P.A.",0.006068678,0.0027225,0.000343,0.022865,397.977961091249,1,"passed",0.259413165190001,"passed",0.539080197378275,"failed",0.000914023978587046
"Node20.P.B.",0.241584333,0.1925325,0.063188,0.582522,1000,1,"passed",0.768659080729053,"passed",0.912981687754976,"passed",0.00930619346677797
"Node20.P.C.",0.752346972,0.8052005,0.405372,0.93573,1000,1,"passed",0.815991469792864,"passed",0.912981687754976,"passed",0.00962237345566348
"Node21.P.A.",0.011820409,0.0065035,0.000793,0.04058,284.833943031745,1,"passed",0.329211505101817,"passed",0.643286849049528,"failed",0.00151881076281032
"Node21.P.B.",0.39371914,0.3498665,0.110655,0.805802,1000,1,"passed",0.526318470629864,"passed",0.887867586497881,"passed",0.0122021905697867
"Node21.P.C.",0.594460439,0.6395285,0.186857,0.913245,1000,1,"passed",0.638882850693349,"passed",0.912981687754976,"passed",0.0125841657624522
"Node22.P.A.",0.004613102,0.001976,0.000234,0.015783,234.539024894044,1,"passed",0.256319698485989,"passed",0.533914945067654,"failed",0.00068530095293337
"Node22.P.B.",0.56435423,0.557865,0.218529,0.96974,1000,1,"passed",0.349543545260703,"passed",0.672403807555764,"passed",0.0131614251717269
"Node22.P.C.",0.431032674,0.4394615,0.025285,0.784437,1000,1,"passed",0.392012770047102,"passed",0.736340836356955,"passed",0.0132890961496393
"Node23.P.A.",0.004182101,0.0013095,0.000311,0.013997,167.060489851569,1,"passed",0.244229193082276,"passed",0.514423600137328,"failed",0.000753211109571689
"Node23.P.B.",0.666694654,0.673771,0.368269,0.977314,1000,1,"passed",0.4116658888153,"passed",0.762022913261901,"passed",0.0106220681757354
"Node23.P.C.",0.329123235,0.321818,0.021894,0.638726,1000,1,"passed",0.545351192017948,"passed",0.900150735177615,"passed",0.0107188435876611
"Node24.P.A.",0.009836176,0.003287,0.000827,0.03047,151.302648574516,1,"passed",0.202906691383199,"passed",0.458159436102239,"failed",0.00174648790392761
"Node24.P.B.",0.778107917,0.785217,0.571236,0.963548,1000,1,"passed",0.396617241520346,"passed",0.74198539680945,"passed",0.00666598559376603
"Node24.P.C.",0.212055892,0.2051455,0.015557,0.416262,1000,1,"passed",0.617995173800269,"passed",0.912981687754976,"passed",0.00683216789923749
"Node25.P.A.",0.069770622,0.0468355,0.01983,0.155197,150.35779912502,1,"passed",0.181340464004293,"passed",0.453961691487008,"failed",0.00717071919164861
"Node25.P.B.",0.685500195,0.676036,0.583742,0.811111,487.015472402863,201,"passed",0.314855832929499,"passed",0.623201860012803,"passed",0.00489290268750221
"Node25.P.C.",0.246631995,0.250211,0.113764,0.369207,999.999999999999,1,"passed",0.798728820066291,"passed",0.912981687754976,"passed",0.00397462549859524
"Node26.P.A.",0.00122992,0.00062,0.000113,0.003948,304.9861018117,1,"passed",0.186686037773125,"passed",0.453961691487008,"failed",0.000173474877845577
"Node26.P.B.",0.138754403,0.125108,0.043817,0.262669,908.493323449484,1,"passed",0.698940977563606,"passed",0.912981687754976,"passed",0.0040631345944211
"Node26.P.C.",0.860015687,0.87343,0.73673,0.95679,999.999999999999,1,"passed",0.672563873641658,"passed",0.912981687754976,"passed",0.00390821355226725
"Node27.P.A.",0.009917363,0.004748,0.001363,0.030398,210.212511752259,1,"passed",0.20790221884869,"passed",0.460231351493836,"failed",0.00138954155437401
"Node27.P.B.",0.367787809,0.357087,0.18665,0.585028,901.160405546914,1,"passed",0.30113394331289,"passed",0.605907459921331,"passed",0.00696553167671887
"Node27.P.C.",0.622294826,0.635936,0.397543,0.810287,1000,1,"passed",0.443696614627148,"passed",0.801414301184114,"passed",0.0067889535404451
"Node28.P.A.",0.02342884,0.0114735,0.004431,0.061597,128.957921952877,1,"passed",0.212646498656015,"passed",0.465385025614727,"failed",0.00344586437931058
"Node28.P.B.",0.554259306,0.551912,0.3798,0.722307,854.638411166694,1,"passed",0.116075270150713,"passed",0.453961691487008,"passed",0.00599319475854522
"Node28.P.C.",0.422311845,0.4274515,0.242584,0.600234,1000,1,"passed",0.456322718096942,"passed",0.816023320112278,"passed",0.00570098972130268
"Node29.P.A.",0.079465293,0.0554845,0.033935,0.145953,120.914533575613,1,"passed",0.158074607889234,"passed",0.453961691487008,"passed",0.00706635776785037
"Node29.P.B.",0.56187206,0.558047,0.481653,0.643127,242.560237713685,201,"passed",0.246348014037163,"passed",0.517438833788701,"passed",0.00594851726123513
"Node29.P.C.",0.360535386,0.361806,0.27494,0.42428,1000,1,"passed",0.819004114168637,"passed",0.912981687754976,"passed",0.00229466365508543
"Node30.P.A.",0.221475467,0.200969,0.173948,0.293623,107.731628739385,1,"passed",0.107578464514092,"passed",0.453961691487008,"passed",0.00738565889110761
"Node30.P.B.",0.59605476,0.606853,0.531975,0.649746,134.341581289033,1,"passed",0.0548706957931304,"passed",0.453961691487008,"passed",0.00608068317701893
"Node30.P.C.",0.182469777,0.1838815,0.138714,0.223481,1000,1,"passed",0.825270138157519,"passed",0.912981687754976,"passed",0.00137678368797038
"Node31.P.A.",4.3203e-05,2.5e-05,7e-06,0.000115,130.578718506132,1,"passed",0.185573123043027,"passed",0.453961691487008,"failed",6.10380355787856e-06
"Node31.P.B.",0.017472301,0.0171785,0.011089,0.024762,829.187544269346,1,"passed",0.766925557795176,"passed",0.912981687754976,"passed",0.000241935023482957
"Node31.P.C.",0.982484489,0.982777,0.975218,0.988876,836.437403421039,1,"passed",0.788250506546206,"passed",0.912981687754976,"passed",0.000241013409362408
"Node32.P.A.",0.000157316,9.5e-05,2.7e-05,0.000388,149.366529373006,1,"passed",0.184197214697401,"passed",0.453961691487008,"failed",1.90192374087514e-05
"Node32.P.B.",0.029237599,0.0289635,0.020383,0.038837,829.733609006988,1,"passed",0.738772084476557,"passed",0.912981687754976,"passed",0.000324546220747142
"Node32.P.C.",0.970605102,0.9709285,0.961092,0.979574,847.973403192996,1,"passed",0.79561914333898,"passed",0.912981687754976,"passed",0.000321160324787044
"Node33.P.A.",1.253e-05,7e-06,2e-06,3.3e-05,164.12453011141,1,"passed",0.196367370803396,"passed",0.453961691487008,"failed",1.57876982715386e-06
"Node33.P.B.",0.009656863,0.009482,0.005852,0.013544,839.273567624435,1,"passed",0.797906874925359,"passed",0.912981687754976,"passed",0.000136890282332647
"Node33.P.C.",0.990330623,0.9905095,0.98645,0.994144,842.866626107926,1,"passed",0.808135900889624,"passed",0.912981687754976,"passed",0.000136647004155978
"Node34.P.A.",5.0903e-05,3e-05,8e-06,0.000134,159.793841337681,1,"passed",0.181656908909371,"passed",0.453961691487008,"failed",6.41612133509955e-06
"Node34.P.B.",0.018693988,0.0183995,0.012061,0.026197,825.830016716445,1,"passed",0.751655568246156,"passed",0.912981687754976,"passed",0.000250076694619083
"Node34.P.C.",0.981255094,0.981538,0.973781,0.987897,834.089643100226,1,"passed",0.776156658986365,"passed",0.912981687754976,"passed",0.000248951374885371
"Node35.P.A.",3.854e-06,2e-06,1e-06,1.1e-05,178.941294180796,1,"passed",0.236173536957214,"passed",0.500555580289503,"failed",5.24650747466201e-07
"Node35.P.B.",0.005952919,0.0057935,0.00324,0.00889,830.727681741496,1,"passed",0.810625525846769,"passed",0.912981687754976,"passed",0.000101618480656867
"Node35.P.C.",0.994043218,0.9942015,0.991108,0.996759,832.420115141978,1,"passed",0.81513915869421,"passed",0.912981687754976,"passed",0.000101535108139006
"Node36.P.A.",2.1006e-05,1.2e-05,4e-06,5.9e-05,135.040260236821,1,"passed",0.188702887669357,"passed",0.453961691487008,"failed",3.02996658730916e-06
"Node36.P.B.",0.012800396,0.012555,0.007548,0.018206,831.784479278333,1,"passed",0.785603341281189,"passed",0.912981687754976,"passed",0.000189761020587797
"Node36.P.C.",0.987178587,0.9874255,0.981783,0.992447,836.369475209128,1,"passed",0.798658356286011,"passed",0.912981687754976,"passed",0.000189319682337888
"Node37.P.A.",3.1783e-05,1.8e-05,4e-06,8.7e-05,138.549375715912,1,"passed",0.181814734283237,"passed",0.453961691487008,"failed",4.52220804638139e-06
"Node37.P.B.",0.015514643,0.0151675,0.009006,0.022445,825.534329548112,1,"passed",0.788519158911688,"passed",0.912981687754976,"passed",0.000241173394522869
"Node37.P.C.",0.984453602,0.984791,0.977538,0.990972,831.010913996221,1,"passed",0.803729411049448,"passed",0.912981687754976,"passed",0.000240521906831273
"Node38.P.A.",0.000182913,0.0001065,2.9e-05,0.000478,159.01604457016,1,"passed",0.180266765959895,"passed",0.453961691487008,"failed",2.29294377402008e-05
"Node38.P.B.",0.032617866,0.032166,0.02157,0.04496,823.145761238844,1,"passed",0.758609713956387,"passed",0.912981687754976,"passed",0.000414867634981953
"Node38.P.C.",0.967199191,0.967636,0.954872,0.97826,840.788729630627,1,"passed",0.810713915288632,"passed",0.912981687754976,"passed",0.000410899950755998
"Node39.P.A.",4.4033e-05,2.55e-05,7e-06,0.000118,163.7793806117,1,"passed",0.184771002813559,"passed",0.453961691487008,"failed",5.59053387943527e-06
"Node39.P.B.",0.017751322,0.01744,0.011164,0.02529,826.864724209004,1,"passed",0.760731822717338,"passed",0.912981687754976,"passed",0.000250310182532563
"Node39.P.C.",0.982204637,0.9825065,0.97469,0.988801,834.075918885042,1,"passed",0.781880366432097,"passed",0.912981687754976,"passed",0.000249362713826971
"Node40.P.A.",0.00080072,0.000479,0.000143,0.001975,149.057185996957,1,"passed",0.181763123838777,"passed",0.453961691487008,"failed",9.69376781778575e-05
"Node40.P.B.",0.064156416,0.0635395,0.045291,0.084671,809.047454681633,1,"passed",0.67370233785826,"passed",0.912981687754976,"passed",0.000701813243347879
"Node40.P.C.",0.935042878,0.9354935,0.914689,0.954084,853.184437905518,1,"passed",0.811764166693015,"passed",0.912981687754976,"passed",0.000683534112444528
"Node41.P.A.",0.000358107,0.000212,6.2e-05,0.000893,149.567040057374,1,"passed",0.183900310567865,"passed",0.453961691487008,"failed",4.38902507947884e-05
"Node41.P.B.",0.045082411,0.0446555,0.031286,0.059962,819.578169597424,1,"passed",0.70253765815472,"passed",0.912981687754976,"passed",0.000506213596171711
"Node41.P.C.",0.954559479,0.955039,0.939882,0.96849,847.086655873856,1,"passed",0.788891494491896,"passed",0.912981687754976,"passed",0.000498039221867108
"Node42.P.A.",4.727e-05,2.5e-05,6e-06,0.000132,133.97076208305,1,"passed",0.184197420575731,"passed",0.453961691487008,"failed",7.04541183678597e-06
"Node42.P.B.",0.019322416,0.0189615,0.011383,0.027714,824.549200268371,1,"passed",0.782073306969524,"passed",0.912981687754976,"passed",0.000291137093242507
"Node42.P.C.",0.980630318,0.980995,0.971804,0.988128,831.574614591345,1,"passed",0.801850308784384,"passed",0.912981687754976,"passed",0.000290049588932503
"Node43.P.A.",0.000344968,0.000171,4.1e-05,0.000951,155.265209549526,1,"passed",0.186316661803557,"passed",0.453961691487008,"failed",4.81022656817549e-05
"Node43.P.B.",0.047397643,0.0468915,0.031436,0.064793,821.957406403336,1,"passed",0.748624782499971,"passed",0.912981687754976,"passed",0.000588924324343283
"Node43.P.C.",0.952257379,0.952698,0.934952,0.968104,847.62615917595,1,"passed",0.825218297974307,"passed",0.912981687754976,"passed",0.000580155400303497
"Node44.P.A.",0.003032864,0.0018865,0.000747,0.006927,138.143279145795,1,"passed",0.175988813337324,"passed",0.453961691487008,"failed",0.000345089319200907
"Node44.P.B.",0.10553637,0.105164,0.082051,0.129995,828.854416412918,1,"passed",0.705222488896955,"passed",0.912981687754976,"passed",0.000834364385839594
"Node44.P.C.",0.891430774,0.891864,0.869108,0.917624,1000,1,"passed",0.972916937976694,"passed",0.977211755620387,"passed",0.000763009566716143
"Node45.P.A.",9.5349e-05,5.6e-05,1.6e-05,0.00024,149.25280430903,1,"passed",0.187293819590554,"passed",0.453961691487008,"failed",1.18552190293647e-05
"Node45.P.B.",0.024240689,0.024012,0.016644,0.032312,832.482725270518,1,"passed",0.727972001314467,"passed",0.912981687754976,"passed",0.000274489816947177
"Node45.P.C.",0.975663954,0.9758885,0.967647,0.98327,845.949448793503,1,"passed",0.770770789348611,"passed",0.912981687754976,"passed",0.000272348000228561
"Node46.P.A.",1.4394e-05,8e-06,3e-06,3.7e-05,151.876359520192,1,"passed",0.190434167725322,"passed",0.453961691487008,"failed",1.81415530444998e-06
"Node46.P.B.",0.009932426,0.009822,0.006496,0.013194,844.797386959695,1,"passed",0.767916461286782,"passed",0.912981687754976,"passed",0.000117581029141647
"Node46.P.C.",0.990053161,0.9901595,0.986799,0.9935,849.526794701188,1,"passed",0.782595061364284,"passed",0.912981687754976,"passed",0.000117274871156629
"Node47.P.A.",7.89e-07,0,0,3e-06,166.535252589475,1,"passed",0.21180098303447,"passed",0.465196998291492,"failed",1.46894322417402e-07
"Node47.P.B.",0.002906769,0.0028285,0.001571,0.00436,838.32733149719,1,"passed",0.823218026044295,"passed",0.912981687754976,"passed",5.04203453620692e-05
"Node47.P.C.",0.997092335,0.9971715,0.995639,0.998429,839.022793024114,1,"passed",0.824910902583693,"passed",0.912981687754976,"passed",5.04056183859234e-05
"Node48.P.A.",1.4005e-05,8e-06,2e-06,3.7e-05,159.167539124133,1,"passed",0.188799132603129,"passed",0.453961691487008,"failed",1.77329014150244e-06
"Node48.P.B.",0.010055812,0.009904,0.006225,0.013851,838.360934624507,1,"passed",0.775782546853932,"passed",0.912981687754976,"passed",0.000135037594287608
"Node48.P.C.",0.989930147,0.9900865,0.986142,0.993771,842.47049883773,1,"passed",0.788053158970243,"passed",0.912981687754976,"passed",0.000134747579050609
"Node49.P.A.",3.0248e-05,1.7e-05,4e-06,8e-05,158.200007104274,1,"passed",0.185862759707685,"passed",0.453961691487008,"failed",3.89258070896767e-06
"Node49.P.B.",0.014802652,0.0145925,0.009158,0.020334,832.045815993965,1,"passed",0.754223079921935,"passed",0.912981687754976,"passed",0.000197258362508629
"Node49.P.C.",0.985167101,0.985378,0.979297,0.990472,838.298114396129,1,"passed",0.773171049658643,"passed",0.912981687754976,"passed",0.000196584217243979
"Node50.P.A.",0.000108305,6.2e-05,2.2e-05,0.000274,146.52672277818,1,"passed",0.187310557174999,"passed",0.453961691487008,"failed",1.36160518576046e-05
"Node50.P.B.",0.026230093,0.0260285,0.017712,0.034056,835.699365874538,1,"passed",0.721120524073398,"passed",0.912981687754976,"passed",0.000284755102483625
"Node50.P.C.",0.973661617,0.9738615,0.965333,0.981676,850.423273009212,1,"passed",0.768782460666866,"passed",0.912981687754976,"passed",0.000282272412589012
"Node51.P.A.",0.000173043,9.7e-05,2.6e-05,0.000456,156.052018547783,1,"passed",0.1870711563862,"passed",0.453961691487008,"failed",2.23309778036227e-05
"Node51.P.B.",0.034123557,0.033678,0.022465,0.047051,816.195613262059,1,"passed",0.709861186084184,"passed",0.912981687754976,"passed",0.000436513171526186
"Node51.P.C.",0.965703399,0.966118,0.952878,0.977386,832.862004620679,1,"passed",0.760838999354923,"passed",0.912981687754976,"passed",0.000432240662584041
"Node52.P.A.",0.000862992,0.0005085,0.000187,0.00211,142.979614193999,1,"passed",0.18323084522631,"passed",0.453961691487008,"failed",0.000105052116079972
"Node52.P.B.",0.066281775,0.065841,0.048239,0.084851,811.145383829694,1,"passed",0.646301919453088,"passed",0.912981687754976,"passed",0.000649007203608276
"Node52.P.C.",0.932855221,0.9331535,0.914294,0.950901,861.88744064987,1,"passed",0.81033892709489,"passed",0.912981687754976,"passed",0.000628569710492051
"Node53.P.A.",0.010171522,0.0064535,0.002626,0.02239,135.369073034325,1,"passed",0.172243227963385,"passed",0.453961691487008,"failed",0.00112702977194824
"Node53.P.B.",0.174554903,0.173884,0.141025,0.210984,765.439184478594,1,"passed",0.512606022259549,"passed",0.877944016024642,"passed",0.00126637750958956
"Node53.P.C.",0.815273569,0.815084,0.782922,0.854605,999.999999999999,1,"passed",0.892600745900226,"passed",0.936705286124853,"passed",0.00112102963214796
"Node54.P.A.",0.00039319,0.000227,6.3e-05,0.001024,156.679388427692,1,"passed",0.183182009900378,"passed",0.453961691487008,"failed",4.94711125599542e-05
"Node54.P.B.",0.049094425,0.048468,0.032806,0.067354,807.987108130132,1,"passed",0.69012766133296,"passed",0.912981687754976,"passed",0.000618333353148579
"Node54.P.C.",0.950512382,0.951073,0.932404,0.966999,834.362124445,1,"passed",0.770571016451557,"passed",0.912981687754976,"passed",0.000608838228114474
"Node55.P.A.",0.001549084,0.0009175,0.000332,0.003737,141.795214326329,1,"passed",0.181762404110828,"passed",0.453961691487008,"failed",0.000186823097626245
"Node55.P.B.",0.085636174,0.0850865,0.06345,0.108802,800.404507652211,1,"passed",0.612801165602781,"passed",0.912981687754976,"passed",0.000809156918364781
"Node55.P.C.",0.912814738,0.9131525,0.889861,0.935165,872.828585586617,1,"passed",0.84489661988974,"passed",0.914661474416195,"passed",0.000772674410201788
"Node56.P.A.",0.00044813,0.000269,8.2e-05,0.001089,145.799246066264,1,"passed",0.182494142506931,"passed",0.453961691487008,"failed",5.39787257409859e-05
"Node56.P.B.",0.047851456,0.0475165,0.034267,0.06224,822.70801834283,1,"passed",0.701552253225314,"passed",0.912981687754976,"passed",0.000492392909718327
