GCA_000008885.1
GCA_002074035.1
GCF_002073895.1
GCF_002075085.1
GCF_003391335.1
GCA_000147015.1
GCF_017656055.1
GCF_003956045.1
GCF_012569285.1
GCF_000185985.2
GCF_019923565.1
GCA_001242845.1
GCF_019646055.1
GCA_002855795.1
GCF_900048045.1
GCF_000828815.1
GCF_005083845.1
GCA_001457715.1
GCA_024349725.1
GCF_001534665.1
GCA_020541345.1
GCA_900016775.1
GCA_016642085.1
GCF_002933345.1
GCF_000828515.1
GCF_000971765.1
GCF_009829985.1
GCA_013285385.1
GCF_003612015.1
GCF_013753875.1
GCF_001517405.1
GCF_023517775.1
GCF_000518745.1
GCF_018494065.1
GCF_000757425.2
GCA_002837195.1
GCF_002006995.1
GCF_018141005.1
GCA_945271245.1
GCF_005671395.1
GCF_001655675.1
GCF_001484765.1
GCA_900112785.1
GCF_000734965.1
GCA_000621185.1
GCF_001277255.1
GCA_900446925.1
GCA_902363335.1
GCF_002075345.1
GCF_000252995.1
GCF_000759775.1
GCF_021278985.1
GCF_009711095.1
GCF_002918555.1
GCF_015234305.1
GCF_000759795.1
GCF_900116015.1
GCF_000025565.1
GCF_013782625.1
GCF_022171985.1
GCF_023639785.1
GCF_900215375.1
GCF_900021175.1
GCF_943590815.1
GCF_000463155.2
GCA_019237635.1
GCF_000735435.1
GCF_003751845.1
GCF_000735455.1
GCA_009668225.1
GCF_001654835.1
GCF_018257795.1
GCF_000262305.1
GCF_000400505.1
GCF_000406145.1
GCF_002111585.1
GCF_002847015.1
GCF_008710095.1
GCF_019797845.1
GCF_004342665.1
GCF_013449375.1
GCA_000238975.1
GCA_020541285.1
GCA_900155695.1
GCA_900380265.1
GCF_000821185.2
GCF_000520015.2
GCF_001006005.1
GCF_001590905.1
GCF_001902635.1
GCF_004011885.1
GCF_024793895.1
GCA_024648745.1
GCF_000287355.1
GCF_020541225.1
GCA_024748595.1
GCF_900044015.1
GCF_900048035.1
GCF_900161835.1
GCF_000219175.1
GCF_900039485.1
GCF_000010085.1
GCF_000287335.1
GCF_000517405.1
GCF_001602625.1
GCF_018777395.1
GCF_900143145.1
GCF_004343195.1
GCF_900111395.1
GCF_900095695.1
GCF_000021705.1
GCF_000143625.1
GCF_003122425.1
GCF_013282725.1
GCF_002093625.1
GCF_002951615.1
GCF_014639435.1
GCF_003332275.1
GCF_005491205.1
GCF_002291425.1
GCA_901472405.1
GCA_016618195.1
GCA_020541205.1
GCF_000314855.2
GCF_000173415.1
GCF_001294465.1
GCF_013460135.1
GCF_900343015.1
GCF_001083805.1
GCF_024721015.1
GCF_000160755.1
GCF_019402645.1
GCF_000474215.1
GCF_003363015.1
GCA_000307305.1
GCF_000427805.1
GCF_900112475.1
GCF_013394855.1
GCF_000439085.1
GCA_945288535.1
GCF_000471645.3
GCF_000807275.1
GCF_003634275.1
GCF_900094935.1
GCF_011745665.1
GCF_900087055.1
GCA_000751835.1
GCF_002850605.1
GCA_900454475.1
GCF_002795405.1
GCF_004345785.1
GCA_001998905.1
GCA_023101505.1
GCF_003096995.1
GCF_000262245.1
GCA_020026115.1
GCF_000222025.1
GCF_001019715.1
GCF_014931395.1
GCA_002002485.1
GCA_011455275.1
GCF_009684715.1
GCF_009761375.1
GCF_013377275.1
GCA_023101485.1
GCF_004346205.1
GCF_001038205.1
GCA_012221805.1
GCF_000175195.1
GCF_002015045.1
GCF_000739435.1
GCF_900109315.1
GCF_004345745.1
GCF_014541205.1
GCF_002015115.1
GCF_013377295.1
GCF_002015075.1
GCF_014202395.1
GCF_023611925.1
GCF_900636915.1
GCF_002795425.1
GCF_004339025.1
GCF_004340985.1
GCF_014884965.1
GCF_900176075.1
GCA_024371585.1
GCF_001678495.1
GCF_003585965.1
GCF_918320885.1
GCA_001310455.1
GCF_000333895.2
GCF_001707825.1
GCF_900141775.1
GCA_019703815.1
GCF_000196255.1
GCF_002216855.1
GCA_016764915.1
GCF_000196495.1
GCF_022347565.1
GCA_024529975.1
GCF_021513135.1
GCF_921293875.1
GCA_002341165.1
GCF_002282855.1
GCF_010993985.1
GCF_004358345.1
GCF_000422665.1
GCA_911810475.1
GCF_000429485.1
GCF_003610775.1
GCF_900537085.1
GCF_000153405.2
GCF_021295345.1
GCA_000222855.1
GCA_900767005.1
GCF_900115655.1
GCA_019114785.1
GCA_905201175.1
GCA_905203285.1
GCF_900445255.1
GCA_944389785.1
GCA_944389865.1
GCA_024688225.1
GCA_902796095.1
GCA_903931645.1
GCF_000819955.1
GCF_002237365.1
GCF_003012775.1
GCF_016746085.1
GCF_003012795.1
GCF_003075035.1
GCF_002242685.1
GCF_003072645.1
GCF_000299915.1
GCA_017425245.1
GCF_002165625.1
GCF_023703465.1
GCF_003336225.1
GCA_017302255.1
GCF_000280055.1
GCF_000425345.1
GCF_900215315.1
GCF_002808045.1
GCF_004025325.1
GCF_007096385.1
GCA_001660395.1
GCA_018623155.1
GCF_000314975.1
GCF_020687825.1
GCF_003820355.1
GCF_000429145.1
GCF_002807665.1
GCF_003367475.1
GCF_001466725.1
GCF_003143555.1
GCF_017255015.1
GCF_004329715.1
GCA_004353515.1
GCA_009993955.1
GCF_019900845.1
GCF_020687805.1
GCF_014270035.1
GCA_013216025.1
GCF_000374485.1
GCF_016469335.1
GCF_004328665.1
GCF_018861025.1
GCA_013215655.1
GCF_003545765.1
GCA_913058395.1
GCA_020630795.1
GCF_000948975.1
GCA_016765535.1
GCA_023301705.1
GCF_014207645.1
GCF_017168195.1
GCF_900111755.1
GCF_001913705.1
GCF_003390375.1
GCF_017744155.1
GCF_014898095.1
GCF_007197775.1
GCF_022347785.1
GCF_000300815.1
GCF_003063625.1
GCF_003286125.1
GCF_013328345.1
GCA_002376965.1
GCA_002770795.1
GCA_011322365.1
GCA_003696665.1
GCA_014762745.1
GCA_905479925.1
GCF_015687155.1
GCF_007570825.1
GCF_024124665.1
GCA_016182845.1
GCF_009756665.1
GCA_000158155.1
GCF_004340525.1
GCA_002692965.1
GCA_913061145.1
GCF_002868715.1
GCF_002866825.1
GCF_014652275.1
GCF_014077625.1
GCF_017255185.1
GCA_002748505.1
GCA_902613175.1
GCF_009910365.1
GCA_002415025.1
GCF_001010805.1
GCF_001586255.1
GCF_002915595.1
GCF_016906995.1
GCF_016132545.1
GCF_014705705.1
GCA_905480475.1
GCF_000373485.1
GCF_900120175.1
GCA_003353945.1
GCA_902705865.1
GCF_003752585.1
GCA_002333095.1
GCA_018057015.1
GCA_023255355.1
GCA_006227085.1
GCA_024645065.1
GCA_000209515.2
GCA_913050115.1
GCA_000964245.1
GCF_014218805.1
GCF_000013665.1
GCA_019634095.1
GCA_002746115.1
GCA_902141825.1
GCF_002157225.2
GCA_003265435.1
GCA_023416875.1
GCF_001292705.1
GCF_000305785.2
GCF_000423345.1
GCF_003259155.1
GCF_000953825.1
GCF_001187555.1
GCF_007004655.1
GCF_011602085.1
GCF_011440395.1
GCF_021234875.1
GCF_021290925.1
GCF_000220505.1
