"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Lh",-594.065164947,-594.150531,-597.340859,-588.557609,1000,1,"passed",0.596336284698005,"passed",0.665042680867051,"passed",0.106190490471712
"qAB",8.239669635,8.1955905,5.968842,10.513229,1000,1,"passed",0.0680261024829542,"passed",0.349248945461001,"passed",0.0759981674523099
"qAC",NA,0,0,0,0,NA,"failed",NA,NA,NA,NA,NA
"qBA",8.026022589,8.113348,4.264365,10.604439,999.999999999999,1,"passed",0.219565044251335,"passed",0.358365949480654,"passed",0.092106834858086
"qBC",8.201954938,8.18342,6.057675,10.513229,1000,1,"passed",0.161169038546698,"passed",0.349248945461001,"passed",0.0742341200805072
"qCA",NA,0,0,0,0,NA,"failed",NA,NA,NA,NA,NA
"qCB",1.442414528,1.435006,0.866096,2.073763,1000,1,"passed",0.512749548887886,"passed",0.591430539489577,"passed",0.0193395431591896
"No.Off.Parmeters",2.072,2,2,3,1000,1,"passed",0.755891349097576,"passed",0.801167012496963,"passed",0.0160292633293886
"Root.P.A.",0.594754435,0.629845,0.261686,0.918895,1000,1,"passed",0.185035771699523,"passed",0.349248945461001,"passed",0.0101664718644349
"Root.P.B.",0.324328589,0.3281755,0.176422,0.490306,1000,1,"passed",0.248798653255967,"passed",0.377194745398102,"passed",0.00477896307724392
"Root.P.C.",0.080916983,0.034883,5.2e-05,0.318194,1000,1,"passed",0.259719499294848,"passed",0.384486709740412,"passed",0.00654967887308981
"Node0.P.A.",0.501804694,0.52904,0.032062,0.794499,1000,1,"passed",0.103217985029837,"passed",0.349248945461001,"passed",0.0129350382522601
"Node0.P.B.",0.368001801,0.379174,0.150175,0.526156,1000,1,"passed",0.171859648343701,"passed",0.349248945461001,"passed",0.00581146009824782
"Node0.P.C.",0.13019351,0.062796,1.5e-05,0.49128,1000,1,"passed",0.220332234844267,"passed",0.358365949480654,"passed",0.0100151760415714
"Node1.P.A.",0.497363611,0.510755,0.1763,0.784545,1000,1,"passed",0.133971819222463,"passed",0.349248945461001,"passed",0.00929536646603114
"Node1.P.B.",0.414020045,0.416408,0.264919,0.594467,1000,1,"passed",0.154309460844751,"passed",0.349248945461001,"passed",0.00514706898743678
"Node1.P.C.",0.088616347,0.0547675,2.6e-05,0.285746,1000,1,"passed",0.313112302252926,"passed",0.417950197614434,"passed",0.00605288331488828
"Node2.P.A.",0.266938531,0.2550865,0.06259,0.490414,1000,1,"passed",0.0826125690492895,"passed",0.349248945461001,"passed",0.00722209951603055
"Node2.P.B.",0.39334567,0.3928585,0.306293,0.482732,1000,1,"passed",0.784779327097474,"passed",0.82190656805384,"passed",0.00285054562927288
"Node2.P.C.",0.339715789,0.343977,0.047995,0.587938,999.999999999999,1,"passed",0.17152365104164,"passed",0.349248945461001,"passed",0.00870162246476755
"Node3.P.A.",0.220230734,0.2185025,0.094674,0.349574,1000,1,"passed",0.0754393314192229,"passed",0.349248945461001,"passed",0.0042132379838493
"Node3.P.B.",0.33676136,0.3358965,0.285073,0.395184,999.999999999999,1,"passed",0.540663408701237,"passed",0.615997294118864,"passed",0.00166682766297739
"Node3.P.C.",0.443007912,0.4453395,0.246263,0.604867,999.999999999999,1,"passed",0.135460033907276,"passed",0.349248945461001,"passed",0.00564693103855273
"Node4.P.A.",0.364538826,0.361314,0.264757,0.45489,1000,1,"passed",0.193223308782219,"passed",0.349248945461001,"passed",0.00289725979112891
"Node4.P.B.",0.368569822,0.366975,0.345142,0.394967,1000,1,"passed",0.848410246212407,"passed",0.871101182081189,"passed",0.000836250264377315
"Node4.P.C.",0.266891331,0.269946,0.155062,0.355352,1000,1,"passed",0.295706324913311,"passed",0.406295214279849,"passed",0.0031419013542699
"Node5.P.A.",0.506824358,0.5024085,0.444645,0.583815,999.999999999999,1,"passed",0.758602182609799,"passed",0.80291305776224,"passed",0.00227844151204246
"Node5.P.B.",0.341794633,0.342802,0.323182,0.355756,1000,1,"passed",0.794428304277298,"passed",0.828443880841657,"passed",0.000508309567914561
"Node5.P.C.",0.151380984,0.1533525,0.085159,0.212048,1000,1,"passed",0.77248542982372,"passed",0.814081836282047,"passed",0.00202722701081635
"Node6.P.A.",0.402020703,0.399271,0.347157,0.444479,1000,1,"passed",0.182755258534754,"passed",0.349248945461001,"passed",0.00155313462844326
"Node6.P.B.",0.459342218,0.460134,0.424355,0.49513,1000,1,"passed",0.767616120248885,"passed",0.810181972210496,"passed",0.00111641884850693
"Node6.P.C.",0.138637073,0.1406555,0.091594,0.18452,1000,1,"passed",0.417933184078639,"passed",0.504863286366996,"passed",0.00147628915382149
"Node7.P.A.",0.203358714,0.206697,0.137941,0.256585,1000,1,"passed",0.100226446226978,"passed",0.349248945461001,"passed",0.00196338941872242
"Node7.P.B.",0.307330472,0.308561,0.281779,0.329557,1000,1,"passed",0.405896803679818,"passed",0.493481621221035,"passed",0.000722626822659829
"Node7.P.C.",0.489310803,0.4841285,0.419736,0.577695,1000,1,"passed",0.145438076338699,"passed",0.349248945461001,"passed",0.00261899028859581
"Node8.P.A.",0.21990237,0.223352,0.164073,0.269701,999.999999999998,1,"passed",0.0893266922074528,"passed",0.349248945461001,"passed",0.00177531934762071
"Node8.P.B.",0.320694618,0.3201315,0.302194,0.342119,1000,1,"passed",0.53595783415683,"passed",0.611914281192139,"passed",0.000584501627151423
"Node8.P.C.",0.459403023,0.455413,0.399899,0.532446,1000,1,"passed",0.130933101431473,"passed",0.349248945461001,"passed",0.0022217254037269
"Node9.P.A.",0.306262829,0.3063165,0.268932,0.340935,999.999999999998,1,"passed",0.132980534726358,"passed",0.349248945461001,"passed",0.00116497843797183
"Node9.P.B.",0.345898305,0.344671,0.334749,0.360892,1000,1,"passed",0.962298560966571,"passed",0.964000990972704,"passed",0.000448928004000775
"Node9.P.C.",0.347838858,0.3495175,0.304054,0.391398,1000,1,"passed",0.251895268180195,"passed",0.379855381110614,"passed",0.00139986544642833
"Node10.P.A.",0.109734352,0.109277,0.065541,0.155772,1000,1,"passed",0.135292805612438,"passed",0.349248945461001,"passed",0.00147810440286503
"Node10.P.B.",0.262001783,0.2629615,0.229007,0.291653,1000,1,"passed",0.407350901191122,"passed",0.494718386701282,"passed",0.000991809545889834
"Node10.P.C.",0.62826387,0.6267765,0.558726,0.706356,999.999999999999,1,"passed",0.206649316373774,"passed",0.350882354254426,"passed",0.00240465339253157
"Node11.P.A.",0.167766859,0.1681965,0.091713,0.240854,1000,1,"passed",0.0649893112248513,"passed",0.349248945461001,"passed",0.00248802066413934
"Node11.P.B.",0.29237319,0.2934705,0.253322,0.32733,1000,1,"passed",0.318323027650147,"passed",0.421665363391564,"passed",0.00117112256433817
"Node11.P.C.",0.539859963,0.538486,0.441089,0.654965,999.999999999999,1,"passed",0.109493679455895,"passed",0.349248945461001,"passed",0.00360563707271618
"Node12.P.A.",0.120814265555556,0.116856,0.046845,0.211867,999.999999999999,101,"passed",0.0501151335000918,"passed",0.349248945461001,"passed",0.00296376743020012
"Node12.P.B.",0.291367009,0.2886045,0.220181,0.370161,1000,1,"passed",0.272423703869267,"passed",0.393840690436742,"passed",0.00234783515320586
"Node12.P.C.",0.588326669,0.5922515,0.436584,0.737815,1000,1,"passed",0.085184735932968,"passed",0.349248945461001,"passed",0.00494122673270615
"Node13.P.A.",0.06631277,0.0639145,0.019892,0.12128,1000,101,"passed",0.0716010351075623,"passed",0.349248945461001,"passed",0.00182274340928896
"Node13.P.B.",0.225924437,0.2260495,0.161703,0.291408,1000,1,"passed",0.184267258778466,"passed",0.349248945461001,"passed",0.00210055728153009
"Node13.P.C.",0.708089327,0.7094945,0.592441,0.816135,1000,1,"passed",0.0914161024309083,"passed",0.349248945461001,"passed",0.00369783729364488
"Node14.P.A.",0.081914571,0.081464,0.04052,0.124337,1000,1,"passed",0.0844910283274416,"passed",0.349248945461001,"passed",0.00139320057287596
"Node14.P.B.",0.241744628,0.243034,0.200346,0.28018,999.999999999998,1,"passed",0.307182199951852,"passed",0.41414743029223,"passed",0.00126607158182834
"Node14.P.C.",0.676340802,0.674788,0.598548,0.757997,999.999999999999,1,"passed",0.15295790145202,"passed",0.349248945461001,"passed",0.00259447782672163
"Node15.P.A.",0.0493814988888889,0.0477715,0.015631,0.081311,1000,101,"passed",0.0554053989066924,"passed",0.349248945461001,"passed",0.00116996358077803
"Node15.P.B.",0.226409735,0.22592,0.15944,0.27771,999.999999999999,1,"passed",0.219852270684064,"passed",0.358365949480654,"passed",0.00187269930824729
"Node15.P.C.",0.724401653,0.725649,0.640878,0.811948,1000,1,"passed",0.103972525126553,"passed",0.349248945461001,"passed",0.0028312422486051
"Node16.P.A.",NA,0.046592,0.014941,0.080727,1000,NA,"failed",0.00771288995440933,"passed",0.349248945461001,NA,NA
"Node16.P.B.",0.289188433,0.284143,0.214458,0.374961,1000,1,"passed",0.25939124907556,"passed",0.384251915733253,"passed",0.00259157968028198
"Node16.P.C.",0.662819976,0.6671415,0.561449,0.766632,999.999999999999,1,"passed",0.111632508292066,"passed",0.349248945461001,"passed",0.00340677969768218
"Node17.P.A.",NA,0.061688,0.024931,0.10084,1000,NA,"failed",0.00641734566918506,"passed",0.349248945461001,NA,NA
"Node17.P.B.",0.43096097,0.425226,0.350304,0.536756,999.999999999999,1,"passed",0.393950915979459,"passed",0.4825845455346,"passed",0.0030509460503265
"Node17.P.C.",0.506013473,0.512101,0.37836,0.612332,1000,1,"passed",0.141692294216071,"passed",0.349248945461001,"passed",0.00380432393029512
"Node18.P.A.",0.006133475,0.0056345,0.001239,0.012425,1000,1,"passed",0.0510427885882672,"passed",0.349248945461001,"passed",0.000195895509006556
"Node18.P.B.",0.104947595,0.1048125,0.062427,0.146966,1000,1,"passed",0.113926191419474,"passed",0.349248945461001,"passed",0.00140432763068168
"Node18.P.C.",0.88891891,0.889362,0.839614,0.935709,1000,1,"passed",0.10018595155824,"passed",0.349248945461001,"passed",0.00158396816603279
"Node19.P.A.",0.00722387777777778,0.0066035,0.001524,0.014314,1000,101,"passed",0.0582007538553474,"passed",0.349248945461001,"passed",0.000239120696080085
"Node19.P.B.",0.136216541,0.1354865,0.076835,0.185843,1000,1,"passed",0.108035992837859,"passed",0.349248945461001,"passed",0.00180863602213353
"Node19.P.C.",0.856599024,0.8579475,0.798299,0.917292,1000,1,"passed",0.0915237018865105,"passed",0.349248945461001,"passed",0.00200063459134074
"Node20.P.A.",0.00854367,0.0076385,0.001704,0.017298,1000,201,"passed",0.0717905184869913,"passed",0.349248945461001,"passed",0.000314607311844138
"Node20.P.B.",0.211844845,0.209276,0.133207,0.287521,1000,1,"passed",0.131139368769771,"passed",0.349248945461001,"passed",0.00251742274918858
"Node20.P.C.",0.779723173,0.781563,0.691673,0.856825,1000,1,"passed",0.105202736022718,"passed",0.349248945461001,"passed",0.00271485518947021
"Node21.P.A.",0.03877955625,0.0368105,0.012777,0.066238,1000,201,"passed",0.0581490067468143,"passed",0.349248945461001,"passed",0.00102840304970364
"Node21.P.B.",0.462501989,0.457456,0.377443,0.561795,999.999999999999,1,"passed",0.355655404288542,"passed",0.451546799727325,"passed",0.00298768953264263
"Node21.P.C.",0.499046404,0.503457,0.386918,0.595477,999.999999999999,1,"passed",0.154544393395864,"passed",0.349248945461001,"passed",0.00338210373486993
"Node22.P.A.",0.1025184775,0.1007565,0.055871,0.154357,999.999999999999,201,"passed",0.0629201382496628,"passed",0.349248945461001,"passed",0.00184297626133648
"Node22.P.B.",0.665749473,0.663858,0.596471,0.749494,1000,1,"passed",0.882490967050544,"passed",0.894336483386793,"passed",0.00237248867737628
"Node22.P.C.",0.232234571,0.2335185,0.1643,0.30258,1000,1,"passed",0.21286322901774,"passed",0.352809672830358,"passed",0.00225000569126068
"Node23.P.A.",0.006568006,0.0061355,0.001993,0.012129,1000,1,"passed",0.0953311166199019,"passed",0.349248945461001,"passed",0.000175208014788888
"Node23.P.B.",0.102351715,0.10233,0.070795,0.133849,1000,1,"passed",0.201681030923666,"passed",0.349248945461001,"passed",0.00103705166711347
"Node23.P.C.",0.891080292,0.891532,0.85377,0.926796,999.999999999999,1,"passed",0.179926262347414,"passed",0.349248945461001,"passed",0.00120602950418256
"Node24.P.A.",0.190749522,0.192628,0.110083,0.258174,999.999999999999,1,"passed",0.0530809242418543,"passed",0.349248945461001,"passed",0.00245144541797025
"Node24.P.B.",0.323205014,0.320533,0.293172,0.367907,1000,1,"passed",0.520606656322382,"passed",0.598565521101622,"passed",0.00116801679511394
"Node24.P.C.",0.486045443,0.484593,0.391939,0.587391,999.999999999999,1,"passed",0.0898117697604383,"passed",0.349248945461001,"passed",0.00323316533486758
"Node25.P.A.",NA,0.2159595,0.127219,0.290949,999.999999999999,NA,"failed",0.0124030317861413,"passed",0.349248945461001,NA,NA
"Node25.P.B.",0.427717029,0.4221475,0.372611,0.492676,1000,1,"passed",0.784815130996086,"passed",0.82190656805384,"passed",0.00202501793564491
"Node25.P.C.",0.358374903,0.3604665,0.263744,0.444498,1000,1,"passed",0.0995624494398204,"passed",0.349248945461001,"passed",0.00289854488942735
"Node26.P.A.",0.288203266,0.291242,0.207452,0.361615,999.999999999999,1,"passed",0.0540479394568429,"passed",0.349248945461001,"passed",0.00253705997957268
"Node26.P.B.",0.499904209,0.495879,0.425248,0.571781,1000,1,"passed",0.442006130891886,"passed",0.526363767860211,"passed",0.00237306808826951
"Node26.P.C.",0.21189252,0.213212,0.149515,0.270667,1000,1,"passed",0.162103268200945,"passed",0.349248945461001,"passed",0.00197180058177054
"Node27.P.A.",0.075763292,0.074654,0.039037,0.112734,1000,1,"passed",0.121185518466938,"passed",0.349248945461001,"passed",0.00121442735587953
"Node27.P.B.",0.236808947,0.2377955,0.198971,0.269729,1000,1,"passed",0.3496036094378,"passed",0.447880189692656,"passed",0.00113135288950249
"Node27.P.C.",0.687427777,0.686533,0.615932,0.756621,1000,1,"passed",0.198720340383126,"passed",0.349248945461001,"passed",0.00229343146762612
"Node28.P.A.",0.307298359,0.3078705,0.209678,0.40242,999.999999999999,1,"passed",0.050280176162065,"passed",0.349248945461001,"passed",0.00313502174472041
"Node28.P.B.",0.38794918,0.381252,0.345351,0.444191,1000,1,"passed",0.544730160726563,"passed",0.619073664849807,"passed",0.00179690283722467
"Node28.P.C.",0.304752459,0.3090815,0.19723,0.413377,1000,1,"passed",0.159173861030517,"passed",0.349248945461001,"passed",0.00348817162777511
"Node29.P.A.",NA,0.178745,0.109017,0.243243,999.999999999998,NA,"failed",0.014066319274771,"passed",0.349248945461001,NA,NA
"Node29.P.B.",0.531193752,0.5280565,0.45793,0.610256,999.999999999999,1,"passed",0.798250094125665,"passed",0.830517438307134,"passed",0.00242756711033201
"Node29.P.C.",0.29062556,0.292576,0.212123,0.363513,1000,1,"passed",0.165687039497906,"passed",0.349248945461001,"passed",0.00248995601983932
"Node30.P.A.",NA,0.213727,0.142227,0.284787,1000,NA,"failed",0.0129727991175068,"passed",0.349248945461001,NA,NA
"Node30.P.B.",0.508222893,0.5044305,0.433854,0.580697,1000,1,"passed",0.709969447194439,"passed",0.760321890257874,"passed",0.0023460475529062
"Node30.P.C.",0.279540796,0.2819005,0.20292,0.348728,1000,1,"passed",0.156673385422543,"passed",0.349248945461001,"passed",0.00239884690339768
"Node31.P.A.",0.224684007,0.2259235,0.174568,0.266444,1000,1,"passed",0.20077774394833,"passed",0.349248945461001,"passed",0.00149638825491638
"Node31.P.B.",0.31110797,0.311726,0.293978,0.324709,1000,1,"passed",0.576310706053302,"passed",0.646850222601947,"passed",0.000481248264581476
"Node31.P.C.",0.464208025,0.4620735,0.412715,0.530773,1000,1,"passed",0.256562320860793,"passed",0.382513882952902,"passed",0.00192599874988566
"Node32.P.A.",0.360380249,0.3555635,0.214966,0.492193,1000,1,"passed",0.174786392439417,"passed",0.349248945461001,"passed",0.00439026157285232
"Node32.P.B.",0.394725729,0.392893,0.352424,0.440233,1000,1,"passed",0.772748762916733,"passed",0.814081836282047,"passed",0.00148441706763921
"Node32.P.C.",0.244893998,0.2485425,0.070521,0.365422,1000,1,"passed",0.274711834807419,"passed",0.39522232178596,"passed",0.00457432074172036
"Node33.P.A.",0.537754178,0.53073,0.437903,0.651547,1000,1,"passed",0.54341134380763,"passed",0.618195225376335,"passed",0.00350991354504413
"Node33.P.B.",0.342815009,0.3461295,0.297162,0.376732,1000,1,"passed",0.741159678568191,"passed",0.788875315769244,"passed",0.00134459832287001
"Node33.P.C.",0.119430812,0.1213485,0.042867,0.202222,1000,1,"passed",0.553523029084558,"passed",0.626238591846416,"passed",0.00253975487482715
"Node34.P.A.",0.417602207,0.4114185,0.345002,0.519689,1000,1,"passed",0.30982966576464,"passed",0.415983516868352,"passed",0.00276982728956238
"Node34.P.B.",0.368807753,0.3682705,0.348318,0.396125,999.999999999999,1,"passed",0.620640340083667,"passed",0.684729844271556,"passed",0.00079815965188231
"Node34.P.C.",0.213590045,0.219257,0.130431,0.287311,1000,1,"passed",0.407042322297981,"passed",0.494608830474747,"passed",0.00255513508479827
"Node35.P.A.",0.250809101,0.2527505,0.17761,0.316318,999.999999999999,1,"passed",0.0980779462352683,"passed",0.349248945461001,"passed",0.00229747234034637
"Node35.P.B.",0.321065718,0.320652,0.298612,0.346036,1000,1,"passed",0.412662538714124,"passed",0.499829224699193,"passed",0.000712504476835821
"Node35.P.C.",0.428125191,0.425898,0.343372,0.529486,1000,1,"passed",0.139754883352086,"passed",0.349248945461001,"passed",0.00296280910036441
"Node36.P.A.",0.270360652,0.2717165,0.180355,0.36617,1000,1,"passed",0.0682585778740843,"passed",0.349248945461001,"passed",0.0030655715197317
"Node36.P.B.",0.364560922,0.3599235,0.331406,0.415113,1000,1,"passed",0.833501056181919,"passed",0.861652164423572,"passed",0.00143204769152055
"Node36.P.C.",0.365078418,0.369946,0.239913,0.494299,1000,1,"passed",0.149707778334014,"passed",0.349248945461001,"passed",0.0039479770881065
"Node37.P.A.",0.36373194,0.366393,0.269679,0.452003,1000,1,"passed",0.0528419326261161,"passed",0.349248945461001,"passed",0.00310372241283829
"Node37.P.B.",0.446359388,0.4413015,0.381638,0.516917,999.999999999998,1,"passed",0.313085694136569,"passed",0.417950197614434,"passed",0.00226111332209381
"Node37.P.C.",0.189908674,0.191474,0.09698,0.279411,1000,1,"passed",0.238189065287545,"passed",0.370370324301446,"passed",0.00291605954413067
"Node38.P.A.",0.271494724,0.274293,0.193688,0.341993,1000,1,"passed",0.0502305157992073,"passed",0.349248945461001,"passed",0.00244959952179937
"Node38.P.B.",0.484471177,0.4804265,0.419634,0.557485,1000,1,"passed",0.54123990224031,"passed",0.616344081736703,"passed",0.00224485695810567
"Node38.P.C.",0.244034088,0.2460065,0.174982,0.306481,1000,1,"passed",0.154239754555367,"passed",0.349248945461001,"passed",0.00215896336653795
"Node39.P.A.",0.328331233,0.326543,0.279365,0.375596,1000,1,"passed",0.114939642661542,"passed",0.349248945461001,"passed",0.00158920567104371
"Node39.P.B.",0.45805104,0.457547,0.419341,0.50122,1000,1,"passed",0.822892739870228,"passed",0.852241452128974,"passed",0.00129315367434514
"Node39.P.C.",0.213617713,0.2169985,0.151648,0.273311,1000,1,"passed",0.418788788004019,"passed",0.505326036499249,"passed",0.00195974065205196
"Node40.P.A.",0.098807833,0.098963,0.053362,0.1453,1000,1,"passed",0.0688550698661262,"passed",0.349248945461001,"passed",0.00152671534330406
"Node40.P.B.",0.257223062,0.2580045,0.218223,0.293963,1000,1,"passed",0.289863534582536,"passed",0.402785831797204,"passed",0.00118193220168363
"Node40.P.C.",0.643969078,0.6420795,0.567574,0.727638,1000,1,"passed",0.123990285894844,"passed",0.349248945461001,"passed",0.00262240619701579
"Node41.P.A.",0.0542141525,0.0516855,0.015085,0.092677,999.999999999999,201,"passed",0.0573150715406384,"passed",0.349248945461001,"passed",0.00148920911889105
"Node41.P.B.",0.308131183,0.3034465,0.236987,0.38822,999.999999999998,1,"passed",0.253875796410207,"passed",0.382078856391441,"passed",0.00238435740352089
"Node41.P.C.",0.638124313,0.6411675,0.535605,0.734483,1000,1,"passed",0.0885719038556418,"passed",0.349248945461001,"passed",0.00326610185558131
"Node42.P.A.",0.039018728,0.0378305,0.017461,0.06345,1000,1,"passed",0.107295087328951,"passed",0.349248945461001,"passed",0.000773667601122379
"Node42.P.B.",0.193259993,0.1942675,0.152955,0.228477,1000,1,"passed",0.282564549490362,"passed",0.400331087102409,"passed",0.00124059484669032
"Node42.P.C.",0.767721266,0.7674905,0.70995,0.83049,999.999999999999,1,"passed",0.192448399627263,"passed",0.349248945461001,"passed",0.00198274841672812
"Node43.P.A.",NA,0.235661,0.160734,0.302136,1000,NA,"failed",0.0112617904784492,"passed",0.349248945461001,NA,NA
"Node43.P.B.",0.484312595,0.4804605,0.415959,0.553084,1000,1,"passed",0.695715333551957,"passed",0.746658672935804,"passed",0.00221136865288205
"Node43.P.C.",0.282296542,0.2846135,0.207302,0.351502,1000,1,"passed",0.150036444196872,"passed",0.349248945461001,"passed",0.00237482957124604
"Node44.P.A.",0.48943135,0.484702,0.434616,0.565688,1000,1,"passed",0.819052093166802,"passed",0.849429025193593,"passed",0.00216062848191501
"Node44.P.B.",0.350504541,0.3517965,0.332974,0.362726,1000,1,"passed",0.871527967887407,"passed",0.884017396894302,"passed",0.000539712538350655
"Node44.P.C.",0.160064086,0.161943,0.097012,0.219613,1000,1,"passed",0.871317160876794,"passed",0.884017396894302,"passed",0.0019644629153258
"Node45.P.A.",NA,0.2474315,0.171701,0.31365,1000,NA,"failed",0.0108519798593786,"passed",0.349248945461001,NA,NA
"Node45.P.B.",0.476764612,0.4727965,0.416671,0.550114,1000,1,"passed",0.67234554850309,"passed",0.727598025494267,"passed",0.00216206206120996
"Node45.P.C.",0.277993807,0.2801965,0.204339,0.34659,1000,1,"passed",0.148840642815493,"passed",0.349248945461001,"passed",0.00233797721578073
"Node46.P.A.",0.16234352,0.1645165,0.093523,0.221437,999.999999999999,1,"passed",0.0944229621154966,"passed",0.349248945461001,"passed",0.00211957128250895
"Node46.P.B.",0.300643659,0.3028095,0.265318,0.327213,1000,1,"passed",0.342197670889564,"passed",0.442395961509625,"passed",0.000969000637927597
"Node46.P.C.",0.537012835,0.5319255,0.456587,0.640583,1000,1,"passed",0.139134414230635,"passed",0.349248945461001,"passed",0.00301379369636018
"Node47.P.A.",0.117627011,0.115843,0.059861,0.171678,1000,1,"passed",0.146442814282871,"passed",0.349248945461001,"passed",0.00184961224813291
"Node47.P.B.",0.269030649,0.270434,0.229857,0.302583,1000,1,"passed",0.398243496525018,"passed",0.486264970150494,"passed",0.00115895888405614
"Node47.P.C.",0.613342365,0.612937,0.533244,0.713764,1000,1,"passed",0.213483369325028,"passed",0.353464762475416,"passed",0.0029539385584732
"Node48.P.A.",0.050646739,0.046848,0.012787,0.096543,1000,1,"passed",0.128333565057985,"passed",0.349248945461001,"passed",0.00146361134352553
"Node48.P.B.",0.200244405,0.200967,0.139419,0.256601,1000,1,"passed",0.281462850604258,"passed",0.399633711443026,"passed",0.00191821329612702
"Node48.P.C.",0.749108868,0.7518245,0.653361,0.85314,999.999999999999,1,"passed",0.196399796391418,"passed",0.349248945461001,"passed",0.00332950549533878
"Node49.P.A.",0.077216959,0.075116,0.030731,0.124581,999.999999999999,1,"passed",0.13337579201562,"passed",0.349248945461001,"passed",0.00157032695609945
"Node49.P.B.",0.232747405,0.2343325,0.18111,0.274707,1000,1,"passed",0.337491823312979,"passed",0.439321252760861,"passed",0.00152012582605354
"Node49.P.C.",0.690035611,0.6900065,0.606969,0.792052,1000,1,"passed",0.207773846487281,"passed",0.350882354254426,"passed",0.00303671336270248
"Node50.P.A.",0.109504055,0.1082875,0.054908,0.158732,1000,1,"passed",0.146555918677962,"passed",0.349248945461001,"passed",0.00170818953848348
"Node50.P.B.",0.266944058,0.2688055,0.226657,0.301409,1000,1,"passed",0.397428420202162,"passed",0.485793508773824,"passed",0.00120535811050158
"Node50.P.C.",0.623551892,0.6220275,0.540986,0.716933,1000,1,"passed",0.22053464543203,"passed",0.358365949480654,"passed",0.00286474227651585
"Node51.P.A.",0.237145521,0.238476,0.192642,0.277562,1000,1,"passed",0.208324406686592,"passed",0.350882354254426,"passed",0.00138625348414589
"Node51.P.B.",0.315406918,0.315923,0.300994,0.327547,1000,1,"passed",0.616302806118922,"passed",0.681271769575089,"passed",0.000403084828757747
"Node51.P.C.",0.447447587,0.4450655,0.401114,0.507591,999.999999999999,1,"passed",0.263724540543379,"passed",0.388384970306082,"passed",0.00174127886632835
"Node52.P.A.",0.043831219,0.0416875,0.014746,0.077587,1000,1,"passed",0.118070554272196,"passed",0.349248945461001,"passed",0.00106824367843722
"Node52.P.B.",0.191257324,0.1919245,0.139942,0.23753,1000,1,"passed",0.281608451639062,"passed",0.399633711443026,"passed",0.00159701246320322
"Node52.P.C.",0.764911486,0.7658165,0.690605,0.849757,1000,1,"passed",0.195169423381908,"passed",0.349248945461001,"passed",0.0026217726449169
"Node53.P.A.",0.058301859,0.056604,0.024333,0.095514,1000,1,"passed",0.119652457628998,"passed",0.349248945461001,"passed",0.00118888902686152
"Node53.P.B.",0.21362996,0.2145635,0.167762,0.254228,1000,1,"passed",0.312655276211091,"passed",0.417950197614434,"passed",0.00140474246291556
"Node53.P.C.",0.728068187,0.7279345,0.657484,0.81288,1000,1,"passed",0.197889317733747,"passed",0.349248945461001,"passed",0.00254448255094622
"Node54.P.A.",0.081843254,0.080875,0.045181,0.122597,1000,1,"passed",0.123499128576847,"passed",0.349248945461001,"passed",0.00127393842323442
"Node54.P.B.",0.24187413,0.2428865,0.203004,0.272605,999.999999999999,1,"passed",0.361270459503443,"passed",0.456883076926465,"passed",0.0011069832874222
"Node54.P.C.",0.676282645,0.675182,0.607118,0.749718,1000,1,"passed",0.1999368284215,"passed",0.349248945461001,"passed",0.00232507620469905
"Node55.P.A.",0.068161502,0.0646045,0.0197,0.120053,999.999999999999,1,"passed",0.135014852533936,"passed",0.349248945461001,"passed",0.00171764792299533
"Node55.P.B.",0.216833745,0.2183705,0.155451,0.27047,1000,1,"passed",0.306371434425901,"passed",0.413300356744887,"passed",0.00187966934544767
"Node55.P.C.",0.715004725,0.7165305,0.615493,0.829292,1000,1,"passed",0.203730600315967,"passed",0.349439830610235,"passed",0.00354144693538117
"Node56.P.A.",0.103975939,0.101919,0.04466,0.160272,1000,1,"passed",0.147752077233651,"passed",0.349248945461001,"passed",0.00192134741002394
"Node56.P.B.",0.253333254,0.255381,0.203429,0.294488,1000,1,"passed",0.365469249015545,"passed",0.46013777043925,"passed",0.00146508306908578
"Node56.P.C.",0.642690805,0.642092,0.553426,0.757087,1000,1,"passed",0.216331536879547,"passed",0.355839456087273,"passed",0.0033307269110087
"Node57.P.A.",0.205135719,0.2060685,0.152322,0.249675,1000,1,"passed",0.187106779278882,"passed",0.349248945461001,"passed",0.00158444578817763
"Node57.P.B.",0.305023384,0.3057225,0.285608,0.3217,1000,1,"passed",0.546945144001882,"passed",0.620345894423766,"passed",0.000571400340176236
"Node57.P.C.",0.489840905,0.4875715,0.432274,0.561002,1000,1,"passed",0.245154357232217,"passed",0.374932220885193,"passed",0.00209731752747159
"Node58.P.A.",0.087098047,0.085257,0.037169,0.135844,1000,1,"passed",0.136054671678186,"passed",0.349248945461001,"passed",0.00164089873900379
"Node58.P.B.",0.23921648,0.2406055,0.190518,0.279998,1000,1,"passed",0.344938442356624,"passed",0.4449234464338,"passed",0.00143727998487494
"Node58.P.C.",0.673685439,0.673432,0.590986,0.775444,1000,1,"passed",0.206832134463114,"passed",0.350882354254426,"passed",0.00302079994455976
