"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Node816.P.B.",0.599922795,0.577484,0.461824,0.816864,643.384380029484,1,"passed",0.240875949243238,"passed",0.72445110954245,"passed",0.00743949121079013
"Node816.P.C.",0.034050359,0.02487,0.013044,0.098082,411.512338020933,1,"passed",0.463958343644725,"passed",0.72445110954245,"passed",0.00321514667217535
"Node817.P.A.",0.242855614,0.2628625,0.105681,0.319675,478.383036349475,1,"passed",0.843457296155478,"passed",0.8641620828145,"passed",0.00532407560187415
"Node817.P.B.",0.407067752,0.4023595,0.372044,0.454151,685.524929686278,1,"passed",0.0942979128323511,"passed",0.72445110954245,"passed",0.00169084144135716
"Node817.P.C.",0.350076644,0.337069,0.281992,0.458801,495.825421058242,1,"passed",0.741204789740914,"passed",0.816099177387352,"passed",0.00387578856085544
"Node818.P.A.",0.489731987,0.5349885,0.217422,0.639774,493.807628708695,1,"passed",0.831186936738545,"passed",0.861481425772466,"passed",0.0106917440041089
"Node818.P.B.",0.438140967,0.4107095,0.326043,0.633921,721.15529939823,1,"passed",0.419800947551134,"passed",0.72445110954245,"passed",0.00640915028823034
"Node818.P.C.",0.072127078,0.057258,0.022169,0.214815,399.472621692497,1,"passed",0.492688694614581,"passed",0.72445110954245,"passed",0.00516428002535665
"Node819.P.A.",0.447611674,0.4746515,0.248914,0.563429,565.239442499022,1,"passed",0.753287882422092,"passed",0.824418350190677,"passed",0.00741883322330089
"Node819.P.B.",0.464706042,0.4473435,0.366994,0.617793,766.385610331574,1,"passed",0.237764506869288,"passed",0.72445110954245,"passed",0.00496020946286098
"Node819.P.C.",0.087682292,0.0801585,0.038094,0.16986,462.693362214489,1,"passed",0.323957488282638,"passed",0.72445110954245,"passed",0.00336003533901379
"Node820.P.A.",0.214666768,0.2350905,0.013102,0.3583,566.401967412869,1,"passed",0.731525375041505,"passed",0.812005586081725,"passed",0.00836393841178292
"Node820.P.B.",NA,0.4835465,0.4228,0.600375,751.706905753121,NA,"failed",0.0328942577750709,"passed",0.72445110954245,NA,NA
"Node820.P.C.",0.29234189,0.2781315,0.170467,0.454128,565.348171997914,1,"passed",0.595173959048438,"passed",0.741895916840458,"passed",0.00613037306540646
"Node821.P.A.",0.248275913,0.270704,0.041282,0.37955,538.89835181657,1,"passed",0.719076934797731,"passed",0.805106539748266,"passed",0.0081672273394535
"Node821.P.B.",NA,0.5368435,0.45859,0.682941,907.183156871397,NA,"failed",0.0227889395359971,"passed",0.72445110954245,NA,NA
"Node821.P.C.",0.204994039,0.188346,0.120423,0.347025,444.140350802304,1,"passed",0.604276196580586,"passed",0.742282414158987,"passed",0.00574881105531902
"Node822.P.A.",0.071525894,0.0732785,0.020243,0.116308,684.126590414929,1,"passed",0.233783622982379,"passed",0.72445110954245,"passed",0.00194788592912129
"Node822.P.B.",0.254770325,0.2454735,0.188884,0.386533,415.996356317919,1,"passed",0.57861878940128,"passed",0.736202519423363,"passed",0.00428520514995452
"Node822.P.C.",0.673703793,0.6764955,0.573965,0.776829,689.038809882023,1,"passed",0.219375651709384,"passed",0.72445110954245,"passed",0.00366622953860994
"Node823.P.A.",0.015698195,0.015229,0.00282,0.029987,717.094181917194,1,"passed",0.195110305421694,"passed",0.72445110954245,"passed",0.000562393860410898
"Node823.P.B.",0.161514272,0.152947,0.093786,0.274093,504.271184551171,1,"passed",0.484655629920271,"passed",0.72445110954245,"passed",0.00403133153553091
"Node823.P.C.",0.822787527,0.83037,0.721716,0.901331,553.052527799227,1,"passed",0.362342987442278,"passed",0.72445110954245,"passed",0.0039506020073228
"Node824.P.A.",0.394576318,0.4311405,0.090997,0.568385,528.920113232153,1,"passed",0.693333695946162,"passed",0.788076443688457,"passed",0.0115346038926282
"Node824.P.B.",0.58501731,0.554841,0.410429,0.865537,629.831380117596,1,"passed",0.35288990135965,"passed",0.72445110954245,"passed",0.00978736537631374
"Node824.P.C.",0.020406373,0.011771,0.00421,0.070927,425.6062232158,1,"passed",0.486339797069409,"passed",0.72445110954245,"failed",0.00318661553172338
"Node825.P.A.",0.339576525,0.365897,0.098502,0.483608,525.597194847158,1,"passed",0.675240972267022,"passed",0.781920913333651,"passed",0.00917802781576778
"Node825.P.B.",0.631057534,0.6098325,0.482662,0.846743,643.881201547431,1,"passed",0.237114182997066,"passed",0.72445110954245,"passed",0.00762310344678629
"Node825.P.C.",0.029365947,0.021369,0.011095,0.083327,422.568681521586,1,"passed",0.452704940782458,"passed",0.72445110954245,"passed",0.00288636097307948
"Node826.P.A.",0.166596189,0.180345,0.037022,0.24325,536.228380202141,1,"passed",0.73212465667593,"passed",0.812119274745034,"passed",0.0048322077716886
"Node826.P.B.",0.358048263,0.346783,0.330323,0.429345,501.095560365728,1,"passed",0.69771000804943,"passed",0.791399728075498,"passed",0.00249878398811743
"Node826.P.C.",0.475355571,0.472509,0.403443,0.543149,881.95759884374,1,"passed",0.577799024887315,"passed",0.736097043007262,"passed",0.00266230096029172
"Node827.P.A.",0.224932859,0.24436,0.076252,0.31056,501.350475584001,1,"passed",0.797082133994837,"passed",0.846642884502681,"passed",0.00570804804821358
"Node827.P.B.",0.459391421,0.4526305,0.405346,0.535707,735.513705875915,1,"passed",0.0568072525805828,"passed",0.72445110954245,"passed",0.00251124705921357
"Node827.P.C.",0.315675709,0.305096,0.247787,0.427445,454.195540577559,1,"passed",0.608541783756678,"passed",0.743950295849133,"passed",0.00398058066030982
"Node828.P.A.",0.382184426,0.4059705,0.233558,0.443347,463.411948270652,1,"passed",0.867637218865973,"passed",0.87554149034336,"passed",0.00557562879312956
"Node828.P.B.",0.388358525,0.3820845,0.35704,0.44059,820.227168560597,1,"passed",0.186060299404486,"passed",0.72445110954245,"passed",0.00165293311945368
"Node828.P.C.",0.229457038,0.215102,0.180602,0.372558,440.189926424612,1,"passed",0.673386422707547,"passed",0.78131363130735,"passed",0.00435755184400682
"Node829.P.A.",0.3315605,0.3557345,0.158266,0.429416,489.470650534624,1,"passed",0.796160547252341,"passed",0.846114703825716,"passed",0.00651949546880815
"Node829.P.B.",0.348889669,0.3447275,0.330649,0.387452,468.861230320921,1,"passed",0.903076046551626,"passed",0.903352385611158,"passed",0.00131377438442914
"Node829.P.C.",0.319549835,0.3018255,0.220875,0.457251,541.14097850302,1,"passed",0.752439725492195,"passed",0.824418350190677,"passed",0.00539055220016166
"Node830.P.A.",0.317270645,0.3485745,0.046415,0.450618,491.398795144214,1,"passed",0.816587333078706,"passed",0.85531047479471,"passed",0.00952595081971016
"Node830.P.B.",0.428490796,0.4239045,0.374367,0.493061,999.999999999999,1,"passed",0.101028580145486,"passed",0.72445110954245,"passed",0.00203314709471352
"Node830.P.C.",0.254238533,0.229373,0.126554,0.500812,495.582033041797,1,"passed",0.677422542175133,"passed",0.783330202228757,"passed",0.00826249194805923
"Node831.P.A.",0.133882762,0.1407655,0.00597,0.240861,619.81538658078,1,"passed",0.694705379033482,"passed",0.78908682559432,"passed",0.00547010788015729
"Node831.P.B.",0.404246221,0.404615,0.352385,0.464484,1113.5303491187,1,"passed",0.091667261944283,"passed",0.72445110954245,"passed",0.00161871528113521
"Node831.P.C.",0.461871041,0.457881,0.323182,0.584148,873.61915036006,1,"passed",0.594162692880019,"passed",0.741895916840458,"passed",0.00504796560123768
"Node832.P.A.",0.045574143,0.042798,0.002501,0.095385,841.480982490233,1,"passed",0.306352297775516,"passed",0.72445110954245,"passed",0.00185993645085384
"Node832.P.B.",0.218467371,0.2114545,0.118043,0.360939,488.912012821161,1,"passed",0.462136126136414,"passed",0.72445110954245,"passed",0.00482847143511959
"Node832.P.C.",0.735958505,0.7398025,0.603429,0.857363,755.413612150905,1,"passed",0.227655604689312,"passed",0.72445110954245,"passed",0.00459623740995417
"Node833.P.A.",0.143570463,0.154881,0.024304,0.226769,585.718452515673,1,"passed",0.689231368071635,"passed",0.78724575200076,"passed",0.00464599337400449
"Node833.P.B.",0.30647149,0.3005155,0.256334,0.406276,447.489676393255,1,"passed",0.7253424518693,"passed",0.807687509798676,"passed",0.00315880482985681
"Node833.P.C.",0.549958052,0.5474615,0.44467,0.656141,1000,1,"passed",0.353771005084776,"passed",0.72445110954245,"passed",0.00357743029088239
"Node834.P.A.",0.18904295,0.208199,0.032172,0.290315,493.069497012454,1,"passed",0.790626246876727,"passed",0.843248678969012,"passed",0.00635778004210599
