"BT_node","origin"
"484","C"
"485","B"
"486","not_sure"
"487","not_sure"
"488","not_sure"
"489","C"
"490","C"
"491","B"
"492","B"
"493","not_sure"
"494","not_sure"
"495","not_sure"
"496","not_sure"
"497","not_sure"
"498","not_sure"
"499","not_sure"
"500","A"
"501","not_sure"
"502","not_sure"
"503","A"
"504","A"
"505","C"
"506","C"
"507","B"
"508","B"
"509","B"
"510","not_sure"
"511","A"
"512","C"
"513","not_sure"
"514","not_sure"
"515","C"
"516","C"
"517","A"
"518","A"
"519","A"
"520","A"
"521","A"
"522","A"
"523","C"
"524","A"
"525","A"
"526","not_sure"
"527","not_sure"
"528","A"
"529","not_sure"
"530","not_sure"
"531","not_sure"
"532","not_sure"
"533","not_sure"
"534","B"
"535","B"
"536","B"
"537","not_sure"
"538","not_sure"
"539","not_sure"
"540","A"
"541","C"
"542","C"
"543","C"
"544","C"
"545","C"
"546","C"
"547","C"
"548","A"
"549","C"
"550","not_sure"
"551","not_sure"
"552","C"
"553","not_sure"
"554","not_sure"
"555","not_sure"
"556","not_sure"
"557","not_sure"
"558","not_sure"
"559","not_sure"
"560","not_sure"
"561","not_sure"
"562","not_sure"
"563","not_sure"
"564","not_sure"
"565","not_sure"
"566","not_sure"
"567","C"
"568","B"
"569","B"
"570","B"
"571","B"
"572","not_sure"
"573","B"
"574","B"
"575","B"
"576","C"
"577","B"
"578","B"
"579","B"
"580","B"
"581","B"
"582","B"
"583","B"
"584","B"
"585","not_sure"
"586","B"
"587","B"
"588","not_sure"
"589","B"
"590","C"
"591","C"
"592","C"
"593","C"
"594","not_sure"
"595","not_sure"
"596","not_sure"
"597","not_sure"
"598","not_sure"
"599","not_sure"
"600","not_sure"
"601","not_sure"
"602","not_sure"
"603","not_sure"
"604","not_sure"
"605","not_sure"
"606","not_sure"
"607","not_sure"
"608","not_sure"
"609","not_sure"
"610","not_sure"
"611","C"
"612","B"
"613","not_sure"
"614","not_sure"
"615","A"
"616","not_sure"
"617","not_sure"
"618","not_sure"
"619","not_sure"
"620","A"
"621","not_sure"
"622","C"
"623","C"
"624","C"
"625","not_sure"
"626","not_sure"
"627","not_sure"
"628","not_sure"
"629","not_sure"
"630","not_sure"
"631","not_sure"
"632","not_sure"
"633","not_sure"
"634","not_sure"
"635","not_sure"
"636","not_sure"
"637","not_sure"
"638","not_sure"
"639","not_sure"
"640","not_sure"
"641","not_sure"
"642","not_sure"
"643","not_sure"
"644","not_sure"
"645","not_sure"
"646","not_sure"
"647","C"
"648","not_sure"
"649","not_sure"
"650","not_sure"
"651","not_sure"
"652","not_sure"
"653","not_sure"
"654","not_sure"
"655","not_sure"
"656","C"
"657","B"
"658","not_sure"
"659","B"
"660","B"
"661","not_sure"
"662","not_sure"
"663","not_sure"
"664","not_sure"
"665","not_sure"
"666","not_sure"
"667","not_sure"
"668","not_sure"
"669","C"
"670","not_sure"
"671","not_sure"
"672","not_sure"
"673","not_sure"
"674","not_sure"
"675","not_sure"
"676","not_sure"
"677","not_sure"
"678","not_sure"
"679","not_sure"
"680","not_sure"
"681","not_sure"
"682","not_sure"
"683","not_sure"
"684","C"
"685","C"
"686","not_sure"
"687","C"
"688","C"
"689","C"
"690","not_sure"
"691","C"
"692","C"
"693","not_sure"
"694","not_sure"
"695","not_sure"
"696","C"
"697","B"
"698","A"
"699","not_sure"
"700","B"
"701","not_sure"
"702","A"
"703","A"
"704","A"
"705","not_sure"
"706","not_sure"
"707","not_sure"
"708","A"
"709","A"
"710","not_sure"
"711","A"
"712","C"
"713","not_sure"
"714","A"
"715","B"
"716","B"
"717","not_sure"
"718","C"
"719","not_sure"
"720","B"
"721","B"
"722","B"
"723","B"
"724","B"
"725","B"
"726","B"
"727","B"
"728","not_sure"
"729","B"
"730","B"
"731","not_sure"
"732","not_sure"
"733","not_sure"
"734","not_sure"
"735","not_sure"
"736","not_sure"
"737","not_sure"
"738","not_sure"
"739","not_sure"
"740","not_sure"
"741","not_sure"
"742","not_sure"
"743","not_sure"
"744","not_sure"
"745","not_sure"
"746","not_sure"
"747","not_sure"
"748","not_sure"
"749","not_sure"
"750","not_sure"
"751","not_sure"
"752","not_sure"
"753","not_sure"
"754","not_sure"
"755","not_sure"
"756","C"
"757","C"
"758","not_sure"
"759","not_sure"
"760","C"
"761","C"
"762","A"
"763","C"
"764","not_sure"
"765","not_sure"
"766","not_sure"
"767","not_sure"
"768","not_sure"
"769","not_sure"
"770","not_sure"
"771","C"
"772","C"
"773","C"
"774","not_sure"
"775","not_sure"
"776","not_sure"
"777","not_sure"
"778","not_sure"
"779","not_sure"
"780","C"
"781","C"
"782","not_sure"
"783","not_sure"
"784","not_sure"
"785","not_sure"
"786","not_sure"
"787","not_sure"
"788","not_sure"
"789","not_sure"
"790","not_sure"
"791","not_sure"
"792","not_sure"
"793","not_sure"
"794","not_sure"
"795","not_sure"
"796","not_sure"
"797","not_sure"
"798","not_sure"
"799","not_sure"
"800","not_sure"
"801","not_sure"
"802","not_sure"
"803","not_sure"
"804","not_sure"
"805","C"
"806","not_sure"
"807","not_sure"
"808","not_sure"
"809","not_sure"
"810","not_sure"
"811","not_sure"
"812","not_sure"
"813","not_sure"
"814","not_sure"
"815","not_sure"
"816","not_sure"
"817","not_sure"
"818","not_sure"
"819","not_sure"
"820","not_sure"
"821","not_sure"
"822","not_sure"
"823","A"
"824","not_sure"
"825","not_sure"
"826","not_sure"
"827","A"
"828","not_sure"
"829","not_sure"
"830","not_sure"
"831","A"
"832","not_sure"
"833","C"
"834","not_sure"
"835","A"
"836","A"
"837","A"
"838","A"
"839","A"
"840","C"
"841","B"
"842","C"
"843","C"
"844","C"
"845","not_sure"
"846","B"
"847","B"
"848","C"
"849","B"
"850","not_sure"
"851","not_sure"
"852","not_sure"
"853","not_sure"
"854","not_sure"
"855","not_sure"
"856","not_sure"
"857","A"
"858","A"
"859","A"
"860","A"
"861","not_sure"
"862","not_sure"
